,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url
251,BXq8StRlT2e,1.57934E+18,"[""rpnpacificrim"",""pacificrim"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""maritimes""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ead8dc232c7406b731abf313be912c0f/5AE94A24/t51.2885-15/e35/20688461_109037803139251_6115967600540254208_n.jpg,"[""cristinachianello""]",3,"Imaginez-vous à la réserve de parc national Pacific Rim sur le sable infini, les eaux cristallines et les montagnes majestueuses... c'est le rêve de tous les passionnés de la côte ouest!  : .....",162,[],2017-08-11T15:53:15,FALSE,2017-08-11_15-53-15,parcs.canada,4141034395,
252,BXtiABSFHWq,1.58007E+18,"[""kouchibouguac"",""pnkouchibouguac"",""nouveaubrunswick"",""coteest"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""maritimes""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/28b217dafc8265565cf50b1abe260062/5AE3DFAA/t51.2885-15/e35/20688665_110715659604037_9167679286121857024_n.jpg,"[""andreaudet""]",0,"Rempli de forêts luxuriantes, de marais salés colorés, de plages et de dunes de sable dorées, le parc national Kouchibouguac est le trésor parfait de la côte est à ajouter à vos aventures de fin d’été! : .....",217,[],2017-08-12T16:01:14,FALSE,2017-08-12_16-01-14,parcs.canada,4141034395,
253,BXwJRijl4wY,1.5808E+18,"[""montstorngat"",""torngat"",""parcscanada"",""canada150"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bcfc5dd68a39f8db73bfcfc1624d178e/5ADBB6CE/t51.2885-15/e35/20837165_1966522780230629_1389028295093256192_n.jpg,"[""finktravels""]",4,Vous aimez le Nord du Canada? ️ Restez à l’affût demain pour une annonce prometteuse sur l’Arctique...: Parc national des Monts-Torngat : .....,231,[],2017-08-13T16:22:54,FALSE,2017-08-13_16-22-54,parcs.canada,4141034395,
254,BXy0NunlZ77,1.58156E+18,"[""détroitlancaster"",""arctique"",""nunavut"",""parcscanada"",""canada150"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e080a8d13c68b3a2654aa4789ec0fc91/5AE7C095/t51.2885-15/e35/20901926_123528014958081_8184940629348843520_n.jpg,[],0,"C'est officiel : la démarcation des limites de la plus grande aire marine nationale de conservation du Canada au Tallurutiup Imanga/étroitLancaster a été signée! ️Avec son importance pour notre écosystème et son histoire culturelle animée, restez à l'affût toute la semaine pour en savoir plus sur ce trésor de l’Arctique!.....",179,[],2017-08-14T17:16:36,FALSE,2017-08-14_17-16-36,parcs.canada,4141034395,
255,BX1V_D8FTrS,1.58227E+18,"[""waterton"",""lacswaterton"",""alberta"",""explorealberta"",""canada150"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e147f89e818ed1f1678afe970382a04a/5AE8AA28/t51.2885-15/e35/20838361_346111915844410_2056509570586509312_n.jpg,"[""schoolpost.ca""]",1,Faites un vœu! Votre rêve de visiter ce magnifique parc peut se réaliser...: Parc national des Lacs-Waterton . . . . . : .ca,173,[],2017-08-15T16:50:10,FALSE,2017-08-15_16-50-10,parcs.canada,4141034395,
256,BX36ZK6FgVS,1.58299E+18,"[""pnmontstorngat"",""tnl"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/439e88146b9e0cb9e6a31ab258fda4ce/5ADD9165/t51.2885-15/e35/20837148_1594788013904637_1791072667479048192_n.jpg,"[""flatearthnomad""]",2,"Salut les aventuriers, nous vous attendons au parc national des Monts-Torngat! Abritant les plus hautes montagnes canadiennes situées à l’est des Rocheuses, des eaux indigo parsemées d’icebergs et une côte accidentée, le parc est une destination incontournable sur la côte est. : ",191,"[""chadoharephoto""]",2017-08-16T16:46:47,FALSE,2017-08-16_16-46-47,parcs.canada,4141034395,
257,BX6diiMF6Zt,1.58371E+18,"[""pnelkisland"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fe850dbb736f02682dd8a12fc0fa3749/5AF5167D/t51.2885-15/e35/20902539_1939813679639993_3538311895167533056_n.jpg,"[""markjasonlacson""]",0,"Comme il fait partie de la réserve de ciel étoilé des Collines-Beaver, le parc national Elk Island est un endroit exquis pour observer les merveilles de la nuit. Étendez-vous sur une couverture et offrez-vous le spectacle des pluies de météores saisonnières et des aurores boréales, ou comptez simplement les étoiles… : ",130,"[""markjasonlacson""]",2017-08-17T16:32:23,FALSE,2017-08-17_16-32-23,parcs.canada,4141034395,
258,BX9Nk_CFNo1,1.58448E+18,"[""yoho"",""pnyoho"",""montagne"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1753d51dc893b6a4193cb3ccc6924b2b/5AFA9797/t51.2885-15/e35/20838639_489863681350234_2984586135633657856_n.jpg,"[""mmguri""]",2,L’avenir appartient à ceux qui se lèvent tôt... du moins ils sont les premiers à admirer le lever du soleil au parc national Yoho. : ,219,"[""mmguri""]",2017-08-18T18:10:38,FALSE,2017-08-18_18-10-38,parcs.canada,4141034395,
259,BX_hVGrlA_l,1.58513E+18,"[""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/892f3f30dfeddb75246cedc8672eae83/5AE65239/t51.2885-15/e35/20905072_202739533597476_4642020397481459712_n.jpg,"[""mattjmcmullen""]",2,"Un lever de soleil éclatant, le brouillard au-dessus de l’eau… en se réveillant au parc national du Gros-Morne on a l’impression d’être dans un autre monde! : ",164,"[""mattjmcmullen""]",2017-08-19T15:41:42,FALSE,2017-08-19_15-41-42,parcs.canada,4141034395,
260,BYCQTfJF7eD,1.5859E+18,"[""keji"",""nouvelleecosse"",""kejimkujik"",""cieletoile"",""etoiles"",""astronomie"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/577f3099ace99ac2de3bd6f3a74be556/5AFA9DAD/t51.2885-15/e35/20905007_1427795944008818_8534170231277355008_n.jpg,"[""vancey77""]",0,Le parc national et le lieu historique national de Kejimkujik abritent la seule réserve de ciel étoilé de la Nouvelle-Écosse : l'endroit idéal pour admirer la beauté inégalée du ciel nocturne. Mais n'oublions pas la magie qui opère quand le soleil se couche pour laisser place à la nuit! ️ : ,158,"[""vancey77""]",2017-08-20T17:10:39,FALSE,2017-08-20_17-10-39,parcs.canada,4141034395,
261,BYE1L2BF3iV,1.58663E+18,"[""pnipe"",""parcnationalipe"",""ipe"",""astronomie"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dce6fda9ba57320c4cdf72dd8dae0152/5AE00CBB/t51.2885-15/e35/20905551_141771613090463_4348338702808776704_n.jpg,"[""glenedwardharris""]",0,"Ciel rouge le soir, bel espoir. Nous ne pouvons imaginer un meilleur endroit pour admirer un magnifique coucher de soleil que le parc national de l'Île-du-Prince-Édouard. : ",130,"[""glenedwardharris""]",2017-08-21T17:11:24,FALSE,2017-08-21_17-11-24,parcs.canada,4141034395,
262,BYHRA_Bl5tf,1.58731E+18,"[""notredemeurenotrecanada"",""focussurlamauricie"",""explorequebec"",""pnmauricie"",""parcdelamauricie"",""parcscanada"",""canada150"",""parcnationaldelamauricie"",""quebec""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/960d90e062db253ff1e48943b2831988/5AE42E1C/t51.2885-15/e35/20986891_486993945002940_5236277948071280640_n.jpg,"[""tigerr_pic""]",3,Le pays du canot vous lance un appel! Pagayez doucement sur les plus beaux lacs du parc national de la Mauricie. Découvrez les couleurs vives et les paysages splendides sur l'eau! : .....,272,[],2017-08-22T15:53:04,FALSE,2017-08-22_15-53-04,parcs.canada,4141034395,
263,BYJ3pDPFAep,1.58805E+18,"[""pnriding"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/49f4d5568a938c097c96594087158c7d/5AF9B58E/t51.2885-15/e35/20986652_1427928253989928_8366729788781494272_n.jpg,"[""gyk26""]",0,N'oubliez pas de regarder vers le ciel! Ces nuages de barbe à papa prennent forme au parc national du Mont-Riding. La beauté naturelle des Prairies est époustouflante. : .....,172,[],2017-08-23T16:09:04,FALSE,2017-08-23_16-09-04,parcs.canada,4141034395,
264,BYM3VeyFaV8,1.58889E+18,"[""ontario"",""pnpointpelee"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8f8e30cf3c1b5eaf5d036406eaeec6f5/5ADE4D3B/t51.2885-15/e35/21147476_1494353233959386_5174810639578693632_n.jpg,"[""ericatayl""]",0,"Promenez-vous l’été sur un sentier boisé et photographiez un coucher de soleil à couper le souffle. Voyez les diverses espèces d’oiseaux durant les migrations; en canot, traversez des milieux humides débordant de vie. Laissez-vous charmer, au fil des saisons, par le parc national de la Pointe-Pelée. : .....",156,[],2017-08-24T20:04:07,FALSE,2017-08-24_20-04-07,parcs.canada,4141034395,
265,BYPAXFvgn_o,1.58949E+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""saskatchewan"",""exploresask""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/157c2e71c63d768674bbb94fced2f854/5AF3D3AE/t51.2885-15/e35/21041784_1598772910144896_7108186667474747392_n.jpg,"[""joesmith7389""]",2,"Le parc national des Prairies est un terrain ondulé et accidenté avec des ravins escarpés : un endroit où le ciel et la prairie ne font qu’un. Si vous n'avez jamais contemplé la majesté des plaines grandes ouvertes et le ciel immense des Prairies, ce trésor caché est un incontournable. : .....",131,[],2017-08-25T16:01:28,FALSE,2017-08-25_16-01-28,parcs.canada,4141034395,
266,BYRe39iF5Q5,1.59019E+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""ontario"",""explorecanada"",""pnmilleiles""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7be13ed17cf030ec136c57d227ebe0bd/5AE95C04/t51.2885-15/e35/21041077_1425342484252665_9199590918900940800_n.jpg,"[""roarloudcat""]",2,"Rendez-vous sur les îles pittoresques de granit et de pins balayés par les vents qui composent le parc national des Mille-Îles. Vivez la magie de cette nature sauvage captivante et historique, située à quelques heures de Toronto, de Montréal ou d'Ottawa. : .....",147,[],2017-08-26T15:06:35,FALSE,2017-08-26_15-06-35,parcs.canada,4141034395,
267,BYUOZwhlS69,1.59096E+18,"[""parcscanada"",""kluane"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""canada150"",""canada"",""explorecanada"",""conservation"",""fleur"",""fleurs"",""exploreyukon""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f26b99298c466c29b12c2f3aeb66b26/5AF2C0E2/t51.2885-15/e35/21107781_1957124497861367_5032902626606317568_n.jpg,"[""shane.costantino""]",0,La réserve de parc national Kluane est un empire de montagnes et de glace! Vous y trouverez la plupart des sommets les plus élevés d’Amérique du Nord et les plus grands champs de glace à l’extérieur des calottes polaires. : .costantino..... ,200,[],2017-08-27T16:40:22,FALSE,2017-08-27_16-40-22,parcs.canada,4141034395,
268,BYWq427lAtL,1.59165E+18,"[""montstorngat"",""torngat"",""parcscanada"",""canada150"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9b9765f6cef254bd19e33c8ed88ead1a/5AF5E2E8/t51.2885-15/e35/21147504_349380918849955_3075533287897169920_n.jpg,[],1,"Des sommets en dents de scie et des fjords découpés par les glaciers plongent dans des eaux indigo, alors que des ours polaires et des caribous se promènent au milieu de rochers comptant parmi les plus anciens de la Terre. Découvrez la splendeur pure du parc national des Monts-Torngat......",226,[],2017-08-28T15:27:46,FALSE,2017-08-28_15-27-46,parcs.canada,4141034395,
269,BYZiId_lRSu,1.59245E+18,"[""parcscanada"",""grosmorne"",""terreneuve"",""terreneuveetlabrador"",""explorecanada"",""sauvage"",""nature"",""ocean"",""pleinair"",""dehors""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff69582b7686f81a1042ff1bbc8c8bfd/5AE31C08/t51.2885-15/e35/21147377_114721319200876_5447301072987095040_n.jpg,"[""andrewgosine""]",1,"Avec ses montagnes majestueuses, ses fjords et ses paysages surréalistes, le parc national du Gros-Morne est un incontournable! Ajoutez-le à vos plans de voyage pour y vivre la meilleure aventure de fin d'été! : . ....",205,[],2017-08-29T18:08:58,FALSE,2017-08-29_18-08-58,parcs.canada,4141034395,
270,BYbrWpTl1Mb,1.59306E+18,"[""forillon"",""quebec"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3e2beac4590deff005e33cee911b17a4/5AE71E09/t51.2885-15/e35/21224337_766522343550199_1364443816391606272_n.jpg,"[""ianmurph""]",4,"Planifiez votre journée dans un lieu paradisiaque ... Avec ses plages de sable fin, ses falaises majestueuses et ses forêts luxuriantes, le parc national Forillon est l'endroit idéal pour se détendre et profiter des dernières journées ensoleillées de l'été! : .....",265,[],2017-08-30T14:08:02,FALSE,2017-08-30_14-08-02,parcs.canada,4141034395,
271,BYer1rUFtPT,1.5939E+18,"[""glacier"",""pnglaciers"",""colombiebritannique"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada"",""pleinair""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b77715594d0fd7e90c3fe2a36ee76088/5AF07E4D/t51.2885-15/e35/21148114_1289772081131139_8050092653552861184_n.jpg,"[""salyninaturalimages""]",1,"L'herbe est toujours plus verte ... dans le parc national des Glaciers! Passez une journée dans des paysages alpins et des vallées profondes, et découvrez de l'histoire ancienne pour apprécier la vraie beauté de la nature! : .....",221,[],2017-08-31T18:09:59,FALSE,2017-08-31_18-09-59,parcs.canada,4141034395,
272,BYhRr8JFA94,1.59463E+18,"[""ipe"",""ileduprinceedouard"",""maritime"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada"",""pleinair""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff556087cfd4f866db3cc77ca9974c50/5AE4AF4B/t51.2885-15/e35/21294895_1981582692125819_439409767522238464_n.jpg,"[""laurennataliephotography""]",1,"Avec les rayons du soleil qui traversent lescimes des arbres et les plages de sable qui vous attendent, il est facile de vous imaginer en train d’elorer les forêts qui semblent sortir tout droit d’un conte de fées du parc national de l'Île-du-Prince-Édouard! : .....",146,[],2017-09-01T18:19:11,FALSE,2017-09-01_18-19-11,parcs.canada,4141034395,
273,BYj5Zl6F3Db,1.59537E+18,"[""montrevelstoke"",""pnmontrevelstoke"",""colombiebritannique"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada"",""pleinair""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c25ff3e93e0c5b2740d4bf4c3dcf6c23/5ADE4058/t51.2885-15/e35/21294304_463672650672875_7516374745764331520_n.jpg,"[""toquesandboots""]",1,Laissez-vous guider par l'aventure et découvrez un endroit complètement nouveau! Qu'il s'agisse de faire une randonnée qui semble impossible ou de faire un voyage dans un parc que vous avez toujours rêvé de visiter... suivez la voix de l’elorateur en vous! ️ : Parc national du Mont-Revelstoke : ..... ,245,[],2017-09-02T18:44:41,FALSE,2017-09-02_18-44-41,parcs.canada,4141034395,
274,BYmcFHrlnxn,1.59609E+18,"[""elkisland"",""pnelkisland"",""alberta"",""explorealberta"",""edmonton"",""yeg"",""explorealberta"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada"",""pleinair""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/210f81ef7694405a670c1c888ceed483/5AE052BA/t51.2885-15/e35/21373196_1771430149821447_7412430137699860480_n.jpg,"[""taylorwasuita""]",0,"Profitez de la vraie beauté de la nature pendant la nuit. Loin des lumières de la ville, allez là où les étoiles et les aurores boréales rehaussent le ciel! ️ : Parc national Elk Island : .....",164,[],2017-09-03T18:26:13,FALSE,2017-09-03_18-26-13,parcs.canada,4141034395,
