,likes,mediaid,video_url,typename,url,shortcode,comments,id,caption,owner_username,tagged_users,date,caption_mentions,is_video,caption_hashtags,owner_id
169,6,1.55E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7d3287297af83a80462890820cf5b830/5ADB4165/t51.2885-15/s1080x1080/e35/24327118_305301926628105_5908109153557020672_n.jpg,BV7l9jEABus,1,2017-06-29_10-02-26,Petit souvenir aujourd'hui datant du mois d'octobre dernier! Notre équipe de plongée a effectué des travaux d’entretien d’automne au site de surveillance de la qualité de l’eau de l’île Wolfe situé sur le fleuve Saint-Laurent. Brrr… ....étro ée éeSousMarine édeleau,environnementcan,[],2017-06-29T10:02:26,[],FALSE,"[""jeudirétro"",""plongée"",""plongéesousmarine"",""qualitédeleau"",""environnementcanada"",""fleuvestlaurent""]",3913646610
170,4,1.55E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/674e0f41b3f959ecf28cd6596c7f602c/5AE547C7/t51.2885-15/e35/25008735_756025671256028_4000568651026530304_n.jpg,BV92Ng9gfwg,0,2017-06-30_07-02-54,"Sur cette photo, Josh fait lever la poussière à la Réserve nationale de faune du Lac-de-la-Dernière-Montagne, en Saskatchewan. Ce biologiste aide à restaurer les habitats des et des ècesSauvages en semant des espèces indigènes de brome cathartique et des fleurs sauvages des prairies. Non loin de là, notre biologiste Denise vérifie le progrès qu’elle accompli dans une nouvelle zone de restauration. La tonte réduit la quantité de mauvaises herbes et favorise la croissance de nouvelles plantes pastorales. Bientôt, ces régions regorgeront de de Bruants des prés, de souris sylvestre, de campagnols à dos roux, de Buses de Swainson et de Buses à queue rousse.",environnementcan,[],2017-06-30T07:02:54,[],FALSE,"[""oiseauxmigrateurs"",""espècessauvages""]",3913646610
171,6,1.55E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4385b59aecc8525caf9719862c64788b/5AEE63A8/t51.2885-15/e35/25009992_2004247403148206_7766851122433622016_n.jpg,BWAx0QMg44w,0,2017-07-01_10-22-13,Le service météorologique du Canada en a fait du chemin en ce qui a trait aux cartes météos ça c’est certain!!! Célébrons ans de météo canadienne!....êteDuCanada étéo étéoCanadienne étéorologique,environnementcan,[],2017-07-01T10:22:13,[],FALSE,"[""fêteducanada"",""canada150"",""météo"",""météocanadienne"",""canada"",""carte"",""environnementcanada"",""servicemétéorologique""]",3913646610
172,14,1.55E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1dc6fb0f0661e4e49ecf31200e4fb7ab/5AFABF99/t51.2885-15/s1080x1080/e35/25010709_180632799184886_1510682367579127808_n.jpg,BWI10p4AvUz,0,2017-07-04_13-31-09,"Voici Sabina, biologiste de la faune, et Regina, technicienne de la faune. Elles travaillent principalement à la conservation et à la protection des oiseaux de mer, dont certaines espèces sont en péril. Récemment, un Fulmar boréal apparemment blessé a été retrouvé sur un navire d’assistance en mer près de Terre-Neuve-et-Labrador. Le fulmar est un oiseau de mer aux grands yeux noirs qui possède un étonnant bec court surmonté de narines en forme de tube. S’il ressemble à un goéland, il est en fait davantage apparenté à l’albatros et au puffin. Cet oiseau niche à peine à quelques dizaines d’endroits dispersés le long des côtes de l’Alaska et du Canada, mais il est plus abondant dans le Nord-Est de l’Atlantique. Lorsque l’oiseau a été remis au laboratoire du Service canadien de la faune, Sabina et Regina l’ont examiné et ont déterminé qu’il n’était pas blessé et qu’il était prêt à être relâché. Elles l’ont donc amené à Witless Bay, où une petite colonie d’autres espèces de fulmar niche sur trois îles non loin de là. Elles ont observé l’oiseau boire et se baigner vigoureusement, jusqu’à ce qu’il nage hors de leur champ de vision vers l’embouchure de la baie. Une histoire qui finit bien!.... éal",environnementcan,[],2017-07-04T13:31:09,[],FALSE,"[""servicecanadiendelafaune"",""conservation"",""faune"",""fulmar"",""fulmarboréal"",""oiseauxmarins"",""oiseauxdemer"",""biologiste"",""biologistes"",""amoureuxdelanature"",""oiseaux"",""canenvironment"",""environmentcanada""]",3913646610
173,9,1.55E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/441a992c8e388020d4d0ec49796b089e/5AD8D62D/t51.2885-15/e35/24845441_310695622767329_585598656002916352_n.jpg,BWLjkTJA4vC,0,2017-07-05_14-49-21,"Comment s’y prend-on pour marquer des escargots? Avec du vernis à ongles, bien entendu! Et quelques jours plus tard, on peut les capturer à nouveau bien loin du lieu où on les avait trouvés initialement.L’escargot-forestier de Townsend est inscrit sur la liste rouge en Colombie‑Britannique et n’est présent qu’à sites dans le Sud-Ouest de la province. Les biologistes du Service canadien de la faune ont réalisé une étude de capture-marquage-recapture (CMR) dans l’un de ces sites pour déterminer dans quel type d’habitat l’escargot était présent. Ce fut une belle occasion pour eux de parfaire leurs compétences en application de vernis à ongles et d’en apprendre davantage sur la manière de réduire les effets urticants de la grande ortie!Ils ont également pu se faire de nouveaux amis, comme cette salamandre foncée.....",environnementcan,[],2017-07-05T14:49:21,[],FALSE,"[""faunecanadienne"",""conservation"",""escargot"",""escargots"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
174,6,1.55E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9adc7cfd519bc108b2cfb1199357eccb/5AE9EC71/t51.2885-15/e35/25012641_1962352390698662_2544782854617825280_n.jpg,BWN-ZuWAPiG,0,2017-07-06_13-22-19,Des nouvelles de notre biologiste Jennie Raush ・・・Une autre saison sur le terrain se termine pour la moitié de l'équipe de {Nanuit Itillinga (la réserve nationale de faune de Polar Bear Pass) le ième tier de l'équipe du camp intensif sera présente sur les lieux jusqu'à la fin du mois de juillet}. Nous terminons avec quelques photos de selfies de l'équipe du er tier de l'eédition!,environnementcan,[],2017-07-06T13:22:19,"[""jennierausch"",""canenvironment""]",FALSE,"[""repost"",""arcticshorebirdmonitoringprogr"",""almostasphotogenicasthelandsca"",""awesomeweathereverydaybutone"",""birdmonitoring"",""canadianwildlifeservice""]",3913646610
175,5,1.55E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ada101b103a404e55dae9e1e96328cf4/5ADD5D85/t51.2885-15/e35/25006589_1496330827132824_8614551669503426560_n.jpg,BWOBuBugrXh,0,2017-07-06_13-51-18,"Est-ce la nouvelle tendance pour l’automne ? Lara, une étudiante COOP, essaye des bois de caribou qui ont été trouvés dans la toundra pendant les relevés d’oiseaux l’été dernier. étaitUneRequêteDeSonSuperviseur .... ÉtéArctique",environnementcan,[],2017-07-06T13:51:18,[],FALSE,"[""cétaitunerequêtedesonsupervise"",""selonsaversiondelhistoire"",""tundra"",""sciencearctique"",""arctique"",""étéarctique"",""canada"",""environmentcan"",""environmentcanada"",""travaildeterrain""]",3913646610
176,6,1.55E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6ee48c98f20a122c7e52ddb26679ef0c/5AF3A3ED/t51.2885-15/e35/25010261_299549057222158_2561523967122735104_n.jpg,BWQgpkwg636,0,2017-07-07_13-00-04,"Nous avons notre propre petit studio d’enregistrement sur le terrain. En fait, pas tout à fait… mais presque. Nous utilisons des appareils de reconnaissance acoustique pour surveiller et enregistrer les activités de l’Engoulevent d’Amérique.Les appareils de reconnaissance acoustique sont préprogrammés et réglés pour enregistrer les données du crépuscule à l’aube. Voici une photo de Regina qui récupère un de nos appareils de reconnaissance acoustique à la fin de la saison..... êtBoréale",environnementcan,[],2017-07-07T13:00:04,[],FALSE,"[""techniciensdelafaune"",""travaildeterrain"",""oiseaux"",""sciencedesoiseaux"",""femmesenscience"",""surveillancedesoiseaux"",""forêtboréale"",""terreneuve"",""recherchedelafaune"",""sciencedelafaune"",""canada"",""environmentcan"",""environmentcanada"",""appareilsdereconnaissanceacous""]",3913646610
177,9,1.56E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c9b18f1eac62257022c6c826f3252a5e/5AF471AA/t51.2885-15/e35/25007604_1330025900436010_9000379181682393088_n.jpg,BWYUyI2AWl1,0,2017-07-10_13-50-18,"Voici la biologiste Kerry qui travaille à partir d'un champ à la Réserve nationale de faune du Lac-de-la-Dernière-Montagne, il y a quelques mois. Pendant que les fleurs sauvages fleurissaient, ce site de restauration, mis sur pied depuis quatre ans, avait besoin, et a encore besoin, d’un petit coup de pouce. Le plan de la biologiste était de semer des espèces indigènes de brome cathartique des prairies. Dans cette photo, elle décidait quelle espèce ensemencer et quel montant de semences serait favorable. Puisque son équipe a semé et tond les champs au cours de la saison, le sol regorgera bientôt de bromes cathartiques qui abriteront les oiseaux et les espèces sauvages.L’ensemencement de plusieurs espèces produit un mélange d’herbes, de légumes et d’herbacées qui offrent de nombreux avantages aux espèces sauvages et au fourrage pour le bétail. Il s’agit d’une bonne façon de faire croître les populations d’espèces uniques d’herbes dans les champs utilisées pour les pâturages et les terres incultivées et pour ceux qui abritent les espèces sauvages..... éeAuBureau éserveNationaleDeFaune éserveNationaleDeFaune",environnementcan,[],2017-07-10T13:50:18,[],FALSE,"[""habitat"",""prairies"",""uneautrejournéeaubureau"",""réservenationaledefaune"",""biologistes"",""biologiste"",""travaildeterrain"",""instascience"",""amoureuxdelafaune"",""conservation"",""environmentcan"",""environmentcanada"",""réservenationaledefaune"",""lastmountainlake"",""saskatchewan""]",3913646610
178,10,1.56E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/621aabd790e98784c10a637af4ac9f53/5AF8DEC4/t51.2885-15/e35/24845119_230866824117839_7146963577843220480_n.jpg,BWa51WzAt1w,0,2017-07-11_13-52-32,!!Les Plongeons catmarins sont superbes avec leur tête au plumage gris pâle et leurs yeux rouges. Ils sont également maîtres dans l’art de rester parfaitement immobiles lorsqu’ils perçoivent une menace.....éfiMannequin,environnementcan,[],2017-07-11T13:52:32,[],FALSE,"[""onnebougeplus"",""vousnepouvezpasmevoir"",""défimannequin"",""aucunarbrepoursecacher"",""arctique"",""oiseaux"",""oiseau"",""sciencearctique"",""tundra"",""canada"",""environmentcan"",""environmentcanada"",""travaildeterrain""]",3913646610
179,7,1.56E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1fb59647a3716f193935576407466df0/5ADE2BA0/t51.2885-15/e35/25007875_168946167183994_1206346040161075200_n.jpg,BWdk4z-AtrA,0,2017-07-12_14-47-13,"Andrew, un biologiste des espèces en péril du Service canadien de la faune, région des Prairies, manipule un gros crotale des prairies mâle dans le cadre de diverses études sur la conservation des reptiles et des amphibiens dans la Réserve nationale de faune de la base des Forces canadiennes Suffield, en Alberta.....égée",environnementcan,[],2017-07-12T14:47:13,[],FALSE,"[""aireprotégée"",""conservation"",""travaildeterrain"",""serpent"",""serpents"",""instaserpent"",""alberta"",""amphibiens"",""prairiescanadiennes"",""servicecanadiendelafaune"",""environmentcan"",""environmentcanada""]",3913646610
180,8,1.56E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fb43779206d9335472b7e375ae6f9719/5AF780BB/t51.2885-15/e35/25007845_186002441982755_913249272789467136_n.jpg,BWf-WBEA_F2,0,2017-07-13_13-08-09,"Le baguage des oies de l’Arctique a lieu chaque année en juillet et en août, durant la brève période au cours de laquelle les oies sont incapables de voler puisque leurs plumes de vol sont remplacées. Des bagues en aluminium portant chacune un numéro unique sont attachées aux pattes des oiseaux, qui sont ensuite relâchés. Des chasseurs de partout en Amérique du Nord fourniront ensuite des renseignements sur la taille de la population, les voies migratoires et la survie des oiseaux. Ces renseignements sont essentiels pour assurer la durabilité à long terme de ces espèces. La photo montre une équipe de baguage qui travaille avec l’hélicoptère afin de rabattre une troupe d’Oies des neiges dans un filet en vue de les baguer, sur l’île Southampton, au Nunavut. Garth Ball.... élicoptère",environnementcan,[],2017-07-13T13:08:09,[],FALSE,"[""baguage"",""servicecanadiendelafaune"",""instaoiseau"",""conservation"",""biologistes"",""hélicoptère"",""nunavut"",""sciencearctique"",""environmentcanada"",""environnementcanada"",""oiesdesneiges"",""travaildeterrain"",""oiseaux"",""faunecanadienne"",""canada""]",3913646610
181,4,1.56E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d18562beb8017f9a45b3425f16069e61/5AF1F763/t51.2885-15/e35/25012931_164106344322286_7093031725046956032_n.jpg,BWhp_NIgzoY,0,2017-07-14_04-48-45,"Cette photo montre une petite troupe de Bernaches cravants à ventre pâle qui ont été rabattues dans un filet pour être baguées. Saviez-vous que vous pouvez contribuer à ces activités de conservation en signalant les numéros de bagues des oiseaux? La réussite du programme de baguage des oiseaux repose sur le signalement des bagues par le public. Les données sur les bagues recueillies sont essentielles à nos recherches! Les bagues nous permettent d’identifier chaque oiseau, afin de mieux comprendre leurs déplacements et elles nous fournissent de précieux renseignements qui nous aident à gérer les populations d’oiseaux. Garth Ball.... élicoptère",environnementcan,[],2017-07-14T04:48:45,[],FALSE,"[""baguage"",""servicecanadiendelafaune"",""instaoiseau"",""conservation"",""biologistes"",""hélicoptère"",""nunavut"",""sciencearctique"",""environmentcanada"",""environnementcanada"",""oiseauxmigrateurs"",""travaildeterrain"",""oiseaux"",""faunecanadienne"",""canada""]",3913646610
182,10,1.56E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c61be4bebb985c979e988d10d13ef7ad/5AE8D8FD/t51.2885-15/s1080x1080/e35/25005944_1881114672202752_2874048082754928640_n.jpg,BWqTDiaAoNg,0,2017-07-17_13-21-32,"Je ne suis pas un oiseau, mais il y a ans, j’ai volé plus haut que le ciel. Qui suis-je?La docteure Roberta Bondar, la première femme astronaute canadienne!La Dre Bondar s'est jointe à Becky du Service canadien de la faune et aux autres chercheurs à Country Island afin d’apprécier toute la beauté de cet endroit magnifique! Rapprocher les gens de la nature à l’aide de l’art fait désormais partie des objectifs pour sa fondation (Roberta Bondar Foundation). À seulement km des côtes du comté de Guysborough, en Nouvelle-Écosse, cette petite île abrite la plus importante colonie connue de Sternes de Dougall au Canada.....",environnementcan,[],2017-07-17T13:21:32,[],FALSE,"[""astronaute"",""oiseauxmigrateurs"",""faune"",""art"",""photographie"",""nature"",""oiseaux"",""oiseauxdemer"",""science"",""environmentcanada"",""environnementcanada""]",3913646610
