,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
947,947,10155816151902888_10155817842597888,377625007887_10155816151902888,,2017-10-26 12:09:29,0,0,0,0,0,0,0,0,Guillaume Lebreux,[],[],Guillaume Lebreux,"['Guillaume', 'Lebreux']","[u'guillaum', u'lebreux']",Guillaume Lebreux
948,948,10155816151902888_10155817851017888,377625007887_10155816151902888,,2017-10-26 12:14:48,0,0,0,0,0,0,0,0,Carole Trahan,[],[],Carole Trahan,"['Carole', 'Trahan']","[u'carol', u'trahan']",Carole Trahan
949,949,10155816151902888_10155818195682888,377625007887_10155816151902888,10155816151902888_10155817851017888,2017-10-26 15:01:59,0,0,0,0,0,0,0,0,Oui je vais montrer ça a jp. Merci,[],[],Oui je vais montrer jp Merci,"['Oui', 'je', 'vais', 'montrer', 'jp', 'Merci']","[u'oui', 'je', u'vai', u'montrer', 'jp', u'merci']",Oui je vais montrer ça a jp.  Merci
950,950,10155816151902888_10155817857472888,377625007887_10155816151902888,,2017-10-26 12:18:58,0,0,0,0,0,0,0,0,Judithe Provencher montres donc ça a ton pere,[],[],Judithe Provencher montres donc ton pere,"['Judithe', 'Provencher', 'montres', 'donc', 'ton', 'pere']","[u'judith', u'provench', u'montr', u'donc', u'ton', u'pere']",Judithe Provencher montres donc ça a ton pere
951,951,10155816151902888_10155817859247888,377625007887_10155816151902888,,2017-10-26 12:20:25,1,1,0,0,0,0,0,0,Christina Maltais Maxime Fillion Nicolas Fillion,[],[],Christina Maltais Maxime Fillion Nicolas Fillion,"['Christina', 'Maltais', 'Maxime', 'Fillion', 'Nicolas', 'Fillion']","[u'christina', u'maltai', u'maxim', u'fillion', u'nicola', u'fillion']",Christina Maltais Maxime Fillion Nicolas Fillion
952,952,10155816151902888_10155817861752888,377625007887_10155816151902888,,2017-10-26 12:22:11,0,0,0,0,0,0,0,0,Alex Fortin Stéphane Gagnon,[],[],Alex Fortin phane Gagnon,"['Alex', 'Fortin', 'phane', 'Gagnon']","[u'alex', u'fortin', u'phane', u'gagnon']",Alex Fortin Stéphane Gagnon
953,953,10155816151902888_10155817869902888,377625007887_10155816151902888,,2017-10-26 12:26:12,0,0,0,0,0,0,0,0,Jean-Marc Bouthillier ben faite saaa,[],[],Jean Marc Bouthillier ben faite saaa,"['Jean', 'Marc', 'Bouthillier', 'ben', 'faite', 'saaa']","[u'jean', u'marc', u'bouthilli', u'ben', u'fait', u'saaa']",Jean-Marc Bouthillier ben faite saaa 😂
954,954,10155816151902888_10155817883377888,377625007887_10155816151902888,,2017-10-26 12:31:02,0,0,0,0,0,0,0,0,Dave Fournier,[],[],Dave Fournier,"['Dave', 'Fournier']","[u'dave', u'fournier']",Dave Fournier
955,955,10155816151902888_10155818204072888,377625007887_10155816151902888,10155816151902888_10155817883377888,2017-10-26 15:07:24,1,1,0,0,0,0,0,0,Ma tomber en bas,[],[],tomber en bas,"['tomber', 'en', 'bas']","[u'tomber', 'en', u'bas']",Ma tomber en bas
956,956,10155816151902888_10155818247302888,377625007887_10155816151902888,10155816151902888_10155817883377888,2017-10-26 15:30:10,0,0,0,0,0,0,0,0,Un jour tu va te donter...,[],[],jour va donter,"['jour', 'va', 'donter']","[u'jour', 'va', u'donter']",Un jour tu va te donter...😉
957,957,10155816151902888_10155818301532888,377625007887_10155816151902888,10155816151902888_10155817883377888,2017-10-26 15:51:21,0,0,0,0,0,0,0,0,Jamais !,[],[],Jamais,['Jamais'],[u'jamai'],Jamais !
958,958,10155816151902888_10155817890472888,377625007887_10155816151902888,,2017-10-26 12:34:35,0,0,0,0,0,0,0,0,Keven Sauvé Normand Sauvé je vous laisse sa ici,[],[],Keven Normand je vous laisse sa ici,"['Keven', 'Normand', 'je', 'vous', 'laisse', 'sa', 'ici']","[u'keven', u'normand', 'je', u'vous', u'laiss', 'sa', u'ici']",Keven Sauvé Normand Sauvé  je vous laisse sa ici 😂
959,959,10155816151902888_10155817910702888,377625007887_10155816151902888,,2017-10-26 12:45:02,1,1,0,0,0,0,0,0,Carl Massé,[],[],Carl,['Carl'],[u'carl'],Carl Massé
960,960,10155816151902888_10155818211542888,377625007887_10155816151902888,10155816151902888_10155817910702888,2017-10-26 15:11:16,0,0,0,0,0,0,0,0,Va checker ça!,[],[],Va checker,"['Va', 'checker']","['va', u'checker']",Va checker ça!👍
961,961,10155816151902888_10155817923307888,377625007887_10155816151902888,,2017-10-26 12:51:59,0,0,0,0,0,0,0,0,Marc Chiasson,[],[],Marc Chiasson,"['Marc', 'Chiasson']","[u'marc', u'chiasson']",Marc Chiasson
962,962,10155816151902888_10155817933587888,377625007887_10155816151902888,,2017-10-26 12:56:47,0,0,0,0,0,0,0,0,Claudie Létourneau,[],[],Claudie tourneau,"['Claudie', 'tourneau']","[u'claudi', u'tourneau']",Claudie Létourneau
963,963,10155816151902888_10155818043917888,377625007887_10155816151902888,10155816151902888_10155817933587888,2017-10-26 13:52:52,1,1,0,0,0,0,0,0,️,[],[],,[],[],😣☹️
964,964,10155816151902888_10155817940377888,377625007887_10155816151902888,,2017-10-26 12:57:59,0,0,0,0,0,0,0,0,Jonathan Aceti,[],[],Jonathan Aceti,"['Jonathan', 'Aceti']","[u'jonathan', u'aceti']",Jonathan Aceti
965,965,10155816151902888_10155818190117888,377625007887_10155816151902888,10155816151902888_10155817940377888,2017-10-26 14:58:48,1,1,0,0,0,0,0,0,Oui j'ai reçu sur mon application my ford,[],[],Oui ai sur mon application ford,"['Oui', 'ai', 'sur', 'mon', 'application', 'ford']","[u'oui', 'ai', u'sur', u'mon', u'applic', u'ford']",Oui j'ai reçu sur mon application my ford
966,966,10155816151902888_10155818269522888,377625007887_10155816151902888,10155816151902888_10155817940377888,2017-10-26 15:38:04,0,0,0,0,0,0,0,0,Sick ta un app ?,[],[],Sick ta un app,"['Sick', 'ta', 'un', 'app']","[u'sick', 'ta', 'un', u'app']",Sick ta un app ? 😂
967,967,10155816151902888_10155818420222888,377625007887_10155816151902888,10155816151902888_10155817940377888,2017-10-26 16:57:07,0,0,0,0,0,0,0,0,Oui lol,[],[],Oui lol,"['Oui', 'lol']","[u'oui', u'lol']",Oui lol
968,968,10155816151902888_10155817946802888,377625007887_10155816151902888,,2017-10-26 13:01:28,0,0,0,0,0,0,0,0,Samuel Bhérer esti la sou,[],[],Samuel rer esti la sou,"['Samuel', 'rer', 'esti', 'la', 'sou']","[u'samuel', u'rer', u'esti', 'la', u'sou']",Samuel Bhérer esti la sou
969,969,10155816151902888_10155818570772888,377625007887_10155816151902888,10155816151902888_10155817946802888,2017-10-26 18:17:21,0,0,0,0,0,0,0,0,Pauvre ben,[],[],Pauvre ben,"['Pauvre', 'ben']","[u'pauvr', u'ben']",Pauvre ben😂
970,970,10155816151902888_10155818580322888,377625007887_10155816151902888,10155816151902888_10155817946802888,2017-10-26 18:21:03,0,0,0,0,0,0,0,0,On va rire quand que la porte va ouvrir pis que tu cris el camp a terre,[],[],va rire quand que la porte va ouvrir pis que tu cris el camp terre,"['va', 'rire', 'quand', 'que', 'la', 'porte', 'va', 'ouvrir', 'pis', 'que', 'tu', 'cris', 'el', 'camp', 'terre']","['va', u'rire', u'quand', u'que', 'la', u'port', 'va', u'ouvrir', u'pis', u'que', 'tu', u'cris', 'el', u'camp', u'terr']",On va rire quand que la porte va ouvrir pis que tu cris el camp a terre 😅
971,971,10155816151902888_10155818582817888,377625007887_10155816151902888,10155816151902888_10155817946802888,2017-10-26 18:22:50,0,0,0,0,0,0,0,0,Ya jy ste toi d'assez maladroite pour tomber,[],[],Ya jy ste assez maladroite tomber,"['Ya', 'jy', 'ste', 'assez', 'maladroite', 'tomber']","['ya', 'jy', u'ste', u'assez', u'maladroit', u'tomber']",Ya jy ste toi d'assez maladroite pour tomber 😂
972,972,10155816151902888_10155818586702888,377625007887_10155816151902888,10155816151902888_10155817946802888,2017-10-26 18:26:33,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],
973,973,10155816151902888_10155818587402888,377625007887_10155816151902888,10155816151902888_10155817946802888,2017-10-26 18:26:55,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],
974,974,10155816151902888_10155817956432888,377625007887_10155816151902888,,2017-10-26 13:07:41,0,0,0,0,0,0,0,0,Patrice Sanvido,[],[],Patrice Sanvido,"['Patrice', 'Sanvido']","[u'patric', u'sanvido']",Patrice Sanvido
975,975,10155816151902888_10155818007547888,377625007887_10155816151902888,10155816151902888_10155817956432888,2017-10-26 13:35:24,0,0,0,0,0,0,0,0,????,[],[],,[],[],????
976,976,10155816151902888_10155818028362888,377625007887_10155816151902888,10155816151902888_10155817956432888,2017-10-26 13:44:17,1,1,0,0,0,0,0,0,Le camion c'est pas un de ces modèles la?,[],[],Le camion est pas un de ces les la,"['Le', 'camion', 'est', 'pas', 'un', 'de', 'ces', 'les', 'la']","['le', u'camion', u'est', u'pas', 'un', 'de', u'ces', u'les', 'la']",Le camion c'est pas un de ces modèles  la?
977,977,10155816151902888_10155817957807888,377625007887_10155816151902888,,2017-10-26 13:08:30,0,0,0,0,0,0,0,0,André Beaulac,[],[],Beaulac,['Beaulac'],[u'beaulac'],André Beaulac
978,978,10155816151902888_10155817965907888,377625007887_10155816151902888,,2017-10-26 13:12:29,0,0,0,0,0,0,0,0,Daniel Hebert,[],[],Daniel Hebert,"['Daniel', 'Hebert']","[u'daniel', u'hebert']",Daniel Hebert
979,979,10155816151902888_10155817968472888,377625007887_10155816151902888,,2017-10-26 13:13:55,0,0,0,0,0,0,0,0,Freihd Napp,[],[],Freihd Napp,"['Freihd', 'Napp']","[u'freihd', u'napp']",Freihd Napp
980,980,10155816151902888_10155818133827888,377625007887_10155816151902888,10155816151902888_10155817968472888,2017-10-26 14:26:11,0,0,0,0,0,0,0,0,Huhuhuhuhu,[],[],Huhuhuhuhu,['Huhuhuhuhu'],[u'huhuhuhuhu'],Huhuhuhuhu
981,981,10155816151902888_10155817968707888,377625007887_10155816151902888,,2017-10-26 13:14:04,0,0,0,0,0,0,0,0,Guillaume Blanchard,[],[],Guillaume Blanchard,"['Guillaume', 'Blanchard']","[u'guillaum', u'blanchard']",Guillaume Blanchard
982,982,10155816151902888_10155817970812888,377625007887_10155816151902888,,2017-10-26 13:15:15,0,0,0,0,0,0,0,0,Eric Renaud,[],[],Eric Renaud,"['Eric', 'Renaud']","[u'eric', u'renaud']",Eric Renaud
983,983,10155816151902888_10155818138312888,377625007887_10155816151902888,10155816151902888_10155817970812888,2017-10-26 14:28:55,0,0,0,0,0,0,0,0,Cest comme un jeep...pas besoin de porte!!,[],[],Cest comme jeep besoin porte,"['Cest', 'comme', 'jeep', 'besoin', 'porte']","[u'cest', u'comm', u'jeep', u'besoin', u'port']",Cest comme un jeep...pas besoin de porte!!
984,984,10155816151902888_10155817986592888,377625007887_10155816151902888,,2017-10-26 13:23:19,0,0,0,0,0,0,0,0,Michael Fradette,[],[],Michael Fradette,"['Michael', 'Fradette']","[u'michael', u'fradett']",Michael Fradette
985,985,10155816151902888_10155818166742888,377625007887_10155816151902888,10155816151902888_10155817986592888,2017-10-26 14:45:29,0,0,0,0,0,0,0,0,Ye deja changé,[],[],Ye deja,"['Ye', 'deja']","['ye', u'deja']",Ye deja changé😂😂
986,986,10155816151902888_10155817990942888,377625007887_10155816151902888,,2017-10-26 13:25:57,1,0,0,0,1,0,0,0,Phil Hardy cuz ford,[],[],Phil Hardy cuz ford,"['Phil', 'Hardy', 'cuz', 'ford']","[u'phil', u'hardi', u'cuz', u'ford']",Phil Hardy cuz ford
987,987,10155816151902888_10155818257092888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 15:34:36,1,0,0,0,1,0,0,0,Du gars en dodge,[],[],Du gars en dodge,"['Du', 'gars', 'en', 'dodge']","['du', u'gar', 'en', u'dodg']",Du gars en dodge 🙈
988,988,10155816151902888_10155818272102888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 15:39:38,0,0,0,0,0,0,0,0,Le gars en dodge pu dparmis,[],[],gars dodge pu dparmis,"['gars', 'dodge', 'pu', 'dparmis']","[u'gar', u'dodg', 'pu', u'dparmi']",Le gars en dodge pu dparmis
989,989,10155816151902888_10155818645007888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:01:21,0,0,0,0,0,0,0,0,Comment so j,[],[],Comment so,"['Comment', 'so']","[u'comment', 'so']",Comment so j
990,990,10155816151902888_10155818645727888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:01:34,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],🍺
991,991,10155816151902888_10155818646112888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:01:42,0,0,0,0,0,0,0,0,J’ai fait le maillet,[],[],ai fait le maillet,"['ai', 'fait', 'le', 'maillet']","['ai', u'fait', 'le', u'maillet']",J’ai fait le maillet
992,992,10155816151902888_10155818647577888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:02:21,0,0,0,0,0,0,0,0,Aaarrrk,[],[],Aaarrrk,['Aaarrrk'],[u'aaarrrk'],Aaarrrk
993,993,10155816151902888_10155818647867888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:02:27,0,0,0,0,0,0,0,0,Caalisss,[],[],Caalisss,['Caalisss'],[u'caalisss'],Caalisss
994,994,10155816151902888_10155818648707888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:02:48,0,0,0,0,0,0,0,0,Fais chier,[],[],Fais chier,"['Fais', 'chier']","[u'fai', u'chier']",Fais chier
995,995,10155816151902888_10155818649697888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:03:12,1,1,0,0,0,0,0,0,🤷‍️,[],[],,[],[],🤷‍♂️
996,996,10155816151902888_10155818652492888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-26 19:03:52,0,0,0,0,0,0,0,0,Je capote sua capote en criss jnai pour Ans,[],[],capote sua capote criss jnai Ans,"['capote', 'sua', 'capote', 'criss', 'jnai', 'Ans']","[u'capot', u'sua', u'capot', u'criss', u'jnai', u'an']",Je capote sua capote en criss jnai pour 1 Ans
997,997,10155816151902888_10155819824137888,377625007887_10155816151902888,10155816151902888_10155817990942888,2017-10-27 06:26:34,0,0,0,0,0,0,0,0,Tbnk,[],[],Tbnk,['Tbnk'],[u'tbnk'],Tbnk 😨
998,998,10155816151902888_10155817995937888,377625007887_10155816151902888,,2017-10-26 13:28:49,1,1,0,0,0,0,0,0,Vincent Lalancette,[],[],Vincent Lalancette,"['Vincent', 'Lalancette']","[u'vincent', u'lalancett']",Vincent Lalancette
999,999,10155816151902888_10155818196192888,377625007887_10155816151902888,10155816151902888_10155817995937888,2017-10-26 15:02:22,0,0,0,0,0,0,0,0,Ouais jsais j’y ai dit,[],[],Ouais jsais ai dit,"['Ouais', 'jsais', 'ai', 'dit']","[u'ouai', u'jsai', 'ai', u'dit']",Ouais jsais j’y ai dit
1000,1000,10155816151902888_10155818028632888,377625007887_10155816151902888,,2017-10-26 13:44:28,1,1,0,0,0,0,0,0,Antoine Tremblay,[],[],Antoine Tremblay,"['Antoine', 'Tremblay']","[u'antoin', u'tremblay']",Antoine Tremblay
1001,1001,10155816151902888_10155818038302888,377625007887_10155816151902888,,2017-10-26 13:49:52,0,0,0,0,0,0,0,0,Claudia Veillette tu diras ça au père,[],[],Claudia Veillette tu diras au,"['Claudia', 'Veillette', 'tu', 'diras', 'au']","[u'claudia', u'veillett', 'tu', u'dira', 'au']",Claudia Veillette tu diras ça au père
1002,1002,10155816151902888_10155818042812888,377625007887_10155816151902888,,2017-10-26 13:52:14,0,0,0,0,0,0,0,0,Michael Soucy,[],[],Michael Soucy,"['Michael', 'Soucy']","[u'michael', u'souci']",Michael Soucy
1003,1003,10155816151902888_10155818053362888,377625007887_10155816151902888,,2017-10-26 13:57:20,1,1,0,0,0,0,0,0,Bernard Tremblay,[],[],Bernard Tremblay,"['Bernard', 'Tremblay']","[u'bernard', u'tremblay']",Bernard Tremblay
1004,1004,10155816151902888_10155818059352888,377625007887_10155816151902888,,2017-10-26 13:58:53,1,1,0,0,0,0,0,0,Claire Guimond dit sa à Martin pis Tom,[],[],Claire Guimond dit sa Martin pis Tom,"['Claire', 'Guimond', 'dit', 'sa', 'Martin', 'pis', 'Tom']","[u'clair', u'guimond', u'dit', 'sa', u'martin', u'pis', u'tom']",Claire Guimond dit sa à Martin pis Tom
1005,1005,10155816151902888_10155818060832888,377625007887_10155816151902888,,2017-10-26 13:59:38,1,1,0,0,0,0,0,0,Martin Sévigny Bryan Beaulieu Rick Lebel Faites gaffe!,[],[],Martin vigny Bryan Beaulieu Rick Lebel Faites gaffe,"['Martin', 'vigny', 'Bryan', 'Beaulieu', 'Rick', 'Lebel', 'Faites', 'gaffe']","[u'martin', u'vigni', u'bryan', u'beaulieu', u'rick', u'lebel', u'fait', u'gaff']","Martin Sévigny
Bryan Beaulieu
Rick Lebel

Faites gaffe! 😜"
1006,1006,10155816151902888_10155818070097888,377625007887_10155816151902888,10155816151902888_10155818060832888,2017-10-26 14:03:52,0,0,0,0,0,0,0,0,C'est effectivement pas l'idéal! Apres km La porte du mien n'etait plus alligné...,[],[],est effectivement pas al Apres km La porte du mien etait plus,"['est', 'effectivement', 'pas', 'al', 'Apres', 'km', 'La', 'porte', 'du', 'mien', 'etait', 'plus']","[u'est', u'effectiv', u'pas', 'al', u'apr', 'km', 'la', u'port', 'du', u'mien', u'etait', u'plus']",C'est effectivement pas l'idéal! Apres 5000km La porte du mien n'etait plus alligné...
1007,1007,10155816151902888_10155818110437888,377625007887_10155816151902888,10155816151902888_10155818060832888,2017-10-26 14:17:25,1,1,0,0,0,0,0,0,km...rien arrivé!!!,[],[],km rien,"['km', 'rien']","['km', u'rien']",100 000 km...rien arrivé!!!
1008,1008,10155816151902888_10155818065602888,377625007887_10155816151902888,,2017-10-26 14:01:25,0,0,0,0,0,0,0,0,Kevin Bissonnette,[],[],Kevin Bissonnette,"['Kevin', 'Bissonnette']","[u'kevin', u'bissonnett']",Kevin Bissonnette
1009,1009,10155816151902888_10155818068157888,377625007887_10155816151902888,,2017-10-26 14:02:58,1,1,0,0,0,0,0,0,Simon Nogue Gabrielle Bigras Madeleine Nogue,[],[],Simon Nogue Gabrielle Bigras Madeleine Nogue,"['Simon', 'Nogue', 'Gabrielle', 'Bigras', 'Madeleine', 'Nogue']","[u'simon', u'nogu', u'gabriell', u'bigra', u'madelein', u'nogu']",Simon Nogue Gabrielle Bigras  Madeleine Nogue
1010,1010,10155816151902888_10155818075332888,377625007887_10155816151902888,,2017-10-26 14:05:54,0,0,0,0,0,0,0,0,Patrice Lepage,[],[],Patrice Lepage,"['Patrice', 'Lepage']","[u'patric', u'lepag']",Patrice Lepage
1011,1011,10155816151902888_10155818411727888,377625007887_10155816151902888,10155816151902888_10155818075332888,2017-10-26 16:51:21,0,0,0,0,0,0,0,0,Ouin j'ai vu ça l'autre jour mes j'ai pas eux de recall,[],[],Ouin ai vu autre jour mes ai pas eux de recall,"['Ouin', 'ai', 'vu', 'autre', 'jour', 'mes', 'ai', 'pas', 'eux', 'de', 'recall']","[u'ouin', 'ai', 'vu', u'autr', u'jour', u'mes', 'ai', u'pas', u'eux', 'de', u'recal']",Ouin j'ai vu ça l'autre jour mes j'ai pas eux de recall
1012,1012,10155816151902888_10155818443007888,377625007887_10155816151902888,10155816151902888_10155818075332888,2017-10-26 17:09:36,0,0,0,0,0,0,0,0,Patrice Lepage c un recall ca !!!,[],[],Patrice Lepage un recall ca,"['Patrice', 'Lepage', 'un', 'recall', 'ca']","[u'patric', u'lepag', 'un', u'recal', 'ca']",Patrice Lepage c un recall ca !!! 😂
1013,1013,10155816151902888_10155818080292888,377625007887_10155816151902888,,2017-10-26 14:07:38,1,1,0,0,0,0,0,0,Olivier Berthelot,[],[],Olivier Berthelot,"['Olivier', 'Berthelot']","[u'olivi', u'berthelot']",Olivier Berthelot
1014,1014,10155816151902888_10155818084392888,377625007887_10155816151902888,,2017-10-26 14:09:23,0,0,0,0,0,0,0,0,"Guillaume Brazeau, Fix Or Repair Daily!",[],[],Guillaume Brazeau Fix Or Repair Daily,"['Guillaume', 'Brazeau', 'Fix', 'Or', 'Repair', 'Daily']","[u'guillaum', u'brazeau', u'fix', 'or', u'repair', u'daili']","Guillaume Brazeau, Fix Or Repair Daily! 😅"
1015,1015,10155816151902888_10155818130512888,377625007887_10155816151902888,10155816151902888_10155818084392888,2017-10-26 14:24:30,0,0,0,0,0,0,0,0,Ça fait un décapotable pas cher,[],[],fait un capotable pas cher,"['fait', 'un', 'capotable', 'pas', 'cher']","[u'fait', 'un', u'capot', u'pas', u'cher']",Ça fait un décapotable pas cher
1016,1016,10155816151902888_10155818148177888,377625007887_10155816151902888,10155816151902888_10155818084392888,2017-10-26 14:34:27,0,0,0,0,0,0,0,0,Guillaume Brazeau tu aurais dû garder ton Dodge 🤣🤣,[],[],Guillaume Brazeau tu aurais garder ton Dodge,"['Guillaume', 'Brazeau', 'tu', 'aurais', 'garder', 'ton', 'Dodge']","[u'guillaum', u'brazeau', 'tu', u'aurai', u'garder', u'ton', u'dodg']",Guillaume Brazeau tu aurais dû garder ton Dodge 🤣🤣
