,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
527,527,431918433581020_943490542423804,2016-11-18 11:45:43,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/943490542423804/?type=3,"Looking to light up your holiday season? 

Consider switching to ENERGY STAR®̶ certified LED lights. They pay for themselves in two holiday seasons or less thanks to their lower energy use. 

Check out the ENERGY STAR® Product Finder tool to find and compare certified decorative light strings: http://ow.ly/jvI03063Mfx",Looking to light up your holiday season? Consider switching to ENERGY STAR®̶ certified LED lights. They pay for themselves in two holiday seasons or less thanks to their lower energy use. Check out the ENERGY STAR® Product Finder tool to find and compare certified decorative light strings:,[],Environmental,15,0.0,en,YourMoneyMattersCanada_facebook
528,528,431918433581020_942621399177385,2016-11-17 11:45:44,,"What’s the right age to start saving for your retirement? 

The earlier you start saving, the more compound interest you’ll earn. So, the right time is right now. #ItPaysToKnow #FLM2016
 

Find out how time affects your investments: http://ow.ly/pr4B3063KnT","What’s the right age to start saving for your retirement? The earlier you start saving, the more compound interest you’ll earn. So, the right time is right now. Find out how time affects your investments:","['#ItPaysToKnow', '#FLM2016']",Environmental,15,0.0,en,YourMoneyMattersCanada_facebook
529,529,431918433581020_965900743516117,2016-12-12 14:00:04,https://www.facebook.com/HealthyCdns/photos/a.10150334648756719.393693.209857686718/10154810685176719/?type=3,,,[],Social,15,0.0,tl,YourMoneyMattersCanada_facebook
530,530,431918433581020_1130370340402489,2017-06-26 10:45:16,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1130370340402489/?type=3,"Heading south of the border for a day trip? Weekend getaway? Two-week vacation?

Personal exemption limits, duties and taxes vary depending on how long you stay abroad.

Learn more: http://ow.ly/7R2A30cQ1Fe","Heading south of the border for a day trip? Weekend getaway? Two-week vacation? Personal exemption limits, duties and taxes vary depending on how long you stay abroad. Learn more:",[],Environmental,15,0.0,en,YourMoneyMattersCanada_facebook
531,531,431918433581020_751572411615619,2016-01-08 12:05:58,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/751572411615619/?type=3,"Has your closet “shrunk” some of your clothes? Wondering how you ended up with so many pairs of skinny jeans? Are you looking to do a new year’s wardrobe purge?

Why not make your unwanted clothes work for you: sell them at a consignment store and put some money back in your bank account!",Has your closet “shrunk” some of your clothes? Wondering how you ended up with so many pairs of skinny jeans? Are you looking to do a new year’s wardrobe purge? Why not make your unwanted clothes work for you: sell them at a consignment store and put some money back in your bank account!,[],Environmental,14,0.0,en,YourMoneyMattersCanada_facebook
532,532,431918433581020_803370226435837,2016-04-19 17:45:26,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/803370226435837/?type=3,"Starting your #SpringCleaning? Here’s a tip: use old t-shirts for cleaning rags instead of paper towels. This will save you money for other things – like new t-shirts!

Find more wallet-friendly eco-tips here: http://ow.ly/4mO6pL",Starting your ? Here’s a tip: use old t-shirts for cleaning rags instead of paper towels. This will save you money for other things – like new t-shirts! Find more wallet-friendly eco-tips here:,['#SpringCleaning'],Environmental,14,0.0,en,YourMoneyMattersCanada_facebook
533,533,431918433581020_895007020605490,2016-09-23 10:45:56,http://ow.ly/ACTg304i2DJ,"Have you purchased a product or service that has not lived up to expectations? Let the business know.

Most reputable businesses will listen to a customer who has a problem and is proposing a reasonable solution to resolve it. 

Get to know your rights and learn how to complain more effectively: http://ow.ly/ACTg304i2DJ",Have you purchased a product or service that has not lived up to eectations? Let the business know. Most reputable businesses will listen to a customer who has a problem and is proposing a reasonable solution to resolve it. Get to know your rights and learn how to complain more effectively:,[],Environmental,14,0.0,en,YourMoneyMattersCanada_facebook
534,534,431918433581020_1109601905812666,2017-06-02 10:45:24,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1109601905812666/?type=3,"Not happy with the way your bank manages your mortgage? Have “surprise” service fees popping up in your checking account?

All banks, retail associations, and federal trust, loan and insurance companies MUST, by law, have a complaint-handling process in place for consumers.

Use FCAC’s Complaint Handling Process Search Tool to learn more about the complaint-handling process of your federally regulated financial entity: http://ow.ly/XJq630c4UBv","Not happy with the way your bank manages your mortgage? Have “surprise” service fees popping up in your checking account? All banks, retail associations, and federal trust, loan and insurance companies MUST, by law, have a complaint-handling process in place for consumers. Use FCAC’s Complaint Handling Process Search Tool to learn more about the complaint-handling process of your federally regulated financial entity:",[],Environmental,14,0.0,en,YourMoneyMattersCanada_facebook
535,535,431918433581020_858559030916956,2016-08-02 17:45:24,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/858559030916956/?type=3,"Heading south of the border for a day, a weekend or a couple of weeks?

Personal exemption limits, duties and taxes vary depending on how long you stay abroad.
Learn more about duties, taxes and personal exemptions: http://ow.ly/wt5p302K50E","Heading south of the border for a day, a weekend or a couple of weeks? Personal exemption limits, duties and taxes vary depending on how long you stay abroad. Learn more about duties, taxes and personal exemptions:",[],Environmental,14,0.0,en,YourMoneyMattersCanada_facebook
536,536,431918433581020_1177475829025273,2017-08-18 10:45:24,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1177475829025273/?type=3,"Student life has many expenses. Textbooks alone can put a large dent in your budget. Save money by finding used textbooks through friends or online. They may not be in perfect condition but can come at a fraction of the cost!

Check out these other money-saving tips for students: http://ow.ly/6FdK30ejOSf",Student life has many eenses. Textbooks alone can put a large dent in your budget. Save money by finding used textbooks through friends or online. They may not be in perfect condition but can come at a fraction of the cost! Check out these other money-saving tips for students:,[],Environmental,14,0.0,en,YourMoneyMattersCanada_facebook
537,537,431918433581020_1254533951319460,2017-11-24 11:45:21,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1254533951319460/?type=3,"Need help setting both short- and long-term financial goals?

To help build your financial plan, check out our free, interactive tool: http://ow.ly/BoGL30gCSmb 

Remember, the more you put into working out your own financial plan, the more successful you’ll be! #FLM2017","Need help setting both short- and long-term financial goals? To help build your financial plan, check out our free, interactive tool: Remember, the more you put into working out your own financial plan, the more successful you’ll be!",['#FLM2017'],Social,14,0.0,en,YourMoneyMattersCanada_facebook
538,538,431918433581020_1113579398748250,2017-06-06 10:45:25,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1113579398748250/?type=3,"Planning an unforgettable yet affordable adventure can seem like a daunting task. With your FREE Parks Canada 2017 Discovery Pass, it’s never been easier!

Your 2017 Discovery Pass provides FREE access to 47 national parks, 171 national historic sites and 4 national marine conservation areas from coast to coast to coast. 

Plan your Parks Canada adventure today: http://ow.ly/xdBK30cgtGX","Planning an unforgettable yet affordable adventure can seem like a daunting task. With your FREE Parks Canada Discovery Pass, it’s never been easier! Your Discovery Pass provides FREE access to national parks, national historic sites and national marine conservation areas from coast to coast to coast. Plan your Parks Canada adventure today:",[],Economical,14,0.0,en,YourMoneyMattersCanada_facebook
