Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
301,315919208830119_372018426553530,2017-10-25 09:59:37,https://youtu.be/igLllVNuFyo,"Navigate safely through Canadian waterways with marine charts prepared for your area: http://ow.ly/EmxE30g7Aka. 

It’s the Canadian Hydrographic Service that prepares, publishes and updates these nautical charts as well as other nautical publications essential for the safety of maritime navigation of Canadian waterways. Our team does so much more! They collect and transmit information on tides and water levels, conduct hydrographic surveys to detect hazards to navigation and provide seabed mapping in support of scientists, as well as the fishing industry and engineering. Learn more about the work of the Canadian Hydrographic Service: https://youtu.be/igLllVNuFyo","Navigate safely through Canadian waterways with marine charts prepared for your area: . It’s the Canadian Hydrographic Service that prepares, publishes and updates these nautical charts as well as other nautical publications essential for the safety of maritime navigation of Canadian waterways. Our team does so much more! They collect and transmit information on tides and water levels, conduct hydrographic surveys to detect hazards to navigation and provide seabed mapping in support of scientists, as well as the fishing industry and engineering. Learn more about the work of the Canadian Hydrographic Service:",[],5,1,2,5,0,0,0,0,0,0,8,en,0.3590277777777778,FisheriesOceansCanada_facebook,"['water', 'marine', 'or', 'ice']",positive,"['marine', 'service', 'water', 'engineering', 'service']",Social,"['canadian', 'canadian', 'marine', 'canadian', 'canadian', 'canadian', 'canadian', 'water', 'water', 'industry', 'canadian', 'canadian']",Connecting Canadians with nature 
302,315919208830119_331597460595627,2017-07-04 10:34:54,https://www.facebook.com/FisheriesOceansCanada/videos/330740210681352/,"Dive into the Hecate Strait, one of Canada’s newest Marine Protected Areas off the coast of British Columbia and home to the glass sponge reefs. http://ow.ly/bCb230ckcjb","Dive into the Hecate Strait, one of Canada’s newest Marine Protected Areas off the coast of British Columbia and home to the glass sponge reefs.",[],8,0,0,8,0,0,0,0,0,0,8,en,0.0,FisheriesOceansCanada_facebook,"['marine', 'coast']",neutral,"['marine', 'coast']",Environmental,"['marine', 'coast']",Healthy coasts and oceans
303,315919208830119_370018433420196,2017-10-19 15:16:38,https://www.facebook.com/WWFCanada/videos/10155875366845719/,,,[],7,1,0,7,0,0,0,0,0,0,8,tl,-0.4,FisheriesOceansCanada_facebook,,negative,[],unknown,[],unknown
304,315919208830119_349632938792079,2017-08-21 08:00:39,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/349632938792079/?type=3,"Excited to experience the solar eclipse happening across the country this afternoon? If you’re planning on going out on the water to enjoy this cool phenomenon, do it safely. Be sure to stop your boat and stay alert for others on the water. Remember, the Canadian Coast Guard is here to help! http://ow.ly/VJU630ewnoR","Excited to eerience the solar eclipse happening across the country this afternoon? If you’re planning on going out on the water to enjoy this cool phenomenon, do it safely. Be sure to stop your boat and stay alert for others on the water. Remember, the Canadian Coast Guard is here to help!",[],5,0,2,5,0,0,0,0,0,0,7,en,0.0,FisheriesOceansCanada_facebook,"['water', 'guard', 'or', 'solar', 'coast']",neutral,"['solar', 'water', 'water', 'coast', 'guard', 'guard']",Environmental,"['solar', 'water', 'water', 'water', 'water', 'canadian', 'canadian', 'coast']",Healthy coasts and oceans
305,315919208830119_367537303668309,2017-10-12 09:31:44,https://www.facebook.com/GCIndigenous/photos/a.409618582497626.1073741828.218581684934651/1357577907701684/?type=3,We are collaborating with Canada’s First Nations to efficiently manage fisheries resources and protect Canada’s coasts for future generations.,We are collaborating with Canada’s First Nations to efficiently manage fisheries resources and protect Canada’s coasts for future generations.,[],6,1,0,3,2,0,1,0,0,0,7,en,0.0,FisheriesOceansCanada_facebook,"['fisheries ', 'coasts', 'or', 'resources', 'coast']",neutral,"['fishery', 'resource', 'coast', 'future']",Environmental,"['efficiently', 'fishery', 'fishery', 'coast']",Healthy coasts and oceans
306,315919208830119_350643395357700,2017-08-24 09:41:05,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/350643108691062/?type=3,"Ice delays have the science team working on experimental approaches to tracking and understanding narwhal and their ecosystem in Tremblay Sound, Nunavut. We’re finding ways to turn tracking studies into community-based research projects. Summer gathering areas like Tremblay Sound are well-known to Inuit, and Inuit researchers are excited by long-term research opportunities.

This week, the team has been working to install a series of Very High Frequency receiving stations in Tremblay Sound. These stations will allow us to follow tagged narwhals and better understand their behaviour. 

Photos: © Troy Neale/Vancouver Aquarium","Ice delays have the science team working on eerimental approaches to tracking and understanding narwhal and their ecosystem in Tremblay Sound, Nunavut. We’re finding ways to turn tracking studies into community-based research projects. Summer gathering areas like Tremblay Sound are well-known to Inuit, and Inuit researchers are excited by long-term research opportunities. This week, the team has been working to install a series of Very High Frequency receiving stations in Tremblay Sound. These stations will allow us to follow tagged narwhals and better understand their behaviour. Photos: © Troy Neale/Vancouver Aquarium",[],4,0,3,3,1,0,0,0,0,0,7,en,0.0,FisheriesOceansCanada_facebook,"['ecosystem', 'or', 'ice', 'mer']",neutral,"['ice', 'ecosystem', 'inuit', 'inuit']",Social,"['ice', 'ecosystem', 'ecosystem', 'ecosystem', 'ecosystem', 'research', 'research']",Modern and resilient infrastructure
307,315919208830119_371369699951736,2017-10-27 12:41:02,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/371369526618420/?type=3,"If you are a boater or a fisher, it’s important to learn to identify invasive species like Grass Carps. Grass Carp have a wide, scaleless head, toothless mouth, no barbels, and a very short snout. They are dark grey with lighter sides (white to yellow) that have a slightly golden shine. Their scales are large with dark edges, and their fins are clear to grey-brown. Adult Grass Carp mostly eat aquatic vegetation. If you think you’ve found a Grass Carp, put it on ice (do not freeze) and contact the Invading Species Hotline at: 1-800-563-7711 (in Ontario), or visit http://ow.ly/sEyG30g4ft4","If you are a boater or a fisher, it’s important to learn to identify invasive species like Grass Carps. Grass Carp have a wide, scaleless head, toothless mouth, no barbels, and a very short snout. They are dark grey with lighter sides (white to yellow) that have a slightly golden shine. Their scales are large with dark edges, and their fins are clear to grey-brown. Adult Grass Carp mostly eat aquatic vegetation. If you think you’ve found a Grass Carp, put it on ice (do not freeze) and contact the Invading Species Hotline at: -800-563-7711 (in Ontario), or visit",[],4,0,3,4,0,0,0,0,0,0,7,en,0.0,FisheriesOceansCanada_facebook,"['or', 'ice', 'gold', 'species']",neutral,"['specie', 'ice']",Environmental,"['invasive', 'invasive', 'specie', 'specie', 'ice']",Healthy coasts and oceans
308,315919208830119_331203097301730,2017-07-05 10:36:22,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/331203097301730/?type=3,"Over the next few years, we will spend $27M to upgrade and improve the research infrastructure of the Maurice Lamontagne Institute. In addition, approximately 25 new employees will be hired under the Oceans Protection Plan. http://ow.ly/LT0830dmfRF","Over the next few years, we will spend $27M to upgrade and improve the research infrastructure of the Maurice Lamontagne Institute. In addition, approximately new employees will be hired under the Oceans Protection Plan.",[],4,2,0,4,0,0,0,0,0,0,6,en,0.26715506715506715,FisheriesOceansCanada_facebook,['infrastructure'],positive,['infrastructure'],Economical,"['improve', 'research', 'infrastructure', 'protection']",Modern and resilient infrastructure
309,315919208830119_331598070595566,2017-07-04 14:25:24,https://www.facebook.com/FisheriesOceansCanada/videos/330823397339700/,See our scientists in action. Learn how diving is used by our scientists to collect important data.,See our scientists in action. Learn how diving is used by our scientists to collect important data.,[],4,0,2,4,0,0,0,0,0,0,6,en,0.0,FisheriesOceansCanada_facebook,['import'],neutral,[],unknown,[],unknown
310,315919208830119_353296725092367,2017-09-01 12:01:35,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/353296725092367/?type=3,Intending to sail somewhere with high and low tides? Do it safely! Consult the Canadian Tide and Current Tables 2017 before each trip: http://ow.ly/ssF330dOZSI,Intending to sail somewhere with high and low tides? Do it safely! Consult the Canadian Tide and Current Tables before each trip:,[],5,0,1,4,1,0,0,0,0,0,6,en,0.0,FisheriesOceansCanada_facebook,['safe'],neutral,[],unknown,"['canadian', 'canadian']",Connecting Canadians with nature 
311,315919208830119_357923884629651,2017-09-14 14:00:16,https://www.facebook.com/FisheriesOceansCanada/videos/357923884629651/,The acquisition of two autonomous hydrographic surface vehicles by the Canadian Hydrographic Service could very well be a revolution. This technology makes it possible to design the hydrography of tomorrow... today! Find out what these machines are and how we use them. http://ow.ly/jvjg30f9VqP,The acquisition of two autonomous hydrographic surface vehicles by the Canadian Hydrographic Service could very well be a revolution. This technology makes it possible to design the hydrography of tomorrow... today! Find out what these machines are and how we use them.,[],3,0,3,3,0,0,0,0,0,0,6,en,0.0,FisheriesOceansCanada_facebook,"['or', 'ice']",neutral,"['service', 'technology']",Economical,"['vehicle', 'canadian', 'canadian']",Connecting Canadians with nature 
312,315919208830119_384972818591424,2017-11-29 13:13:36,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1694668010585751/?type=3,Check out what the Geological Survey of Canada scientists spotted in the Beaufort Sea.,Check out what the Geological Survey of Canada scientists spotted in the Beaufort Sea.,[],6,0,0,6,0,0,0,0,0,0,6,en,0.0,FisheriesOceansCanada_facebook,"['eau', 'or']",neutral,[],unknown,['sea'],Healthy coasts and oceans
313,315919208830119_358321334589906,2017-09-15 13:30:10,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/358321334589906/?type=3,"Hydrographer at the Maurice Lamontagne Institute, Yann Côté-Nadeau participated for ten days in the Canada C3 expedition, a Canada 150 Signature project. During his stay, he introduced the HydroBall technology, which allows inexperienced individuals to assist the Canadian Hydrographic Service in collecting data to design its nautical charts. To learn more about the experience of our scientist aboard the Polar Prince, please visit http://ow.ly/DXoO30fbMoj","Hydrographer at the Maurice Lamontagne Institute, Yann Côté-Nadeau participated for ten days in the Canada C3 eedition, a Canada Signature project. During his stay, he introduced the HydroBall technology, which allows ineerienced individuals to assist the Canadian Hydrographic Service in collecting data to design its nautical charts. To learn more about the eerience of our scientist aboard the Polar Prince, please visit",[],5,1,0,4,0,0,0,0,1,0,6,en,0.0,FisheriesOceansCanada_facebook,"['eau', 'or', 'ice', 'nature']",neutral,"['technology', 'service']",Economical,"['canadian', 'canadian']",Connecting Canadians with nature 
314,315919208830119_352557568499616,2017-08-30 10:00:51,https://www.facebook.com/FisheriesOceansCanada/photos/a.351903801898326.1073741845.315919208830119/352557568499616/?type=3,"Free guided tours were very popular throughout the summer at the Maurice Lamontagne Institute in Mont Joli, Quebec. More than 1,410 visitors came to learn more about the work and efforts of our staff and researchers. Everything you need to know about the Institute is here: http://ow.ly/GfH130eJncC","Free guided tours were very popular throughout the summer at the Maurice Lamontagne Institute in Mont Joli, Quebec. More than ,410 visitors came to learn more about the work and efforts of our staff and researchers. Everything you need to know about the Institute is here: cC",[],4,1,0,4,0,0,0,0,0,0,5,en,0.0,FisheriesOceansCanada_facebook,"['or', 'ice', 'mer']",neutral,[],unknown,[],unknown
