Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category
553,460123390028_10157859750490029,2016-12-07 15:50:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157859750490029/,"Le Canada était occupé à Marrakech à l’occasion de la COP22. Le pays faisait preuve de son soutien ferme aux mesures internationales prises en vue de favoriser la croissance propre et de lutter contre les changements climatiques.

Tout au long de la #COP22, la ministre de l’Environnement et du Changement climatique, Catherine McKenna, a souligné l’importance du rôle qu’ont joué tous les paliers du gouvernement, les entreprises, les peuples autochtones, la société civile et les jeunes dans la lutte contre les changements climatiques.","Le Canada était occupé à Marrakech à l’occasion de la COP22. Le pays faisait preuve de son soutien ferme aux mesures internationales prises en vue de favoriser la croissance propre et de lutter contre les changements climatiques. Tout au long de la , la ministre de l’Environnement et du Changement climatique, Catherine McKenna, a souligné l’importance du rôle qu’ont joué tous les paliers du gouvernement, les entreprises, les peuples autochtones, la société civile et les jeunes dans la lutte contre les changements climatiques.",['#COP22'],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
554,460123390028_10157659233480029,2016-10-27 12:05:15,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157659233480029/?type=3,"Cindy a toujours été curieuse et voulu savoir comment les choses fonctionnent. Elle était en 9e année lorsqu’elle s’est rendu compte qu’elle voulait comprendre les dessous de l’atmosphère – comment les orages se forment, pourquoi le vent souffle ou quand il va pleuvoir ou neiger. 

Cindy a obtenu un baccalauréat en physique et a poursuivi ensuite des études en météorologie. Elle travaille maintenant à Environnement et Changement climatique Canada. Son message à toutes les jeunes filles est le suivant : « La science est un domaine pour tout le monde, rien n’est trop difficile pour vous! Vous êtes CAPABLES! » #GrâceàElle","Cindy a toujours été curieuse et voulu savoir comment les choses fonctionnent. Elle était en e année lorsqu’elle s’est rendu compte qu’elle voulait comprendre les dessous de l’atmosphère – comment les orages se forment, pourquoi le vent souffle ou quand il va pleuvoir ou neiger. Cindy a obtenu un baccalauréat en physique et a poursuivi ensuite des études en météorologie. Elle travaille maintenant à Environnement et Changement climatique Canada. Son message à toutes les jeunes filles est le suivant : « La science est un domaine pour tout le monde, rien n’est trop difficile pour vous! Vous êtes CAPABLES! » âceàElle",['#Gr'],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
555,460123390028_10159736745905029,2017-12-13 15:05:07,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159736745905029/?type=3,"C’est la #SemaineDuClimat! Pour obtenir tous les détails, aimez et suivez la nouvelle page Facebook Environnement et Changement climatique","C’est la ! Pour obtenir tous les détails, aimez et suivez la nouvelle page Facebook Environnement et Changement climatique",['#SemaineDuClimat'],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
556,460123390028_10157860209880029,2016-12-07 16:30:20,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157860209880029/?type=3,"Vous voulez en savoir plus à propos des polluants qui sont rejetés dans votre communauté? Jetez un coup d’œil aux dernières données et faits saillants de l’Inventaire national des rejets de polluants : http://ow.ly/uGtH306UJwN 

Informez-vous sur cet outil important pour identifier et surveiller les sources de pollution au Canada.",Vous voulez en savoir plus à propos des polluants qui sont rejetés dans votre communauté? Jetez un coup d’œil aux dernières données et faits saillants de l’Inventaire national des rejets de polluants : Informez-vous sur cet outil important pour identifier et surveiller les sources de pollution au Canada.,[],2,0,3,2,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
557,460123390028_10159043539025029,2017-07-15 09:45:05,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159043539025029/?type=3,Bonne Journée des parcs du Canada! C’est la journée idéale pour sortir et se rapprocher de la nature! Planifiez votre visite dès maintenant! http://ow.ly/dL8w30dDjk2 Parcs Canada,Bonne Journée des parcs du Canada! C’est la journée idéale pour sortir et se rapprocher de la nature! Planifiez votre visite dès maintenant! 2 Parcs Canada,[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
558,460123390028_10157033909490029,2016-06-15 14:05:23,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157033909490029/?type=3,"Chaque année, la foudre tue ou blesse des Canadiens. Comment vous garder en sécurité ainsi que votre famille lorsque le ciel gronde? Suivez ces conseils : http://ow.ly/6TQw301hRCw","Chaque année, la foudre tue ou blesse des Canadiens. Comment vous garder en sécurité ainsi que votre famille lorsque le ciel gronde? Suivez ces conseils :",[],4,0,1,2,2,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
559,460123390028_10156430736370029,2016-01-13 09:45:28,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156430736370029/?type=3,"Non seulement la fumée de cigarette a un impact de taille sur la qualité de l’air, le mégot est également un déchet. Une autre raison de cesser de fumer! http://ow.ly/X05HI","Non seulement la fumée de cigarette a un impact de taille sur la qualité de l’air, le mégot est également un déchet. Une autre raison de cesser de fumer!",[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
560,460123390028_10157654776505029,2016-10-26 13:20:14,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157654776505029/?type=3,Alice Wilson était la première femme géologue du Canada. #GrâceàElle http://ow.ly/bdXS305yODL,Alice Wilson était la première femme géologue du Canada. âceàElle,['#Gr'],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
561,460123390028_10156412628810029,2016-01-07 15:02:51,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156412628810029/?type=3,Ne jetez pas votre sapin de Noël tout de suite! Recyclez-le en vous assurant d’avoir enlevé toutes les décorations. Vérifiez auprès de votre municipalité pour savoir ce qu’elle offre à cet égard.,Ne jetez pas votre sapin de Noël tout de suite! Recyclez-le en vous assurant d’avoir enlevé toutes les décorations. Vérifiez auprès de votre municipalité pour savoir ce qu’elle offre à cet égard.,[],2,0,3,2,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
562,460123390028_10159023584980029,2017-07-12 13:41:40,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159023584980029/,"À la Commission for Environmental Cooperation la ministre de l’Environnement et Changement climatique du Canada, Catherine McKenna, a rencontré les gagnants canadiens du Défi innovation jeunesse.
Adam Wali et Vanessa Fiore ont expliqué leur idée gagnante pour lutter contre les changements climatiques à l’échelle locale.","À la Commission for Environmental Cooperation la ministre de l’Environnement et Changement climatique du Canada, Catherine McKenna, a rencontré les gagnants canadiens du Défi innovation jeunesse. Adam Wali et Vanessa Fiore ont eliqué leur idée gagnante pour lutter contre les changements climatiques à l’échelle locale.",[],3,1,1,3,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.2,positive,[],['other']
563,460123390028_10159731645735029,2017-12-12 12:00:28,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159731645735029/?type=3,C’est le Mois de la #ScienceArctique! Découvrez comment nos travaux scientifiques contribuent à la prise de décisions fondées sur la science dans le Nord.,C’est le Mois de la ! Découvrez comment nos travaux scientifiques contribuent à la prise de décisions fondées sur la science dans le Nord.,['#ScienceArctique'],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
564,460123390028_10157898040795029,2016-12-12 11:00:35,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157898040795029/?type=3,"Des scientifiques d’Environnement et Changement climatique Canada prennent des échantillons de neige près d’Eureka, au Nunavut, dans le cadre d’un projet de recherche sur la neige arctique et subarctique. Les données recueillies ont été utilisées pour peaufiner les modèles climatiques. #ScienceArctique 

À titre de référence : Derksen, C., J. Lemmetyinen, P. Toose, A. Silis, J. Pulliainen et M. Sturm. 2014. « Physical properties of Arctic versus subarctic snow: Implications for high latitude passive microwave snow water equivalent retrievals », Journal of Geophysical Research, 119(12), p. 7254–7270. 10.1002/2013JD021264. http://ow.ly/mgGO3072Sid (disponible en anglais seulement)","Des scientifiques d’Environnement et Changement climatique Canada prennent des échantillons de neige près d’Eureka, au Nunavut, dans le cadre d’un projet de recherche sur la neige arctique et subarctique. Les données recueillies ont été utilisées pour peaufiner les modèles climatiques. À titre de référence : Derksen, C., J. Lemmetyinen, P. Toose, A. Silis, J. Pulliainen et M. Sturm. . « Physical properties of Arctic versus subarctic snow: Implications for high latitude passive microwave snow water equivalent retrievals », Journal of Geophysical Research, (12), p. –7270. 002/2013JD021264. d (disponible en anglais seulement)",['#ScienceArctique'],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
565,460123390028_10158974380385029,2017-07-04 10:30:42,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158974380385029/?type=3,"Amis pêcheurs! En cette Semaine nationale de la pêche, assurez-vous de consulter les prévisions et les avertissements maritimes pour le Canada. http://ow.ly/cIqE30djCPM","Amis pêcheurs! En cette Semaine nationale de la pêche, assurez-vous de consulter les prévisions et les avertissements maritimes pour le Canada.",[],4,0,1,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
566,460123390028_10159062987595029,2017-07-18 16:00:17,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159062987595029/?type=3,"À ne pas manquer DEMAIN! Sur le compte Instagram de Ressources Naturelles Canada (RNCan), la géophysicienne Victoria Tschirhart nous donnera un aperçu de la vie de terrain de nos scientifiques l’été. Elle nous décrira sa journée au fil de son déroulement.

Suivez la page Instagram de RNCan pour ne rien manquer! http://ow.ly/cyu530dHtfN","À ne pas manquer DEMAIN! Sur le compte Instagram de Ressources Naturelles Canada (RNCan), la géophysicienne Victoria Tschirhart nous donnera un aperçu de la vie de terrain de nos scientifiques l’été. Elle nous décrira sa journée au fil de son déroulement. Suivez la page Instagram de RNCan pour ne rien manquer!",[],4,1,0,4,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.485,positive,[],['other']
567,460123390028_10158949307595029,2017-07-01 13:00:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158949307595029/,"Bonne #FêteduCanada! Dans le cadre des célébrations #Canada150, une carte interactive de Ressources naturelles Canada montre l’évolution du territoire canadien de 1867 à 2017.
http://ow.ly/q7lo30dcf9o","Bonne êteduCanada! Dans le cadre des célébrations , une carte interactive de Ressources naturelles Canada montre l’évolution du territoire canadien de à .","['#F', '#Canada150']",3,0,2,3,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
568,460123390028_10158799894855029,2017-06-04 13:00:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158799894855029/?type=3,Vous cherchez encore des façons de participer à la Journée mondiale de l’environnement et de vous rapprocher de la nature? Ne cherchez plus! http://ow.ly/etYi30ciBbb,Vous cherchez encore des façons de participer à la Journée mondiale de l’environnement et de vous rapprocher de la nature? Ne cherchez plus!,[],5,0,0,5,0,0,0,0,0,0,5,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
