Unnamed: 0,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed
367,BcVwrgBliww,1.66345e+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnmr"",""pnmontriding"",""exploremb"",""montriding"",""parcnational"",""parcsnationaux"",""tourisme"",""manitoba""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6c96788ceef5fe5a50d553d2509c365c/5AFC9A1E/t51.2885-15/e35/24127052_1941211966198145_346113478601211904_n.jpg,"[""mfkphotography.ca""]",5,L’hiver est arrivé au parc national du Mont-Riding et c’est le moment idéal pour observer la faune!  : .ca.....,339,[],2017-12-05T16:04:42,False,2017-12-05_16-04-42,parcs.canada,4141034395,,hiver est au parc national du Mont Riding et est le moment al pour observer la faune ca,"['hiver', 'est', 'au', 'parc', 'national', 'du', 'Mont', 'Riding', 'et', 'est', 'le', 'moment', 'al', 'pour', 'observer', 'la', 'faune', 'ca']","[u'hiver', u'est', 'au', u'parc', u'nation', 'du', u'mont', u'ride', 'et', u'est', 'le', u'moment', 'al', u'pour', u'observ', 'la', u'faun', 'ca']"
368,BcYlNHelxRM,1.66424e+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""saskatchewan"",""exploresask"",""pnprairies"",""prairies"",""mercredifaune""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c2284b3981e0ff97fd745764f4dd6d6e/5AF69A8E/t51.2885-15/e35/25013594_132385114119222_965710795071553536_n.jpg,"[""l.bearphoto""]",2,Visitez le parc national des Prairies et contemplez l’horizon à l’infini.  : .bearphoto.....,133,[],2017-12-06T18:22:09,False,2017-12-06_18-22-09,parcs.canada,4141034395,,Visitez le parc national des Prairies et contemplez horizon infini bearphoto,"['Visitez', 'le', 'parc', 'national', 'des', 'Prairies', 'et', 'contemplez', 'horizon', 'infini', 'bearphoto']","[u'visitez', 'le', u'parc', u'nation', u'des', u'prairi', 'et', u'contemplez', u'horizon', u'infini', u'bearphoto']"
369,Bca6LEtF263,1.6649e+18,"[""pukaskwa"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""canada150"",""conservation"",""ontario""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/678486f26e469ab4f372f883db09281b/5AFDA07F/t51.2885-15/e35/25025775_149225489178986_8620209021900554240_n.jpg,"[""tom.podsiadlo""]",1,Parc national Pukaskwa : là où la magie du cri du huard opère sur un crépuscule comme celui-ci.  : .podsiadlo.....,161,[],2017-12-07T16:03:51,False,2017-12-07_16-03-51,parcs.canada,4141034395,,Parc national Pukaskwa la magie du cri du huard sur un puscule comme celui ci podsiadlo,"['Parc', 'national', 'Pukaskwa', 'la', 'magie', 'du', 'cri', 'du', 'huard', 'sur', 'un', 'puscule', 'comme', 'celui', 'ci', 'podsiadlo']","[u'parc', u'nation', u'pukaskwa', 'la', u'magi', 'du', u'cri', 'du', u'huard', u'sur', 'un', u'puscul', u'comm', u'celui', 'ci', u'podsiadlo']"
370,BcdgJu0lbDs,1.66563e+18,"[""parcnationalivvavik"",""ivvavik"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/12496abe8073eee4dd9671c4abcb8fac/5AE9C5DE/t51.2885-15/e35/25009692_520250361681434_8099300879842148352_n.jpg,"[""patricecarmichael""]",2,Seulement quelque visiteurs viennent chaque année pour elorer le magnifique paysage de la toundra du parc national Ivvavik. : .....,119,[],2017-12-08T16:14:12,False,2017-12-08_16-14-12,parcs.canada,4141034395,,Seulement quelque visiteurs viennent chaque pour elorer le magnifique paysage de la toundra du parc national Ivvavik,"['Seulement', 'quelque', 'visiteurs', 'viennent', 'chaque', 'pour', 'elorer', 'le', 'magnifique', 'paysage', 'de', 'la', 'toundra', 'du', 'parc', 'national', 'Ivvavik']","[u'seulement', u'quelqu', u'visiteur', u'viennent', u'chaqu', u'pour', u'elor', 'le', u'magnifiqu', u'paysag', 'de', 'la', u'toundra', 'du', u'parc', u'nation', u'ivvavik']"
371,BcgLenklSFe,1.66638e+18,"[""lobstercovehead"",""phare"",""pngrosmorne"",""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation"",""histoire"",""maritimes""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/15e607d1bcb74d481be1a0dbe64d5be0/5AED85ED/t51.2885-15/e35/25011037_303588246799743_8827362724880056320_n.jpg,"[""__brendankelly__""]",1,"Riche en histoire, le superbe phare de Lobster Cove Head vous attend pour une visite; profitez aussi des sentiers qui l’entourent. Observez les baleines et les couleurs phénoménales d’un coucher de soleil! : .....",152,[],2017-12-09T17:11:17,False,2017-12-09_17-11-17,parcs.canada,4141034395,,Riche en histoire le superbe phare de Lobster Cove Head vous attend pour une visite profitez aussi des sentiers qui entourent Observez les baleines et les couleurs nales un coucher de soleil,"['Riche', 'en', 'histoire', 'le', 'superbe', 'phare', 'de', 'Lobster', 'Cove', 'Head', 'vous', 'attend', 'pour', 'une', 'visite', 'profitez', 'aussi', 'des', 'sentiers', 'qui', 'entourent', 'Observez', 'les', 'baleines', 'et', 'les', 'couleurs', 'nales', 'un', 'coucher', 'de', 'soleil']","[u'rich', 'en', u'histoir', 'le', u'superb', u'phare', 'de', u'lobster', u'cove', u'head', u'vous', u'attend', u'pour', u'une', u'visit', u'profitez', u'aussi', u'des', u'sentier', u'qui', u'entour', u'observez', u'les', u'balein', 'et', u'les', u'couleur', u'nale', 'un', u'coucher', 'de', u'soleil']"
372,Bcir16jlQRB,1.66709e+18,"[""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5eb5c1b4de6006b5e72c788938cfb968/5AFC0793/t51.2885-15/e35/25007537_138671680112782_5737139059692666880_n.jpg,"[""davidpurchaseimagery""]",3,"Le parc national du Gros-Morne protège certains des paysages les plus spectaculaires de l’Est du Canada. Ce panorama nous frappe, et vous? : .....",160,[],2017-12-10T16:32:34,False,2017-12-10_16-32-34,parcs.canada,4141034395,,Le parc national du Gros Morne ge certains des paysages les plus spectaculaires de Est du Canada Ce panorama nous frappe et vous,"['Le', 'parc', 'national', 'du', 'Gros', 'Morne', 'ge', 'certains', 'des', 'paysages', 'les', 'plus', 'spectaculaires', 'de', 'Est', 'du', 'Canada', 'Ce', 'panorama', 'nous', 'frappe', 'et', 'vous']","['le', u'parc', u'nation', 'du', u'gros', u'morn', 'ge', u'certain', u'des', u'paysag', u'les', u'plus', u'spectaculair', 'de', u'est', 'du', u'canada', 'ce', u'panorama', u'nous', u'frapp', 'et', u'vous']"
373,BclLBk8lLIr,1.66779e+18,"[""rpnpacificrim"",""pacificrim"",""surf"",""surfing"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""colombiebritannique"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8579cf9bc40545be44279840706316ba/5AD98DCE/t51.2885-15/e35/24845340_1706551549367103_3434777920336297984_n.jpg,"[""monp54""]",1,Le littoral rocheux de la réserve de parc national Pacific Rim constitue un paradis pour les passionnés de la nature. Ce trésor figure sur votre liste?  : .....,141,[],2017-12-11T15:43:31,False,2017-12-11_15-43-31,parcs.canada,4141034395,,Le littoral rocheux de la serve de parc national Pacific Rim constitue un paradis pour les de la nature Ce sor figure sur votre liste,"['Le', 'littoral', 'rocheux', 'de', 'la', 'serve', 'de', 'parc', 'national', 'Pacific', 'Rim', 'constitue', 'un', 'paradis', 'pour', 'les', 'de', 'la', 'nature', 'Ce', 'sor', 'figure', 'sur', 'votre', 'liste']","['le', u'littor', u'rocheux', 'de', 'la', u'serv', 'de', u'parc', u'nation', u'pacif', u'rim', u'constitu', 'un', u'paradi', u'pour', u'les', 'de', 'la', u'natur', 'ce', u'sor', u'figur', u'sur', u'votr', u'list']"
374,Bcn2FUBltua,1.66854e+18,"[""capbreton"",""hautesterres"",""hautesterresducapbreton"",""pncapbreton"",""nouvelleecosse"",""visitnovascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2065228fd8de51dbf6ce2fdc4043a543/5AFA4A0E/t51.2885-15/e35/25019107_364468574017612_4352094016053968896_n.jpg,"[""dansedran""]",1,Nous rêvons de jours plus ensoleillés! Imaginez-vous en train de vous promener le long de cette côte au crépuscule empourpré. : : Parc national des Hautes-Terres-du-Cap-Breton.....,206,[],2017-12-12T16:38:15,False,2017-12-12_16-38-15,parcs.canada,4141034395,,Nous de jours plus Imaginez vous en train de vous promener le long de cette te au puscule Parc national des Hautes Terres du Cap Breton,"['Nous', 'de', 'jours', 'plus', 'Imaginez', 'vous', 'en', 'train', 'de', 'vous', 'promener', 'le', 'long', 'de', 'cette', 'te', 'au', 'puscule', 'Parc', 'national', 'des', 'Hautes', 'Terres', 'du', 'Cap', 'Breton']","[u'nous', 'de', u'jour', u'plus', u'imaginez', u'vous', 'en', u'train', 'de', u'vous', u'promen', 'le', u'long', 'de', u'cett', 'te', 'au', u'puscul', u'parc', u'nation', u'des', u'haut', u'terr', 'du', u'cap', u'breton']"
375,BcqdrIbFApq,1.66928e+18,"[""lacswaterton"",""pnlacswaterton"",""alberta"",""explorealberta"",""travelalberta"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/85b85877c7be5af85ee04ad0e3cffd7a/5AE72FB4/t51.2885-15/e35/25007681_124969434957714_6439301826733932544_n.jpg,"[""focused_on_canada""]",2,"Des paysages comme ceux-ci ne semblent exister que dans les rêves! Avec ses cieux empourprés et ses montagnes majestueuses, il n’y a pas de meilleur endroit à elorer que le parc national des Lacs-Waterton. : .....",168,[],2017-12-13T17:02:41,False,2017-12-13_17-02-41,parcs.canada,4141034395,,Des paysages comme ceux ci ne semblent exister que dans les Avec ses cieux et ses montagnes majestueuses il pas de meilleur endroit elorer que le parc national des Lacs Waterton,"['Des', 'paysages', 'comme', 'ceux', 'ci', 'ne', 'semblent', 'exister', 'que', 'dans', 'les', 'Avec', 'ses', 'cieux', 'et', 'ses', 'montagnes', 'majestueuses', 'il', 'pas', 'de', 'meilleur', 'endroit', 'elorer', 'que', 'le', 'parc', 'national', 'des', 'Lacs', 'Waterton']","[u'des', u'paysag', u'comm', u'ceux', 'ci', 'ne', u'semblent', u'exist', u'que', u'dan', u'les', u'avec', u'ses', u'cieux', 'et', u'ses', u'montagn', u'majestueus', 'il', u'pas', 'de', u'meilleur', u'endroit', u'elor', u'que', 'le', u'parc', u'nation', u'des', u'lac', u'waterton']"
376,Bcs7xfwlNjn,1.66997e+18,"[""lîledesable"",""rpnlîledesable"",""nouvelleecosse"",""visitnovascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fcc7f27db7827a9393c77992dbae2c58/5AEAC999/t51.2885-15/e35/24838442_1899734677007092_6509461792551337984_n.jpg,"[""claire.r.parsons""]",0,"Tout simplement paisible, il n'y a pas d'autre mot pour décrire ce paysage! Isolée et éloignée, l'île de Sable est l'une des îles les plus éloignées au Canada où les chevaux sauvages errent librement  : .r.parsons : Réserve de parc national de l'Île-de-Sable.....ÎledeSable ÎledeSable",200,[],2017-12-14T16:04:10,False,2017-12-14_16-04-10,parcs.canada,4141034395,,Tout simplement paisible il pas autre mot pour crire ce paysage et le de Sable est une des les les plus es au Canada les chevaux sauvages errent librement parsons serve de parc national de le de Sable ledeSable ledeSable,"['Tout', 'simplement', 'paisible', 'il', 'pas', 'autre', 'mot', 'pour', 'crire', 'ce', 'paysage', 'et', 'le', 'de', 'Sable', 'est', 'une', 'des', 'les', 'les', 'plus', 'es', 'au', 'Canada', 'les', 'chevaux', 'sauvages', 'errent', 'librement', 'parsons', 'serve', 'de', 'parc', 'national', 'de', 'le', 'de', 'Sable', 'ledeSable', 'ledeSable']","[u'tout', u'simplement', u'paisibl', 'il', u'pas', u'autr', u'mot', u'pour', u'crire', 'ce', u'paysag', 'et', 'le', 'de', u'sabl', u'est', u'une', u'des', u'les', u'les', u'plus', 'es', 'au', u'canada', u'les', u'chevaux', u'sauvag', u'errent', u'librement', u'parson', u'serv', 'de', u'parc', u'nation', 'de', 'le', 'de', u'sabl', u'ledes', u'ledes']"
377,BcvUFxZFXPN,1.67064e+18,"[""elkisland"",""pnelkisland"",""edmonton"",""exploreedmonton"",""alberta"",""explorealberta"",""travelalberta"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3b1c588ea1eabd7d89c2c0ceb7544783/5AEC300F/t51.2885-15/e35/25016229_158372168256218_7709171382390620160_n.jpg,"[""markjasonlacson""]",2,Suivez les pistes de bisons et elorez toute l'année le magnifique parc national Elk Island! : .....,180,[],2017-12-15T14:15:08,False,2017-12-15_14-15-08,parcs.canada,4141034395,,Suivez les pistes de bisons et elorez toute le magnifique parc national Elk Island,"['Suivez', 'les', 'pistes', 'de', 'bisons', 'et', 'elorez', 'toute', 'le', 'magnifique', 'parc', 'national', 'Elk', 'Island']","[u'suivez', u'les', u'pist', 'de', u'bison', 'et', u'elorez', u'tout', 'le', u'magnifiqu', u'parc', u'nation', u'elk', u'island']"
378,BcyG5A5lIKJ,1.67143e+18,"[""lîleduprinceédouard"",""explorepei"",""pnlîleduprinceédouard"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/decc299d938d61e1899ff55ab6ffe6ab/5AF918D1/t51.2885-15/e35/25011363_132944820715690_9125505163996430336_n.jpg,"[""franco_ocean""]",2,Des couchers de soleil dorés et des plages sablonneuses… ce sont de telles couleurs qui rendent le parc national de l'Île-du-Prince-Édouard invitant à n’importe quel moment de l’année! ️ : .....ÎleduPrinceÉdouard ÎleduPrinceÉdouard,270,[],2017-12-16T16:17:31,False,2017-12-16_16-17-31,parcs.canada,4141034395,,Des couchers de soleil et des plages ce sont de telles couleurs qui rendent le parc national de le du Prince douard invitant importe quel moment de douard douard,"['Des', 'couchers', 'de', 'soleil', 'et', 'des', 'plages', 'ce', 'sont', 'de', 'telles', 'couleurs', 'qui', 'rendent', 'le', 'parc', 'national', 'de', 'le', 'du', 'Prince', 'douard', 'invitant', 'importe', 'quel', 'moment', 'de', 'douard', 'douard']","[u'des', u'coucher', 'de', u'soleil', 'et', u'des', u'plage', 'ce', u'sont', 'de', u'tell', u'couleur', u'qui', u'rendent', 'le', u'parc', u'nation', 'de', 'le', 'du', u'princ', u'douard', u'invit', u'import', u'quel', u'moment', 'de', u'douard', u'douard']"
379,Bc0udVTl7Aw,1.67217e+18,"[""pointpelee"",""pnpointpelee"",""pointpelee"",""ontario"",""discoveron"",""ontario"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3754bd237482e796e75a76c696a3948d/5ADA6B17/t51.2885-15/e35/25005332_1921333348181514_1738409049805815808_n.jpg,"[""3ric.s""]",1,"N'est-ce pas un coucher de soleil parfait? Faites l'eérience de la nature comme jamais auparavant et elorez le point le plus au sud du Canada, le parc national de la Pointe-Pelée, un vrai joyau de l’Ontario! : .s .....",157,[],2017-12-17T16:41:45,False,2017-12-17_16-41-45,parcs.canada,4141034395,,est ce pas un coucher de soleil parfait Faites rience de la nature comme jamais auparavant et elorez le point le plus au sud du Canada le parc national de la Pointe un vrai joyau de Ontario,"['est', 'ce', 'pas', 'un', 'coucher', 'de', 'soleil', 'parfait', 'Faites', 'rience', 'de', 'la', 'nature', 'comme', 'jamais', 'auparavant', 'et', 'elorez', 'le', 'point', 'le', 'plus', 'au', 'sud', 'du', 'Canada', 'le', 'parc', 'national', 'de', 'la', 'Pointe', 'un', 'vrai', 'joyau', 'de', 'Ontario']","[u'est', 'ce', u'pas', 'un', u'coucher', 'de', u'soleil', u'parfait', u'fait', u'rienc', 'de', 'la', u'natur', u'comm', u'jamai', u'auparav', 'et', u'elorez', 'le', u'point', 'le', u'plus', 'au', u'sud', 'du', u'canada', 'le', u'parc', u'nation', 'de', 'la', u'point', 'un', u'vrai', u'joyau', 'de', u'ontario']"
380,Bc3SGBwl5Cj,1.67289e+18,"[""fortlawrence"",""lhnfortlawrence"",""nouvelleecosse"",""visitnovascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9b0c4f6e130a09d426f9dcd256fb4d1b/5AF0D46B/t51.2885-15/e35/25008783_1484188028302582_7117351371770167296_n.jpg,"[""kaitehh""]",0,"Érigé en par les troupes britanniques, le lieu historique national du Fort-Lawrence est un joyau néo-écossais aux couchers de soleil uniques à ne pas manquer! ️ : .....",97,[],2017-12-18T16:31:37,False,2017-12-18_16-31-37,parcs.canada,4141034395,,en par les troupes britanniques le lieu historique national du Fort Lawrence est un joyau cossais aux couchers de soleil uniques ne pas manquer,"['en', 'par', 'les', 'troupes', 'britanniques', 'le', 'lieu', 'historique', 'national', 'du', 'Fort', 'Lawrence', 'est', 'un', 'joyau', 'cossais', 'aux', 'couchers', 'de', 'soleil', 'uniques', 'ne', 'pas', 'manquer']","['en', u'par', u'les', u'troup', u'britanniqu', 'le', u'lieu', u'historiqu', u'nation', 'du', u'fort', u'lawrenc', u'est', 'un', u'joyau', u'cossai', u'aux', u'coucher', 'de', u'soleil', u'uniqu', 'ne', u'pas', u'manquer']"
381,Bc5k4x2l8Mv,1.67353e+18,"[""parcnationalpeninsulebruce"",""peninsulebruce"",""pnpeninsulebruce"",""canada"",""ontario"",""discoveron"",""northernontario"",""ontarioparks"",""exploreontario"",""ontariocanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8277fb22ed04226ef3a78233d479207a/5AECD244/t51.2885-15/e35/25015679_321138165068558_934423672012144640_n.jpg,"[""zachbaranowski""]",0,"Le parc national de la Péninsule-Bruce accueille des elorateurs de tous les âges qui veulent découvrir ses merveilles naturelles, dont des côtes de calcaire, des forêts aux arbres variés, des cèdres à flanc de falaise, des lacs cristallins et des orchidées aux couleurs vibrantes. : ..... ",202,[],2017-12-19T13:54:19,False,2017-12-19_13-54-19,parcs.canada,4141034395,,Le parc national de la ninsule Bruce accueille des elorateurs de tous les ges qui veulent couvrir ses merveilles naturelles dont des tes de calcaire des aux arbres des dres flanc de falaise des lacs cristallins et des es aux couleurs vibrantes,"['Le', 'parc', 'national', 'de', 'la', 'ninsule', 'Bruce', 'accueille', 'des', 'elorateurs', 'de', 'tous', 'les', 'ges', 'qui', 'veulent', 'couvrir', 'ses', 'merveilles', 'naturelles', 'dont', 'des', 'tes', 'de', 'calcaire', 'des', 'aux', 'arbres', 'des', 'dres', 'flanc', 'de', 'falaise', 'des', 'lacs', 'cristallins', 'et', 'des', 'es', 'aux', 'couleurs', 'vibrantes']","['le', u'parc', u'nation', 'de', 'la', u'ninsul', u'bruce', u'accueill', u'des', u'elorateur', 'de', u'tous', u'les', u'ges', u'qui', u'veulent', u'couvrir', u'ses', u'merveill', u'naturell', u'dont', u'des', u'tes', 'de', u'calcair', u'des', u'aux', u'arbr', u'des', u'dres', u'flanc', 'de', u'falais', u'des', u'lac', u'cristallin', 'et', u'des', 'es', u'aux', u'couleur', u'vibrant']"
