Unnamed: 0,likes,mediaid,caption,url,caption_mentions,comments,id,typename,owner_username,tagged_users,date,shortcode,is_video,caption_hashtags,owner_id,video_url,text_filtered,text_tokenized,text_stemmed
197,1813,1.5401e+18,"Head deeper and higher into the woods… Located in New Brunswick on Canada’s Atlantic Coast, Fundy National Park offers more than just dramatic tides. More than kilometres of hiking and biking trails ribbon through square kilometres of Acadian forest, leading to thundering waterfalls, freshwater lakes and scenic river valleys. by ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/5237880c6af8a6deaea5db0f07092145/5AF9BD8C/t51.2885-15/e35/19227648_1605273289484992_3348823852237979648_n.jpg,"[""daniellelate""]",7,2017-06-18_12-22-44,GraphImage,parks.canada,[],2017-06-18T12:22:44,BVfhRg2AeWj,False,"[""fundy"",""fundynp"",""newbrunswick"",""discovernewbrunswick"",""nationalparks"",""daysoff"",""nature"",""camping"",""letscamp"",""thegreatoutdoors"",""wanderlust"",""campingadventures"",""canada"",""explorecanada"",""parkscanada"",""letsgosomewhere"",""canada150"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation""]",4143631778,,Head deeper higher Located New Brunswick Atlantic Coast Fundy National Park offers dramatic tides kilometres hiking biking trails ribbon square kilometres Acadian forest leading thundering waterfalls freshwater lakes scenic river valleys,"['Head', 'deeper', 'higher', 'Located', 'New', 'Brunswick', 'Atlantic', 'Coast', 'Fundy', 'National', 'Park', 'offers', 'dramatic', 'tides', 'kilometres', 'hiking', 'biking', 'trails', 'ribbon', 'square', 'kilometres', 'Acadian', 'forest', 'leading', 'thundering', 'waterfalls', 'freshwater', 'lakes', 'scenic', 'river', 'valleys']","[u'head', u'deeper', u'higher', u'locat', u'new', u'brunswick', u'atlant', u'coast', u'fundi', u'nation', u'park', u'offer', u'dramat', u'tide', u'kilometr', u'hike', u'bike', u'trail', u'ribbon', u'squar', u'kilometr', u'acadian', u'forest', u'lead', u'thunder', u'waterfal', u'freshwat', u'lake', u'scenic', u'river', u'valley']"
198,2201,1.54095e+18,"Leave civilization behind and enjoy the forest through the trees! A forest of trees so huge, tall and ancient we all look like little children beside them. A world of vivid green moss, arching ferns, and a mass of plants so thick it's impossible to see the soil beneath it. Both images are part of Pacific Rim National Park Reserve. by .creative",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f06bd39062d1d9502aa9b4249b03c44c/5AEF5842/t51.2885-15/e35/19367777_311977175923528_7435544801283407872_n.jpg,"[""creer.creative""]",7,2017-06-19_16-34-01,GraphImage,parks.canada,[],2017-06-19T16:34:01,BVii04_ADYp,False,"[""pacificrimnpr"",""pacificrim"",""discoverbc"",""hellobc"",""westcoasttrail"",""outdoorbc"",""traillove"",""explorebc"",""nationalparks"",""daysoff"",""nature"",""camping"",""letscamp"",""thegreatoutdoors"",""wanderlust"",""campingadventures"",""canada"",""explorecanada"",""parkscanada"",""letsgosomewhere"",""canada150"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation""]",4143631778,,Leave civilization behind enjoy forest trees forest trees huge tall ancient look like little children beside world vivid green moss arching ferns mass plants thick impossible see soil beneath images part Pacific Rim National Park Reserve creative,"['Leave', 'civilization', 'behind', 'enjoy', 'forest', 'trees', 'forest', 'trees', 'huge', 'tall', 'ancient', 'look', 'like', 'little', 'children', 'beside', 'world', 'vivid', 'green', 'moss', 'arching', 'ferns', 'mass', 'plants', 'thick', 'impossible', 'see', 'soil', 'beneath', 'images', 'part', 'Pacific', 'Rim', 'National', 'Park', 'Reserve', 'creative']","[u'leav', u'civil', u'behind', u'enjoy', u'forest', u'tree', u'forest', u'tree', u'huge', u'tall', u'ancient', u'look', u'like', u'littl', u'children', u'besid', u'world', u'vivid', u'green', u'moss', u'arch', u'fern', u'mass', u'plant', u'thick', u'imposs', u'see', u'soil', u'beneath', u'imag', u'part', u'pacif', u'rim', u'nation', u'park', u'reserv', u'creativ']"
199,2114,1.54158e+18,"Oh those famous red beaches… Get to know the island that Anne called home. At , see the setting sun paint the red stone cliffs of Cavendish in colours you’ll see here and nowhere else. : ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4d2632aae85f0c2c366ee9a362704e74/5AF9A04B/t51.2885-15/e35/19228481_1572813736064426_2727731354572685312_n.jpg,"[""kaitehhtravel""]",14,2017-06-20_13-23-28,GraphImage,parks.canada,[],2017-06-20T13:23:28,BVkx0GpgXRL,False,"[""princeedwardislandnationalpark"",""explorecanada"",""princeedwardisland"",""pei"",""peitourism"",""maritimes"",""atlanticcanada"",""princeedwardislandnationalpark"",""parkscanada"",""nature"",""cavendish"",""cavendishbeach"",""beach"",""reddirt"",""hiking"",""summer"",""nationalparks"",""canada"",""canadian"",""photography"",""travelphotography"",""adventure"",""wanderlust"",""tourismpei"",""canada150"",""travelgram"",""nationalpark""]",4143631778,,Oh famous red Get know island Anne called home see setting sun paint red stone cliffs Cavendish colours see nowhere else,"['Oh', 'famous', 'red', 'Get', 'know', 'island', 'Anne', 'called', 'home', 'see', 'setting', 'sun', 'paint', 'red', 'stone', 'cliffs', 'Cavendish', 'colours', 'see', 'nowhere', 'else']","['oh', u'famous', u'red', u'get', u'know', u'island', u'ann', u'call', u'home', u'see', u'set', u'sun', u'paint', u'red', u'stone', u'cliff', u'cavendish', u'colour', u'see', u'nowher', u'els']"
200,2001,1.5423e+18,"Gwaii Haanas means ""islands of beauty"" in the Haïda language, and is world renowned for its cultural heritage and natural splendour. We're proud to cooperatively manage the area with the Council of the Haida Nation, from mountain top to seafloor. A highlight of your visit will be meeting the Haida Gwaii Watchmen at any or all of the five ancient Haida village sites within Gwaii Haanas. : .and.peaks ......",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f069877ecbc52e3ccc61a302f8776358/5AF557DF/t51.2885-15/e35/19228657_298195327317169_5439030486393421824_n.jpg,"[""creeks.and.peaks""]",10,2017-06-21_13-14-30,GraphImage,parks.canada,[],2017-06-21T13:14:30,BVnVlRyDZRd,False,"[""nadcanada"",""haidagwaii"",""explorebc"",""britishcolumbia"",""beautifulbc"",""explorecanada"",""gwaiihaanas"",""getoutside"",""naturelovers"",""nature"",""haida"",""neverstopexploring"",""wanderlust"",""travel"",""explore"",""forest"",""islandlife"",""canada"",""parkscanada""]",4143631778,,Gwaii Haanas means islands beauty da language world renowned cultural heritage natural splendour proud cooperatively manage area Council Haida Nation mountain top seafloor highlight visit meeting Haida Gwaii Watchmen five ancient Haida village sites within Gwaii Haanas peaks,"['Gwaii', 'Haanas', 'means', 'islands', 'beauty', 'da', 'language', 'world', 'renowned', 'cultural', 'heritage', 'natural', 'splendour', 'proud', 'cooperatively', 'manage', 'area', 'Council', 'Haida', 'Nation', 'mountain', 'top', 'seafloor', 'highlight', 'visit', 'meeting', 'Haida', 'Gwaii', 'Watchmen', 'five', 'ancient', 'Haida', 'village', 'sites', 'within', 'Gwaii', 'Haanas', 'peaks']","[u'gwaii', u'haana', u'mean', u'island', u'beauti', 'da', u'languag', u'world', u'renown', u'cultur', u'heritag', u'natur', u'splendour', u'proud', u'cooper', u'manag', u'area', u'council', u'haida', u'nation', u'mountain', u'top', u'seafloor', u'highlight', u'visit', u'meet', u'haida', u'gwaii', u'watchmen', u'five', u'ancient', u'haida', u'villag', u'site', u'within', u'gwaii', u'haana', u'peak']"
201,2031,1.54301e+18,Eerience the solitude of the wide-open plain as the wind ripples a sea of grasses beneath sky. is an unforgettable . : .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/039b244f87f9e743514577f13d3375e1/5AE93DB6/t51.2885-15/e35/19367521_143626602863056_582864149109800960_n.jpg,"[""brendentarasoff""]",14,2017-06-22_12-57-13,GraphImage,parks.canada,[],2017-06-22T12:57:13,BVp4Zm3AgPG,False,"[""prairie"",""grasslandsnationalpark"",""hiddengem"",""exploresask"",""nationalparks"",""saskatchewan"",""70milebutte"",""explorecanada"",""canada150"",""prairies"",""hiking"",""summer"",""nationalparks"",""canada"",""canadian"",""photography"",""travelphotography"",""adventure"",""wanderlust""]",4143631778,,Eerience solitude wide open plain wind ripples sea grasses beneath sky unforgettable,"['Eerience', 'solitude', 'wide', 'open', 'plain', 'wind', 'ripples', 'sea', 'grasses', 'beneath', 'sky', 'unforgettable']","[u'eerienc', u'solitud', u'wide', u'open', u'plain', u'wind', u'rippl', u'sea', u'grass', u'beneath', u'sky', u'unforgett']"
202,2027,1.54375e+18,"From to , panoramic vistas to narrow canyons, is a land of unique juxtapositions. Your adventure awaits! : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/41d1da4570c41663a39dd0b55b234a7d/5AD8D238/t51.2885-15/e35/19425555_1516772955063054_721668446915395584_n.jpg,"[""paulthebutler""]",14,2017-06-23_13-25-18,GraphImage,parks.canada,[],2017-06-23T13:25:18,BVsgaK9g4th,False,"[""grasslands"",""glaciers"",""mountain"",""kootenaynationalpark"",""bc"",""explorebc"",""kootenay"",""britishcolumbia"",""explorecanada"",""canada150"",""travelgram"",""adventure"",""explore"",""parkscanada"",""hiking"",""summer"",""nationalparks"",""canada"",""canadian"",""photography"",""travelphotography"",""adventure"",""wanderlust"",""yvr"",""vancity""]",4143631778,,panoramic vistas narrow canyons land unique juxtapositions adventure awaits,"['panoramic', 'vistas', 'narrow', 'canyons', 'land', 'unique', 'juxtapositions', 'adventure', 'awaits']","[u'panoram', u'vista', u'narrow', u'canyon', u'land', u'uniqu', u'juxtaposit', u'adventur', u'await']"
203,2987,1.54433e+18,"At Cape Breton Highlands National Park, every turn inspires a photograph. Discover the kilometers of rugged, wave-pounded , sheltered coves and long curving that mark the breathtaking journey.  : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/fe9ae66965810a1b1024e1e24912f0b9/5AE0C13A/t51.2885-15/e35/19379368_435627383502748_7624596582909870080_n.jpg,"[""caitlynthomson""]",30,2017-06-24_08-33-30,GraphImage,parks.canada,[],2017-06-24T08:33:30,BVujz42A0Q2,False,"[""cliffs"",""beaches"",""capebretonhighlands"",""cbh"",""cbhnp"",""capebreton"",""novascotia"",""tourismns"",""nationalparks"",""daysoff"",""nature"",""camping"",""letscamp"",""thegreatoutdoors"",""wanderlust"",""campingadventures"",""canada"",""explorecanada"",""parkscanada"",""letsgosomewhere"",""canada150"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture""]",4143631778,,Cape Breton Highlands National Park every turn inspires photograph Discover kilometers rugged wave pounded sheltered coves long curving mark breathtaking journey,"['Cape', 'Breton', 'Highlands', 'National', 'Park', 'every', 'turn', 'inspires', 'photograph', 'Discover', 'kilometers', 'rugged', 'wave', 'pounded', 'sheltered', 'coves', 'long', 'curving', 'mark', 'breathtaking', 'journey']","[u'cape', u'breton', u'highland', u'nation', u'park', u'everi', u'turn', u'inspir', u'photograph', u'discov', u'kilomet', u'rug', u'wave', u'pound', u'shelter', u'cove', u'long', u'curv', u'mark', u'breathtak', u'journey']"
204,2058,1.5451e+18,"gets its name from the Mi’kmaw word Kejimkuji’jk, meaning little fairies. You'll want to witness this magical place for yourself.  : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d22660d66c718627ca307f5da170dc6/5ADEE40F/t51.2885-15/e35/19429234_1959273401017414_5826746195044728832_n.jpg,"[""eatprima""]",14,2017-06-25_10-02-37,GraphImage,parks.canada,[],2017-06-25T10:02:37,BVxSzYSAPSu,False,"[""kejimkujiknationalpark"",""explorens"",""explorenovascotia"",""novascotia"",""tourismns"",""eastcoast"",""maritimes"",""bayoffundy"",""canada150"",""nationalparks"",""imagesofcanada"",""kejimkujik"",""wanderlust"",""theairoutthere"",""canada"",""instatravel"",""exploremore"",""goplayoutside"",""adventureanywhere"",""neverstopexploring"",""parkscanada"",""explorecanada"",""wanderout"",""getoutdoors"",""novascotia""]",4143631778,,gets name kmaw word jk meaning little fairies want witness magical place,"['gets', 'name', 'kmaw', 'word', 'jk', 'meaning', 'little', 'fairies', 'want', 'witness', 'magical', 'place']","[u'get', u'name', u'kmaw', u'word', 'jk', u'mean', u'littl', u'fairi', u'want', u'wit', u'magic', u'place']"
205,3302,1.54589e+18,"Gros Morne National Park’s ancient landscape is one-of-a-kind. Wander coastal pathways and beachcomb among sea stacks, take in the soaring fjords and moody mountains that tower above a diverse panorama of beaches and bogs, forests and barren cliffs. : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b0e5b79ab48491437d7bb325afc9bde4/5AEA404E/t51.2885-15/e35/19533569_460395250994050_568040129617199104_n.jpg,"[""joshbinglephotography""]",66,2017-06-26_12-17-56,GraphImage,parks.canada,[],2017-06-26T12:17:56,BV0HFbrA9EV,False,"[""newfoundlandandlabrador"",""explorenl"",""westcoast"",""explorecanada"",""exploreeast"",""landscapephotography"",""imagesofcanada"",""tourcanada"",""lifeincanada"",""lifeincolor"",""photolife"",""photography"",""photographylifestyle"",""outdoorlife"",""outdoorphotography"",""canadiancreatives"",""sunset"",""reflections"",""goldenhour"",""canadathenorth"",""beautiful"",""parkscanada"",""canada150""]",4143631778,,Gros Morne National ancient landscape one kind Wander coastal pathways beachcomb among sea stacks take soaring fjords moody mountains tower diverse panorama beaches bogs forests barren cliffs,"['Gros', 'Morne', 'National', 'ancient', 'landscape', 'one', 'kind', 'Wander', 'coastal', 'pathways', 'beachcomb', 'among', 'sea', 'stacks', 'take', 'soaring', 'fjords', 'moody', 'mountains', 'tower', 'diverse', 'panorama', 'beaches', 'bogs', 'forests', 'barren', 'cliffs']","[u'gros', u'morn', u'nation', u'ancient', u'landscap', u'one', u'kind', u'wander', u'coastal', u'pathway', u'beachcomb', u'among', u'sea', u'stack', u'take', u'soar', u'fjord', u'moodi', u'mountain', u'tower', u'divers', u'panorama', u'beach', u'bog', u'forest', u'barren', u'cliff']"
206,3868,1.54664e+18,"See red at Waterton Lakes National Park! ️ Clear lakes, thundering waterfalls, rainbow-coloured streams, colourful rocks and mountain vistas await hikers and sightseers. Arrive early and travel midweek to get the most out of your eerience. : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/6e6ed019803f46d0c5e55c2bead30abc/5AE8675C/t51.2885-15/e35/19429543_1629612480384980_5852443078865977344_n.jpg,"[""kd_outdoor""]",64,2017-06-27_13-06-43,GraphImage,parks.canada,[],2017-06-27T13:06:43,BV2xdjAAC9q,False,"[""wildernessculture"",""explorecanada"",""canada150"",""travelawesome"",""roadtrip"",""outdooradventurephotos"",""outdoorstyle"",""adventureisoutthere"",""adventureawaits"",""getoutside"",""keepitwild"",""neverstopexploring"",""mountainadventures"",""mindthemountains"",""themountainsarecalling"",""thegreatoutdoors"",""watertonnationalpark"",""explorealberta"",""travelalberta"",""hikealberta"",""parkscanada""]",4143631778,,See red Waterton Lakes National Park Clear lakes thundering waterfalls rainbow coloured streams colourful rocks mountain vistas await hikers sightseers Arrive early travel midweek get eerience,"['See', 'red', 'Waterton', 'Lakes', 'National', 'Park', 'Clear', 'lakes', 'thundering', 'waterfalls', 'rainbow', 'coloured', 'streams', 'colourful', 'rocks', 'mountain', 'vistas', 'await', 'hikers', 'sightseers', 'Arrive', 'early', 'travel', 'midweek', 'get', 'eerience']","[u'see', u'red', u'waterton', u'lake', u'nation', u'park', u'clear', u'lake', u'thunder', u'waterfal', u'rainbow', u'colour', u'stream', u'colour', u'rock', u'mountain', u'vista', u'await', u'hiker', u'sightseer', u'arriv', u'earli', u'travel', u'midweek', u'get', u'eerienc']"
207,2451,1.54738e+18,"Dream away and enjoy the blue skies and ocean views that Prince Edward Island national park has to offer! Whether it’s chilling in one of our red chairs, or hiking among the dunes – it’s the perfect stop on your summer road trip! : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/3c1c3e2a8bff9fb0ab906b037ca39e60/5AE35905/t51.2885-15/e35/19436679_695077874009252_6983571777678999552_n.jpg,"[""ericsvisuals""]",30,2017-06-28_13-28-00,GraphImage,parks.canada,[],2017-06-28T13:28:00,BV5YsW1AWFh,False,"[""pei"",""princeddwardisland"",""parkscanada"",""canada"",""park"",""explorecanada"",""atlanticcanada"",""canadian"",""canada150"",""tourismpei"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""maritimes"",""beach"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""beachday"",""roadtrip""]",4143631778,,Dream away enjoy blue skies ocean views Prince Edward Island national park offer Whether chilling one red chairs hiking among dunes perfect stop summer road trip,"['Dream', 'away', 'enjoy', 'blue', 'skies', 'ocean', 'views', 'Prince', 'Edward', 'Island', 'national', 'park', 'offer', 'Whether', 'chilling', 'one', 'red', 'chairs', 'hiking', 'among', 'dunes', 'perfect', 'stop', 'summer', 'road', 'trip']","[u'dream', u'away', u'enjoy', u'blue', u'sky', u'ocean', u'view', u'princ', u'edward', u'island', u'nation', u'park', u'offer', u'whether', u'chill', u'one', u'red', u'chair', u'hike', u'among', u'dune', u'perfect', u'stop', u'summer', u'road', u'trip']"
208,3253,1.54811e+18,"From its majestic mountains, to wonder-inspiring waterfalls the stunning Yoho National Park is truly a natural beauty! Gain some from this breathtaking view with a midweek visit!  : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/daa13592e8c621626a6476cced7669f4/5AF756CF/t51.2885-15/e35/19436256_444648335900227_1849043979966873600_n.jpg,"[""tarastoppa""]",19,2017-06-29_13-39-19,GraphImage,parks.canada,[],2017-06-29T13:39:19,BV7-yD5gOFp,False,"[""inspo"",""yoho"",""yohonationalpark"",""rockymountains"",""rockiesmountains"",""explorebc"",""explorecanada"",""beautifulbc"",""britishcolumbia"",""park"",""canada"",""canada150"",""parkscanada"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""nature""]",4143631778,,majestic mountains wonder inspiring waterfalls stunning Yoho National Park truly natural beauty Gain breathtaking view midweek visit,"['majestic', 'mountains', 'wonder', 'inspiring', 'waterfalls', 'stunning', 'Yoho', 'National', 'Park', 'truly', 'natural', 'beauty', 'Gain', 'breathtaking', 'view', 'midweek', 'visit']","[u'majest', u'mountain', u'wonder', u'inspir', u'waterfal', u'stun', u'yoho', u'nation', u'park', u'truli', u'natur', u'beauti', u'gain', u'breathtak', u'view', u'midweek', u'visit']"
