id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
134615279898518_1446015582091808,2016-09-14 07:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1446015582091808/?type=3,"Vous voulez expérimenter quelque chose de complètement différent cet automne? Nous testons plusieurs nouveaux types d'hébergement et il est encore possible de réserver! Les couples devraient essayer le Micro-cube ou la Double-tente pour leur confort, ou encore le Cocon ou la Goutte d’Ô pour vivre une expérience hors du commun! Les familles et amis pourraient opter pour une Mini-maison sur roues. Plus d'information ici : http://ow.ly/tyho303ZCiu","Vous voulez eérimenter quelque chose de complètement différent cet automne? Nous testons plusieurs nouveaux types d'hébergement et il est encore possible de réserver! Les couples devraient essayer le Micro-cube ou la Double-tente pour leur confort, ou encore le Cocon ou la Goutte d’Ô pour vivre une eérience hors du commun! Les familles et amis pourraient opter pour une Mini-maison sur roues. Plus d'information ici : u",[],23.0,64.0,183,281,['Social'],"['famille', 'ami']",fr,0.0,neutral,ParcsCanada_facebook
485734081568161_794123340729232,2016-09-27 13:53:44,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/794123340729232/?type=3,"Soyez à l’affût des appels frauduleux. 

Attention aux fraudeurs qui appellent chez vous en prétendant représenter Sécurité publique Canada ou le Centre canadien de réponse aux incidents cybernétiques. Ces arnaqueurs essaient en fait d’accéder à votre ordinateur. 
Jamais un organisme du gouvernement du Canada ne vous appellera pour demander l’accès à votre ordinateur.

#PensezCybersécurité et renseignez-vous sur les façons de vous protéger contre les appels frauduleux : http://www.pensezcybersecurite.gc.ca/cnt/rsks/scms-frd/frdlnt-clls-fr.aspx",Soyez à l’affût des appels frauduleux. Attention aux fraudeurs qui appellent chez vous en prétendant représenter Sécurité publique Canada ou le Centre canadien de réponse aux incidents cybernétiques. Ces arnaqueurs essaient en fait d’accéder à votre ordinateur. Jamais un organisme du gouvernement du Canada ne vous appellera pour demander l’accès à votre ordinateur. écurité et renseignez-vous sur les façons de vous protéger contre les appels frauduleux :,['#PensezCybers'],1.0,112.0,16,129,"['Environmental', 'Social']","['publique', 'protéger']",fr,0.3,positive,QuestionsdargentCanada_facebook
134615279898518_1454470997912933,2016-09-22 10:59:42,https://www.facebook.com/ParcsCanada/videos/1454470997912933/,"Plus que 101 jours avant l’arrivée de 2017 et le début d’une année emballante de célébrations pour souligner #Canada150!
Pour l’occasion, nous vous invitons aux frontières de l’immensité de notre pays, dans ses #4Coins les plus éloignés.
Où que VOUS soyez, participez au décompte Canada 150 aujourd’hui!","Plus que jours avant l’arrivée de et le début d’une année emballante de célébrations pour souligner ! Pour l’occasion, nous vous invitons aux frontières de l’immensité de notre pays, dans ses les plus éloignés. Où que VOUS soyez, participez au décompte Canada aujourd’hui!","['#Canada150', '#4Coins']",0.0,72.0,42,119,['Social'],"['célébration', '#canada150', 'frontière', 'pays', 'participez']",fr,0.0,neutral,ParcsCanada_facebook
785488918368124929,2016-10-10 14:35:26,['https://t.co/tAY03UMNI'],Joyeuse #Actiondegrâce! Admirez les couleurs automnales dans l’un de nos parcs ou lieux historiques nationaux. https://t.co/tAY03UMNIc,Joyeuse ce Admirez les couleurs automnales dans un de nos parcs ou lieux historiques nationaux https co tAY03UMNIc,['#Actiondegr'],,78.0,168,246,"['Environmental', 'Social']","['parc', 'historique']",fr,0.0,Neutral,ParcsCanada_tweeter
134615279898518_1467473786612654,2016-10-10 12:40:00,https://www.facebook.com/ParcsCanada/videos/1467473786612654/,"Revivez les souvenirs de Marc Bergevin, directeur général des Canadiens de Montréal, au canal de Lachine! Regardez la #vidéo complète ici : http://ow.ly/WuF3304SZmO","Revivez les souvenirs de Marc Bergevin, directeur général des Canadiens de Montréal, au canal de Lachine! Regardez la éo complète ici :",['#vid'],16.0,19.0,103,151,['other'],[],fr,0.0,neutral,ParcsCanada_facebook
134615279898518_1480127608680605,2016-10-18 05:55:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1480127608680605/?type=3,"Il vous reste moins d'une semaine pour postuler pour les postes dans l’équipe d’engagement et de diffusion du Nord de Parcs Canada! Oserez-vous vous offrir l’un des meilleurs emplois d’été qui implique une expédition en arctique? 

Vous pouvez postuler du 16 au 23 octobre pour des postes disponibles à #Ottawa, #Vancouver et #Montréal.

Plus d'info ici :http://ow.ly/7IWl305gF0V","Il vous reste moins d'une semaine pour postuler pour les postes dans l’équipe d’engagement et de diffusion du Nord de Parcs Canada! Oserez-vous vous offrir l’un des meilleurs emplois d’été qui implique une eédition en arctique? Vous pouvez postuler du au octobre pour des postes disponibles à , et éal. Plus d'info ici :","['#Ottawa', '#Vancouver', '#Montr']",10.0,68.0,52,136,"['Economical', 'Environmental', 'Social']","['nord', 'parc', 'emploi']",fr,0.0,neutral,ParcsCanada_facebook
134615279898518_1504059299620769,2016-11-07 15:00:32,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1504059299620769/?type=3,"175 ans, ça se fête en grand! Les 19 et 20 novembre, venez célébrer l’anniversaire de sir Wilfrid Laurier au lieu historique national de la Maison-Laurier à Ottawa, qui vous ouvre ses portes GRATUITEMENT pour l’occasion. http://ow.ly/fQEf305WhLt","ans, ça se fête en grand! Les et novembre, venez célébrer l’anniversaire de sir Wilfrid Laurier au lieu historique national de la Maison-Laurier à Ottawa, qui vous ouvre ses portes GRATUITEMENT pour l’occasion.",[],11.0,162.0,265,452,['Social'],"['fête', 'célébrer', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
460123390028_10157795825810029,2016-11-23 09:01:44,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157795825810029/,,,[],106.0,35.0,153,324,['other'],[],tl,0.041605943152454784,positive,EnvironnementetressourcesnaturellesauCanada_facebook
793479133053460481,2016-11-01 15:45:42,['https://\xe2\x80\xa6'],"RT @VeteransFR_CA: Ce novembre, ajoutez un coquelicot à votre photo de profil pour rendre hommage et remercier et #nelesoubliezpas https://…",RT Ce novembre ajoutez un coquelicot votre photo de profil pour rendre hommage et remercier et nelesoubliezpas https,['#nelesoubliezpas'],,236.0,0,236,['Social'],['coquelicot'],fr,0.0,Neutral,MPO_DFO_tweeter
377625007887_10154867341797888,2016-12-22 08:59:12,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154867341797888/,En rappel : Le père Noël a renouvelé sa licence de pilote professionnel à Transports Canada! Le ministre Garneau donne le feu vert au père Noël! http://ow.ly/jaRC307mY6U,En rappel : Le père Noël a renouvelé sa licence de pilote professionnel à Transports Canada! Le ministre Garneau donne le feu vert au père Noël! U,[],4.0,172.0,50,234,['Economical'],"['transport', 'ministre', 'garneau']",fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
134615279898518_1552654448094587,2016-12-14 15:24:25,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1552654448094587/?type=3,"Vous n'avez pas commandé votre #CarteDécouverte? Pas de panique, il n'y a pas de date limite! Elles seront disponibles au cours de 2017!
Il y a 2 façons de vous y prendre: la commander en ligne ou vous la procurer à nos portes d'entrée et dans nos centres d'information... durant TOUTE l'année 2017!","Vous n'avez pas commandé votre écouverte? Pas de panique, il n'y a pas de date limite! Elles seront disponibles au cours de ! Il y a façons de vous y prendre: la commander en ligne ou vous la procurer à nos portes d'entrée et dans nos centres d'information... durant TOUTE l'année !",['#CarteD'],18.0,95.0,37,154,['Environmental'],['#cartedécouverte'],fr,0.0,neutral,ParcsCanada_facebook
134615279898518_1531655830194449,2016-12-10 09:15:08,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1531655830194449/?type=3,La semaine dernière nous avons lancé notre #ConcoursParcs sur notre nouveau compte #Instagram : @parcs.canada! Commandez votre #CarteDécouverte GRATUITE et participez au #concours dès maintenant! http://ow.ly/Rl4J306YHJO,La semaine dernière nous avons lancé notre sur notre nouveau compte : .canada! Commandez votre écouverte GRATUITE et participez au dès maintenant!,"['#ConcoursParcs', '#Instagram', '#CarteD', '#concours']",15.0,95.0,39,152,"['Environmental', 'Social']","['parcscanada', '#cartedécouverte', 'participez']",fr,0.0,neutral,ParcsCanada_facebook
377625007887_10154918999122888,2017-01-06 10:00:28,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154918999122888/?type=3,Rappel : Honda Odyssey. Les sièges de la 2e rangée peuvent être instables après les avoir baissés pour accéder à la 3e rangée. http://www.tc.gc.ca/m9qrm,Rappel : Honda Odyssey. Les sièges de la e rangée peuvent être instables après les avoir baissés pour accéder à la e rangée.,[],52.0,265.0,7,325,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
798775163588850_1007044222761942,2017-01-17 15:02:45,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1007044222761942/?type=3,"Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous! http://ow.ly/8yIq3085Z3S","Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous!",[],5.0,72.0,224,307,['Economical'],['commerce'],fr,0.0,neutral,AgricultureCanadienne_facebook
460123390028_10158025485060029,2017-01-05 10:20:30,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158025485060029/?type=3,"À l’occasion du 150e anniversaire de la Confédération, l’accès à la réserve nationale de faune du Cap-Tourmente au Québec est gratuit toute l’année 2017. 

Profitez-en pour redécouvrir la nature. http://ow.ly/Losi307IuQn","À l’occasion du e anniversaire de la Confédération, l’accès à la réserve nationale de faune du Cap-Tourmente au Québec est gratuit toute l’année . Profitez-en pour redécouvrir la nature.",[],17.0,155.0,82,265,['Environmental'],"['faune', 'nature']",fr,0.10004310344827587,positive,EnvironnementetressourcesnaturellesauCanada_facebook
798775163588850_1022430584556639,2017-02-09 10:50:19,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1022430584556639/?type=3,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. UD,[],88.0,453.0,1849,2557,['Economical'],['produit'],fr,0.06441547540651796,positive,AgricultureCanadienne_facebook
798775163588850_1022331494566548,2017-02-09 07:10:14,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1022331494566548/?type=3,Les pommes se conservent et restent fraîches plus longtemps grâce à l'innovation. Voyez comment : http://ow.ly/QaDq308OAbW,Les pommes se conservent et restent fraîches plus longtemps grâce à l'innovation. Voyez comment :,[],65.0,370.0,1475,2009,['other'],[],fr,0.08339880952380951,positive,AgricultureCanadienne_facebook
798775163588850_1021979637935067,2017-02-08 16:50:11,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1021979637935067/?type=3,Nos chercheurs étudient la saveur des produits de l’érable canadiens. Découvrez pourquoi. http://ow.ly/MGn0308OADW,Nos chercheurs étudient la saveur des produits de l’érable canadiens. Découvrez pourquoi.,[],196.0,378.0,1023,1697,"['Economical', 'Social']","['produit', 'découvrez']",fr,0.2106994212962963,positive,AgricultureCanadienne_facebook
134615279898518_1667830343243663,2017-03-24 08:17:59,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1667830343243663/?type=3,"Joyeux vendredi photo des abonnés! Cette superbe photo du Parc national des Lacs-Waterton nous vient de Laura L. Saviez-vous qu'aucun autre parc national au Canada n'abrite autant d'espèces sauvages sur une si petite superficie? http://ow.ly/ufk030acmwV Travel Alberta 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette superbe photo du Parc national des Lacs-Waterton nous vient de Laura L. Saviez-vous qu'aucun autre parc national au Canada n'abrite autant d'espèces sauvages sur une si petite superficie? Travel Alberta Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],6.0,14.0,121,157,"['Environmental', 'Social']","['parc', 'parc_national']",fr,0.0,neutral,ParcsCanada_facebook
377625007887_10155141029477888,2017-03-16 09:26:11,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155141029477888/?type=3,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître : http://ow.ly/b3Rz309Y78O,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître :,[],8.0,132.0,10,153,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
485734081568161_906512776156954,2017-03-22 14:54:43,https://www.facebook.com/QuestionsdargentCanada/videos/906512776156954/,"Le ministre des Finances, Bill Morneau, dépose le #Budget2017 dans la Chambre des communes – le 22 mars 2017 à Ottawa","Le ministre des Finances, Bill Morneau, dépose le dans la Chambre des communes – le mars à Ottawa",['#Budget2017'],41.0,40.0,52,152,['Economical'],"['ministre', 'morneau', '#budget2017']",fr,0.03890625,positive,QuestionsdargentCanada_facebook
