,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
633,633,633,633,377625007887_10155083979427888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155083979427888/?type=3,2017-02-27 08:01:20,3,0,0,3,0,0,0,0,0,0,Le saviez-vous? Le est le plus grand port au Canada et le troisième en Amérique du Nord.,[],['http://bit.ly/2fRRn9W'],Le saviez vous Le PortofVancouver est le plus grand port au Canada et le en rique du Nord http bit ly 2fRRn9W,"['Le', 'saviez', 'vous', 'Le', 'PortofVancouver', 'est', 'le', 'plus', 'grand', 'port', 'au', 'Canada', 'et', 'le', 'en', 'rique', 'du', 'Nord', 'http', 'bit', 'ly', '2fRRn9W']","['le', u'saviez', u'vous', 'le', u'portofvancouv', u'est', 'le', u'plus', u'grand', u'port', 'au', u'canada', 'et', 'le', 'en', u'riqu', 'du', u'nord', u'http', u'bit', 'ly', u'2frrn9w']",Le saviez-vous? Le @PortofVancouver est le plus grand port au Canada et le troisième en Amérique du Nord. http://bit.ly/2fRRn9W,Economical
634,634,634,634,377625007887_10155081642527888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155081642527888/?type=3,2017-02-26 10:50:15,2,0,1,1,0,0,1,0,0,0,"Peu importe l’endroit (YUL, YYZ, YOW, YYT, YVR, YYC, YHZ, YZF), TC est là!",[],['http://ow.ly/1cfZ3096LSg'],Peu importe endroit YUL YYZ YOW YYT YVR YYC YHZ YZF TC est http ow ly 1cfZ3096LSg,"['Peu', 'importe', 'endroit', 'YUL', 'YYZ', 'YOW', 'YYT', 'YVR', 'YYC', 'YHZ', 'YZF', 'TC', 'est', 'http', 'ow', 'ly', '1cfZ3096LSg']","[u'peu', u'import', u'endroit', u'yul', u'yyz', u'yow', u'yyt', u'yvr', u'yyc', u'yhz', u'yzf', 'tc', u'est', u'http', 'ow', 'ly', u'1cfz3096lsg']","Peu importe l’endroit (YUL, YYZ, YOW, YYT, YVR, YYC, YHZ, YZF), TC est là! 
http://ow.ly/1cfZ3096LSg",Economical
635,635,635,635,377625007887_10155077312017888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155077312017888/?type=3,2017-02-24 20:01:04,1,0,0,1,0,0,0,0,0,0,"Le brouillard réfléchie la lumière de vos feux de route, ce qui réduit la visibilité devant vous.",[],[],Le brouillard chie la de vos feux de route ce qui duit la devant vous,"['Le', 'brouillard', 'chie', 'la', 'de', 'vos', 'feux', 'de', 'route', 'ce', 'qui', 'duit', 'la', 'devant', 'vous']","['le', u'brouillard', u'chie', 'la', 'de', u'vos', u'feux', 'de', u'rout', 'ce', u'qui', u'duit', 'la', u'devant', u'vous']","Le brouillard réfléchie la lumière de vos feux de route, ce qui réduit la visibilité devant vous.",Social
636,636,636,636,377625007887_10155076104837888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155076104837888/?type=3,2017-02-24 11:30:40,1,2,11,1,0,0,0,0,0,0,Rappel : Voitures Mazda et . La hauteur et l’inclinaison du siège du conducteur pourraient changer soudainement. u2,[],['http://www.tc.gc.ca/1gl'],Rappel Voitures Mazda et La hauteur et inclinaison du ge du conducteur pourraient changer soudainement http www tc gc ca 1glu2,"['Rappel', 'Voitures', 'Mazda', 'et', 'La', 'hauteur', 'et', 'inclinaison', 'du', 'ge', 'du', 'conducteur', 'pourraient', 'changer', 'soudainement', 'http', 'www', 'tc', 'gc', 'ca', '1glu2']","[u'rappel', u'voitur', u'mazda', 'et', 'la', u'hauteur', 'et', u'inclinaison', 'du', 'ge', 'du', u'conducteur', u'pourraient', u'changer', u'soudain', u'http', u'www', 'tc', 'gc', 'ca', u'1glu2']",Rappel : Voitures Mazda 2 et 3. La hauteur et l’inclinaison du siège du conducteur pourraient changer soudainement. http://www.tc.gc.ca/1glu2,Social
637,637,637,637,377625007887_10155074252267888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155074252267888/?type=3,2017-02-23 20:00:57,2,0,0,2,0,0,0,0,0,0,"En , le Silver Dart décolle de Baddeck, en Nouvelle-Écosse. C’est le premier avion motorisé à voler au Canada. Vive la Journée nationale de l’aviation!",[],[],En 1909 le Silver Dart colle de Baddeck en Nouvelle cosse est le premier avion voler au Canada Vive la nationale de aviation,"['En', '1909', 'le', 'Silver', 'Dart', 'colle', 'de', 'Baddeck', 'en', 'Nouvelle', 'cosse', 'est', 'le', 'premier', 'avion', 'voler', 'au', 'Canada', 'Vive', 'la', 'nationale', 'de', 'aviation']","['en', u'1909', 'le', u'silver', u'dart', u'coll', 'de', u'baddeck', 'en', u'nouvell', u'coss', u'est', 'le', u'premier', u'avion', u'voler', 'au', u'canada', u'vive', 'la', u'national', 'de', u'aviat']","En 1909, le Silver Dart décolle de Baddeck, en Nouvelle-Écosse. C’est le premier avion motorisé à voler au Canada. Vive la Journée nationale de l’aviation!",Environmental
638,638,638,638,377625007887_10155073136007888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155073136007888/?type=3,2017-02-23 11:52:08,2,0,0,2,0,0,0,0,0,0,"Vous avez des questions sur le transport des piles au lithium? Venez discuter avec notre spécialiste, Pierre Pratte, ou renseignez-vous ici : Musée de l'aviation et de l'espace du CanadaEspace",[],['http://ow.ly/AhlF309i6xM'],Vous avez des questions sur le transport des piles au lithium Venez discuter avec notre cialiste Pierre Pratte ou renseignez vous ici http ow ly AhlF309i6xM de aviation et de espace du CanadaEspace,"['Vous', 'avez', 'des', 'questions', 'sur', 'le', 'transport', 'des', 'piles', 'au', 'lithium', 'Venez', 'discuter', 'avec', 'notre', 'cialiste', 'Pierre', 'Pratte', 'ou', 'renseignez', 'vous', 'ici', 'http', 'ow', 'ly', 'AhlF309i6xM', 'de', 'aviation', 'et', 'de', 'espace', 'du', 'CanadaEspace']","[u'vous', u'avez', u'des', u'question', u'sur', 'le', u'transport', u'des', u'pile', 'au', u'lithium', u'venez', u'discut', u'avec', u'notr', u'cialist', u'pierr', u'pratt', 'ou', u'renseignez', u'vous', u'ici', u'http', 'ow', 'ly', u'ahlf309i6xm', 'de', u'aviat', 'et', 'de', u'espac', 'du', u'canadaespac']","Vous avez des questions sur le transport des piles au lithium? Venez discuter avec notre spécialiste, Pierre Pratte, ou renseignez-vous ici : http://ow.ly/AhlF309i6xM Musée de l'aviation et de l'espace du CanadaEspace",Economical
639,639,639,639,377625007887_10155072996927888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155072996927888/?type=3,2017-02-23 10:49:16,2,0,0,2,0,0,0,0,0,0,"Venez découvrir l’histoire de l’aviation au Canada! Joignez-vous à nous et à la secrétaire parlementaire, Karen McCrimmon, pour la éeAviationDay et le e anniversaire de la Confédération du Canada au Musée de l'aviation et de l'espace du Canada!",['#Journ'],[],Venez couvrir histoire de aviation au Canada Joignez vous nous et la taire parlementaire Karen McCrimmon pour la eAviationDay et le 150e anniversaire de la ration du Canada au de aviation et de espace du Canada,"['Venez', 'couvrir', 'histoire', 'de', 'aviation', 'au', 'Canada', 'Joignez', 'vous', 'nous', 'et', 'la', 'taire', 'parlementaire', 'Karen', 'McCrimmon', 'pour', 'la', 'eAviationDay', 'et', 'le', '150e', 'anniversaire', 'de', 'la', 'ration', 'du', 'Canada', 'au', 'de', 'aviation', 'et', 'de', 'espace', 'du', 'Canada']","[u'venez', u'couvrir', u'histoir', 'de', u'aviat', 'au', u'canada', u'joignez', u'vous', u'nous', 'et', 'la', u'tair', u'parlementair', u'karen', u'mccrimmon', u'pour', 'la', u'eaviationday', 'et', 'le', u'150e', u'anniversair', 'de', 'la', u'ration', 'du', u'canada', 'au', 'de', u'aviat', 'et', 'de', u'espac', 'du', u'canada']","Venez découvrir l’histoire de l’aviation au Canada! Joignez-vous à nous et à la secrétaire parlementaire, Karen McCrimmon, pour la #JournéeAviationDay et le 150e anniversaire de la Confédération du Canada au Musée de l'aviation et de l'espace du Canada!",Environmental
640,640,640,640,377625007887_10155072831437888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155072831437888/?type=3,2017-02-23 09:26:49,5,0,0,5,0,0,0,0,0,0,Merci à la Garde côtière canadienne de nous avoir donné un accès privilégié à l’hélicoptère Bell au Musée de l'aviation et de l'espace du Canada! éeAviationDay,['#Journ'],[],Merci la Garde canadienne de nous avoir un Bell 412 au de aviation et de espace du Canada eAviationDay,"['Merci', 'la', 'Garde', 'canadienne', 'de', 'nous', 'avoir', 'un', 'Bell', '412', 'au', 'de', 'aviation', 'et', 'de', 'espace', 'du', 'Canada', 'eAviationDay']","[u'merci', 'la', u'gard', u'canadienn', 'de', u'nous', u'avoir', 'un', u'bell', u'412', 'au', 'de', u'aviat', 'et', 'de', u'espac', 'du', u'canada', u'eaviationday']",Merci à la Garde côtière canadienne de nous avoir donné un accès privilégié à l’hélicoptère Bell 412 au Musée de l'aviation et de l'espace du Canada! #JournéeAviationDay,Social
641,641,641,641,377625007887_10155067252837888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155067252837888/?type=3,2017-02-21 08:13:20,1,2,2,1,0,0,0,0,0,0,Mardi-devinette : Que représente ce symbole? a) la prise pour écouteurs dans votre véhicule b) les feux de position de votre véhicule c) les clignotants de votre véhicule,[],[],Mardi devinette Que sente ce symbole la prise pour couteurs dans votre hicule les feux de position de votre hicule les clignotants de votre hicule,"['Mardi', 'devinette', 'Que', 'sente', 'ce', 'symbole', 'la', 'prise', 'pour', 'couteurs', 'dans', 'votre', 'hicule', 'les', 'feux', 'de', 'position', 'de', 'votre', 'hicule', 'les', 'clignotants', 'de', 'votre', 'hicule']","[u'mardi', u'devinett', u'que', u'sent', 'ce', u'symbol', 'la', u'prise', u'pour', u'couteur', u'dan', u'votr', u'hicul', u'les', u'feux', 'de', u'posit', 'de', u'votr', u'hicul', u'les', u'clignot', 'de', u'votr', u'hicul']","Mardi-devinette : Que représente ce symbole?

a) la prise pour écouteurs dans votre véhicule
b) les feux de position de votre véhicule
c) les clignotants de votre véhicule",Social
642,642,642,642,377625007887_10155064566907888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155064566907888/?type=3,2017-02-20 08:01:12,1,0,0,1,0,0,0,0,0,0,Une distraction au volant peut vous coûter cher. Concentrez-vous sur la route et restez informé : Laissez faire le cellulaire,[],['http://ow.ly/r4Z53096Aa3'],Une distraction au volant peut vous ter cher Concentrez vous sur la route et restez http ow ly r4Z53096Aa3 Laissez faire le cellulaire,"['Une', 'distraction', 'au', 'volant', 'peut', 'vous', 'ter', 'cher', 'Concentrez', 'vous', 'sur', 'la', 'route', 'et', 'restez', 'http', 'ow', 'ly', 'r4Z53096Aa3', 'Laissez', 'faire', 'le', 'cellulaire']","[u'une', u'distract', 'au', u'volant', u'peut', u'vous', u'ter', u'cher', u'concentrez', u'vous', u'sur', 'la', u'rout', 'et', u'restez', u'http', 'ow', 'ly', u'r4z53096aa3', u'laissez', u'fair', 'le', u'cellulair']",Une distraction au volant peut vous coûter cher. Concentrez-vous sur la route et restez informé : http://ow.ly/r4Z53096Aa3 Laissez faire le cellulaire,Environmental
643,643,643,643,377625007887_10155057974682888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155057974682888/?type=3,2017-02-18 10:01:37,2,0,0,2,0,0,0,0,0,0,"Le saviez-vous? En , % du trafic du fret aérien passe par .",[],[],Le saviez vous En 2015 20 du trafic du fret rien passe par VancouverInternationalAirport,"['Le', 'saviez', 'vous', 'En', '2015', '20', 'du', 'trafic', 'du', 'fret', 'rien', 'passe', 'par', 'VancouverInternationalAirport']","['le', u'saviez', u'vous', 'en', u'2015', '20', 'du', u'trafic', 'du', u'fret', u'rien', u'pass', u'par', u'vancouverinternationalairport']","Le saviez-vous? En 2015, 20 % du trafic du fret aérien passe par @VancouverInternationalAirport.",Environmental
644,644,644,644,377625007887_10155055425357888,"VÉHICULES ROUTIERS (voitures, VUS, fourgonnettes, camionnettes.",photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155055425357888/?type=3,2017-02-17 15:12:41,2,0,4,2,0,0,0,0,0,0,Rappel : Voitures BMW I3. Fuite possible de la conduite de ventilation du réservoir à carburant : risque d’incendie. U,[],['http://ow.ly/50bx309744'],Rappel Voitures BMW I3 Fuite possible de la conduite de ventilation du servoir carburant risque incendie http ow ly 50bx309744U,"['Rappel', 'Voitures', 'BMW', 'I3', 'Fuite', 'possible', 'de', 'la', 'conduite', 'de', 'ventilation', 'du', 'servoir', 'carburant', 'risque', 'incendie', 'http', 'ow', 'ly', '50bx309744U']","[u'rappel', u'voitur', u'bmw', 'i3', u'fuit', u'possibl', 'de', 'la', u'conduit', 'de', u'ventil', 'du', u'servoir', u'carbur', u'risqu', u'incendi', u'http', 'ow', 'ly', u'50bx309744u']",Rappel : Voitures BMW I3. Fuite possible de la conduite de ventilation du réservoir à carburant : risque d’incendie. http://ow.ly/50bx309744U,Social
645,645,645,645,377625007887_10155055421562888,"VÉHICULES ROUTIERS (voitures, VUS, fourgonnettes, camionnettes.",photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10155055421562888/?type=3,2017-02-17 15:11:33,2,0,5,2,0,0,0,0,0,0,"Fourgonnettes Mercedes Sprinter. En cas d’impact frontal, le module de commande des coussins gonflables pourrait être endommagé et empêcher le déploiement.",[],['ow.ly/T2os30973Xi'],Fourgonnettes Mercedes Sprinter En cas impact frontal le module de commande des coussins gonflables pourrait et le ploiement ow ly T2os30973Xi,"['Fourgonnettes', 'Mercedes', 'Sprinter', 'En', 'cas', 'impact', 'frontal', 'le', 'module', 'de', 'commande', 'des', 'coussins', 'gonflables', 'pourrait', 'et', 'le', 'ploiement', 'ow', 'ly', 'T2os30973Xi']","[u'fourgonnett', u'merced', u'sprinter', 'en', u'cas', u'impact', u'frontal', 'le', u'modul', 'de', u'command', u'des', u'coussin', u'gonflabl', u'pourrait', 'et', 'le', u'ploiement', 'ow', 'ly', u't2os30973xi']","Fourgonnettes Mercedes Sprinter. En cas d’impact frontal, le module de commande des coussins gonflables pourrait être endommagé et empêcher le déploiement. ow.ly/T2os30973Xi",Social
646,646,646,646,377625007887_10155055284362888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155055284362888/?type=3,2017-02-17 14:30:34,3,0,0,3,0,0,0,0,0,0,Voici de quoi a l’air le dispositif de surveillance de notre vaillante équipe du Programme national de surveillance aérienne pendant des patrouilles aériennes!,[],[],Voici de quoi air le dispositif de surveillance de notre vaillante quipe du Programme national de surveillance rienne pendant des patrouilles riennes,"['Voici', 'de', 'quoi', 'air', 'le', 'dispositif', 'de', 'surveillance', 'de', 'notre', 'vaillante', 'quipe', 'du', 'Programme', 'national', 'de', 'surveillance', 'rienne', 'pendant', 'des', 'patrouilles', 'riennes']","[u'voici', 'de', u'quoi', u'air', 'le', u'dispositif', 'de', u'surveil', 'de', u'notr', u'vaillant', u'quip', 'du', u'programm', u'nation', 'de', u'surveil', u'rienn', u'pendant', u'des', u'patrouill', u'rienn']",Voici de quoi a l’air le dispositif de surveillance de notre vaillante équipe du Programme national de surveillance aérienne pendant des patrouilles aériennes!,Environmental
647,647,647,647,377625007887_10155053956122888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155053956122888/?type=3,2017-02-17 08:01:34,3,0,0,3,0,0,0,0,0,0,Nous supervisions administrations portuaires canadiennes Suivez ce lien pour savoir lesquelles :,[],['http://ow.ly/edBq306W9oq'],supervisions 18 administrations portuaires canadiennes Suivez lien savoir lesquelles http ow ly edBq306W9oq,"['supervisions', '18', 'administrations', 'portuaires', 'canadiennes', 'Suivez', 'lien', 'savoir', 'lesquelles', 'http', 'ow', 'ly', 'edBq306W9oq']","[u'supervis', '18', u'administr', u'portuair', u'canadienn', u'suivez', u'lien', u'savoir', u'lesquell', u'http', 'ow', 'ly', u'edbq306w9oq']",Nous supervisions 18 administrations portuaires canadiennes Suivez ce lien pour savoir lesquelles : http://ow.ly/edBq306W9oq,Environmental
648,648,648,648,377625007887_10155051294427888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155051294427888/?type=3,2017-02-16 16:00:25,2,0,1,2,0,0,0,0,0,0,PlanDeProtectionDesOcéans : Le gouvernement du Canada travaille à la protection de ôtes en Colombie-Britannique :,['#NosC'],['http://ow.ly/dMdu3094Ncf'],ans Le gouvernement du Canada travaille la protection de tes en Colombie Britannique http ow ly dMdu3094Ncf,"['ans', 'Le', 'gouvernement', 'du', 'Canada', 'travaille', 'la', 'protection', 'de', 'tes', 'en', 'Colombie', 'Britannique', 'http', 'ow', 'ly', 'dMdu3094Ncf']","[u'an', 'le', u'gouvern', 'du', u'canada', u'travaill', 'la', u'protect', 'de', u'tes', 'en', u'colombi', u'britanniqu', u'http', 'ow', 'ly', u'dmdu3094ncf']",PlanDeProtectionDesOcéans : Le gouvernement du Canada travaille à la protection de #NosCôtes en Colombie-Britannique : http://ow.ly/dMdu3094Ncf,Social
649,649,649,649,377625007887_10155049704192888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155049704192888/?type=3,2017-02-16 08:01:25,3,1,3,3,0,0,0,0,0,0,La locomotive Royal Hudson qui a transporté le roi George VI et la reine Elizabeth au Canada en est eée au .,['#Canada150'],[],Canada150 La locomotive Royal Hudson 2850 qui le roi George VI et la reine Elizabeth au Canada en 1939 est au Exporail,"['Canada150', 'La', 'locomotive', 'Royal', 'Hudson', '2850', 'qui', 'le', 'roi', 'George', 'VI', 'et', 'la', 'reine', 'Elizabeth', 'au', 'Canada', 'en', '1939', 'est', 'au', 'Exporail']","[u'canada150', 'la', u'locomot', u'royal', u'hudson', u'2850', u'qui', 'le', u'roi', u'georg', 'vi', 'et', 'la', u'rein', u'elizabeth', 'au', u'canada', 'en', u'1939', u'est', 'au', u'exporail']",#Canada150 La locomotive Royal Hudson 2850 qui a transporté le roi George VI et la reine Elizabeth au Canada en 1939 est exposée au @Exporail.,Economical
