FSDS_category,account_name,average_sentiment_score,caption_original,id,num_comments,comment_id,status_id,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,"Découvrez la zone de protection marine du Gully, le plus grand canyon sous-marin à l’est de l’Amérique du Nord. Située au large de la Nouvelle-Écosse, ses parois abruptes nous réservent beaucoup de mystères. La continuité de la recherche et du suivi est essentielle pour assurer la conservation de cette importante région et de ses nombreux habitants. http://ow.ly/Dzco309hUI3",460123390028_10158285281120029,1,10158285281120029_10158285598070029,460123390028_10158285281120029,Pour ceux qui veulent savoir!!! https://www.youtube.com/watch?v=NNGDj9IeAuI,0.0,neutral
Healthy coasts and oceans,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,Saviez-vous que l’anguille d’Amérique a été désignée comme une espèce à risque? L’anguille est une espèce fascinante. Elle occupe la plus grande gamme d’habitats aquatiques parmi tous les poissons. http://ow.ly/XBRMN,460123390028_10156483195335029,1,10156483195335029_10156485266030029,460123390028_10156483195335029,https://m.facebook.com/tahroussaf/,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.3484375,"Fait amusant vendredi :
Nous sommes fières d’avoir 114 navires, 23 hélicoptères et 4 500 membres travaillant sans relâche à la protection du plus long littoral au monde que forment les 243 000 kilomètres de côtes accidentées du Canada.

Nous sommes la plus haute compétence maritime au pays et elle mène ses activités 24 heures sur 24 dans des conditions parmi les plus difficiles de la planète, afin de fournir des services essentiels pour la sécurité, la sûreté et la croissance économique.",299048997203389_365055377269417,5,365055377269417_373800219728266,299048997203389_365055377269417,Sabrina Tremblay,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0014285714285714286,"La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.",299048997203389_375722079536080,5,375722079536080_376803966094558,299048997203389_375722079536080,Possible avec les sonars posÃ©s en 2014 des Chantiers Davie.,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0014285714285714286,"La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.",299048997203389_375722079536080,5,375722079536080_376820766092878,299048997203389_375722079536080,Ã‰lise Langlois Hovington,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0014285714285714286,"La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.",299048997203389_375722079536080,5,375722079536080_376829762758645,299048997203389_375722079536080,Je veux un bateau comne ca!ðŸ˜†,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0014285714285714286,"La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.",299048997203389_375722079536080,5,375722079536080_376835926091362,299048997203389_375722079536080,Elie Lafond ðŸ˜„ notre tit Louis,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0014285714285714286,"La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.",299048997203389_375722079536080,5,375722079536080_376880136086941,299048997203389_375722079536080,Ces cool ðŸ˜,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0014285714285714286,"La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.",299048997203389_375722079536080,5,375722079536080_376873242754297,299048997203389_375722079536080,WoW câ€™est tellement hot,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0,"Le NGCC Des Groseilliers revient à Québec demain après sa mission annuelle dans l’Arctique. Pendant son expédition, il a notamment assuré le ravitaillement de la station météorologique Eureka, sur l’île d’Ellesmere, et effectué l’escorte du navire de croisière Le Boréal dans les glaces. 

Pour en savoir plus sur le brise-glace :  ow.ly/5idz30fHK4T",299048997203389_352248241883464,1,352248241883464_352264741881814,299048997203389_352248241883464,Bienvenue chez vous les gars et les filles,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0,NGCC Louis S. St-Laurent est notre plus grand navire mesurant 120 mètres de long! Le Louis vient de revenir de l’Arctique.,299048997203389_381981638910124,1,381981638910124_386972915077663,299048997203389_381981638910124,Rendu possible grÃ¢ce aux sonars posÃ©s aux Chantier Davie Canada Inc. en 2014!,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.25,"Durant sa mission dans l’océan Atlantique, effectuée en 2016 dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",299048997203389_333704420404513,2,333704420404513_333813687060253,299048997203389_333704420404513,Outmane,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.25,"Durant sa mission dans l’océan Atlantique, effectuée en 2016 dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",299048997203389_333704420404513,2,333704420404513_333814117060210,299048997203389_333704420404513,Akhoya hadchi rir kdob hhhh,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.0,Vous détenez un brevet d’officier de pont et avez de l’expérience en navigation? Relevez de nouveaux défis et devenez coordonnateur en recherche et sauvetage maritime pour la GCC: http://bit.ly/2vQwYIh.,299048997203389_328125870962368,1,328125870962368_329506740824281,299048997203389_328125870962368,Moi ðŸ’ªðŸ‘ŒðŸ˜,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.1525,"La base de Kitsilano a traité de façon efficace plus de 470 appels de recherche et sauvetage et plus de 150 tâches d’intervention environnementale depuis sa réouverture, il y a seulement un an. Une nouvelle embarcation d’intervention d’urgence sera maintenant mise en service à la base, en vue d’appuyer l’intervention sur tout incident et danger d’ordre maritime. Pour plus d’information, veuillez consulter : ow.ly/YOhv100MOyo",299048997203389_341589869615968,2,341589869615968_341605102947778,299048997203389_341589869615968,Et participer a 25 parade de la fiertÃ© ðŸ³ï¸â€ðŸŒˆ,0.0,neutral
Healthy coasts and oceans,GardeCotiereCanadienne_facebook,0.26666666666666666,"L’un des quatre éléments fondamentaux du Plan de protection des océans consiste à favoriser la réconciliation avec les peuples autochtones. Nous souhaitons ainsi renforcer nos partenariats en travaillant plus étroitement avec eux et les communautés côtières, notamment lors d’interventions marines d’urgence. Pour en apprendre davantage à ce sujet : ow.ly/4KD230gQNWt",299048997203389_368606623580959,2,368606623580959_372660059842282,299048997203389_368606623580959,Le lien ne semble pas fonctionnÃ© ;-(,0.0,neutral
Healthy coasts and oceans,ParcsCanada_facebook,0.0,"Pssst… nous avons un secret à partager avec vous : 8 endroits uniques du Canada ET du monde! 🌏

Allant d’un océan à l’autre, ces endroits reflètent le meilleur du patrimoine culturel et naturel de notre pays et du monde. C’est pourquoi ils sont officiellement sur la Liste indicative des sites du patrimoine mondial au 🍁Canada!

Visitez notre site web et voyez vous-même ce qui rend ces lieux canadiens extraordinaires aussi précieux que les pyramides d’Égypte et la Grande Barrière de corail en Australie : http://ow.ly/zypC30hm83A",134615279898518_1964943710198990,1,1964943710198990_1965130170180344,134615279898518_1964943710198990,WHAT  NOT  ARVIDA  ????,0.0,neutral
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1620695038001854,1498541586883867_1620048651399826,Bien raison!,0.0,neutral
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1620789144659110,1498541586883867_1620048651399826,RetournÃ© chez vous!,0.0,neutral
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1620939584644066,1498541586883867_1620048651399826,La demande d'injonction contre pÃªches et ocÃ©an et toujours maintenu par les Innu !,0.0,neutral
Healthy coasts and oceans,PechesOceansCanada_facebook,0.0654913703762755,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",1498541586883867_1620048651399826,24,1620048651399826_1620941657977192,1498541586883867_1620048651399826,"Le monde comprendra le jours oÃ¹ ils auront soif oÃ¹  il ne trouveront pas de source d'eau potable, ils comprendront que l'eau et sacrÃ© !",0.0,neutral
