Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
199,2017-05-04_13-48-48,2017-05-04T13:48:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/895f9fcc98fb923b3591df5c83d6dc93/5AE53D40/t51.2885-15/e35/18252182_1853201684897348_174483463011827712_n.jpg,"It’s spring time under the stars and we’re calling all Star Wars fans, stargazers and amateur astronomers! This week, snap a picture while out observing the night sky and share it with us by using . Want to complete the challenge but don’t know where to go stargazing? The of Canada has designated nine of our sites as ! Beautiful picture taken in Grasslands National Park by ",spring time stars calling Star Wars fans stargazers amateur astronomers week snap picture observing night sky share us using ParksChallenge Want complete challenge know go stargazing RoyalAstronomicalSociety Canada designated nine sites DarkSkyPreserves nBeautiful picture taken Grasslands National Park daleboan nature naturephotography conservation photooftheday travel travelgram outdoors adventure explorecanada parkscanada canada150 canada grasslands grasslandsNP Prairies Saskatchewan exploresask star stars starrynight milkyway stargazing starwars starwarsday maythefourthbewithyou night,"[""parkschallenge"",""royalastronomicalsociety"",""darkskypreserves"",""nature"",""naturephotography"",""conservation"",""photooftheday"",""travel"",""travelgram"",""outdoors"",""adventure"",""explorecanada"",""parkscanada"",""canada150"",""canada"",""grasslands"",""grasslandsnp"",""prairies"",""saskatchewan"",""exploresask"",""star"",""stars"",""starrynight"",""milkyway"",""stargazing"",""starwars"",""starwarsday"",""maythefourthbewithyou"",""night""]",10,2504,2514,en,0.3133333333333333,parks.canada_instagram,"['lands', 'gaz', 'nature', 'park', 'air', 'conservation', 'mer', 'eau', 'or']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
200,2017-12-02_12-47-47,2017-12-02T12:47:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/156a47bae5787d32c3d4e7b162c15610/5AFEC525/t51.2885-15/e35/24274582_129447634401133_3637726266217463808_n.jpg,"Fun fact: Kootenay National Park is home to lots of different wildlife, activities and adventure! Where will you elore in ?‍️ : .....",Fun fact Kootenay National Park home lots different wildlife activities adventure explore 2018 KootenayNP KNP mountaincultureelevated explorecanada explorealberta travelalberta canadianrocky parkscanada greatnorthcollective vsualcollective ourplanetdaily natgeo mountains canadaday albertaviews igtravel views solotravel instacool inspire traveltheworld travelgram wanderlust adventure view travelphotography,"[""kootenaynp"",""knp"",""mountaincultureelevated"",""explorecanada"",""explorealberta"",""travelalberta"",""canadianrocky"",""parkscanada"",""greatnorthcollective"",""vsualcollective"",""ourplanetdaily"",""natgeo"",""mountains"",""canadaday"",""albertaviews"",""igtravel"",""views"",""solotravel"",""instacool"",""inspire"",""traveltheworld"",""travelgram"",""wanderlust"",""adventure"",""view"",""travelphotography""]",9,2503,2512,en,0.3403935185185185,parks.canada_instagram,"['planet', 'wildlife', 'park', 'or']",positive,"['park', 'wildlife']",Environmental,"['park', 'wildlife', 'wildlife']",Sustainably managed lands and forests
201,2017-08-17_16-30-28,2017-08-17T16:30:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/491005e9a3de5137b4c4588aa500b004/5ADF9430/t51.2885-15/e35/20969112_109938453054543_3298615345245323264_n.jpg,"As part of the Beaver Hills Dark Sky Preserve, Elk Island National Park is an exquisite spot to view the wonders of the night sky. Lie down on a blanket and eerience seasonal meteor showers, the northern lights or simply count the stars… : ",part Beaver Hills Dark Sky Preserve Elk Island National Park exquisite spot view wonders night sky Lie blanket experience seasonal meteor showers northern lights simply count markjasonlacson ElkIsland ElkIslandNP ExploreAlberta TravelAlberta Nature Liveyouradventure Instatravel Vacation Sunset TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy,"[""elkisland"",""elkislandnp"",""explorealberta"",""travelalberta"",""nature"",""liveyouradventure"",""instatravel"",""vacation"",""sunset"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy""]",11,2500,2511,en,0.2265340909090909,parks.canada_instagram,"['lacs', 'park', 'or', 'nature']",positive,"['park', 'northern']",Economical,"['preserve', 'park']",Healthy wildlife populations
202,2017-09-28_17-51-45,2017-09-28T17:51:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5dcba093c7f985057f5ea8d99714e23a/5AFD2A0A/t51.2885-15/e35/22069293_1828383863868345_7372201768903507968_n.jpg,Looking for history with a view? Then add Signal Hill National Historic Site to your bucket list! St. John’s' most popular landmark offers coastal hikes and colourful performances against sweeping views overlooking the Atlantic.: ,Looking history view add Signal Hill National Historic Site bucket list St popular landmark offers coastal hikes colourful performances sweeping views overlooking Atlantic fuelyourfirefitness SignalHill NL SignalHillNHS ParksCanada Canada150 lake coast wanderlust Travelmore hiking nationalpark park canada explorecanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel fall,"[""signalhill"",""nl"",""signalhillnhs"",""parkscanada"",""canada150"",""lake"",""coast"",""wanderlust"",""travelmore"",""hiking"",""nationalpark"",""park"",""canada"",""explorecanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""fall""]",12,2494,2506,en,0.3666666666666665,parks.canada_instagram,"['or', 'park', 'lake ', 'coastal', 'coast']",positive,['coastal'],Environmental,[],unknown
203,2017-07-10_15-46-48,2017-07-10T15:46:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/13a952bdd1d106e3c38a894a9a1072f9/5AE5AB48/t51.2885-15/e35/19624396_874484739356745_5196335460888084480_n.jpg,"Imagine the sand between your toes, eagles soaring overhead and the ocean stretching off as far as the eye can see. Steeped in Nuu-chah-nulth culture dating back thousands of years, Pacific Rim National Park Reserve is your gateway to the rugged west coast of Vancouver Island. by ",Imagine sand toes eagles soaring overhead ocean stretching far eye see Steeped Nuu chah nulth culture dating back thousands years Pacific Rim National Park Reserve gateway rugged west coast Vancouver Island BeautifulBC PacificRim PacificRimNPR ExploreBC Sunrise MondayMotivation instatravel vacation travelgram travel hiking photo instanature liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150,"[""beautifulbc"",""pacificrim"",""pacificrimnpr"",""explorebc"",""sunrise"",""mondaymotivation"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150""]",22,2476,2498,en,0.24734848484848485,parks.canada_instagram,"['eau', 'coast', 'park', 'or', 'nature']",positive,"['ocean', 'culture', 'park', 'coast']",Environmental,"['ocean', 'park', 'reserve', 'reserve', 'reserve', 'coast']",Healthy coasts and oceans
204,2017-07-17_12-33-42,2017-07-17T12:33:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d974065ede3a8d9d1db6d8c4c254f8b8/5AEDE22D/t51.2885-15/e35/19984364_859989080830062_8380828147779633152_n.jpg,Spectacular vistas await you at Prince Edward Island National Park. Sit amongst the wildflowers and watch the sun set over sparkling ocean waters. : .....,Spectacular vistas await Prince Edward Island National Park Sit amongst wildflowers watch sun set sparkling ocean waters peigal1 ExploreCanada princeedwardisland pei peitourism maritimes atlanticcanada princeedwardislandnationalpark parkscanada nature cavendish cavendishbeach beach reddirt hiking summer nationalparks canada canadian photography travelphotography adventure wanderlust tourismpei canada150 travelgram,"[""explorecanada"",""princeedwardisland"",""pei"",""peitourism"",""maritimes"",""atlanticcanada"",""princeedwardislandnationalpark"",""parkscanada"",""nature"",""cavendish"",""cavendishbeach"",""beach"",""reddirt"",""hiking"",""summer"",""nationalparks"",""canada"",""canadian"",""photography"",""travelphotography"",""adventure"",""wanderlust"",""tourismpei"",""canada150"",""travelgram""]",21,2474,2495,en,0.15386904761904766,parks.canada_instagram,"['water', 'mer', 'park', 'or', 'nature']",positive,"['park', 'ocean', 'water']",Environmental,"['park', 'ocean', 'water', 'water']",Healthy coasts and oceans
205,2017-06-15_15-21-25,2017-06-15T15:21:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c80a81f6cd6333ce466c96be1040cbe4/5AFC61F8/t51.2885-15/e35/19120397_1112422565525938_7485480547787997184_n.jpg,"Take the boardwalk through lush wetlands… Elk Island National Park is not only an important refuge for bison, elk and more than bird species, but is also an oasis of calm for day picnickers and overnight campers alike. by ",Take boardwalk lush Elk Island National Park important refuge bison elk 250 bird species also oasis calm day picnickers overnight campers alike aliaguyot elkislandnationalpark elkisland ElkIslandNP yeg nationalparks daysoff explorealberta exploreedmonton travelalberta nature camping letscamp thegreatoutdoors wanderlust campingadventures canada explorecanada parkscanada letsgosomewhere canada150 instatravel getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation,"[""elkislandnationalpark"",""elkisland"",""elkislandnp"",""yeg"",""nationalparks"",""daysoff"",""explorealberta"",""exploreedmonton"",""travelalberta"",""nature"",""camping"",""letscamp"",""thegreatoutdoors"",""wanderlust"",""campingadventures"",""canada"",""explorecanada"",""parkscanada"",""letsgosomewhere"",""canada150"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation""]",37,2457,2494,en,0.3609375,parks.canada_instagram,"['nature', 'park', 'or', 'bird', 'conservation', 'species']",positive,"['park', 'bird', 'specie']",Environmental,"['park', 'specie', 'specie']",Healthy coasts and oceans
206,2017-08-25_15-59-58,2017-08-25T15:59:58,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d49338364b5a46689cc872d0a220e964/5AE270E6/t51.2885-15/e35/21107213_278496552635575_1551260539986903040_n.jpg,"Grasslands National Park of Canada is a land of rolling hills, rugged coulees and steep ravines, where the sky meets the prairie. If you've never eerienced the majesty of the wide open plains and big prairie sky, this hidden gem is a must-see. : .....",Grasslands National Park Canada land rolling hills rugged coulees steep ravines sky meets prairie never experienced majesty wide open plains big prairie sky hidden gem must see joesmith7389 exploresask nationalparks saskatchewan 70milebutte explorecanada canada150 prairies hiking summer nationalparks canada canadian photography travelphotography adventure wanderlust canada150 travelgram adventure explore parkscanada grasslands grasslandsnationalpark,"[""exploresask"",""nationalparks"",""saskatchewan"",""70milebutte"",""explorecanada"",""canada150"",""prairies"",""hiking"",""summer"",""nationalparks"",""canada"",""canadian"",""photography"",""travelphotography"",""adventure"",""wanderlust"",""canada150"",""travelgram"",""adventure"",""explore"",""parkscanada"",""grasslands"",""grasslandsnationalpark""]",8,2485,2493,en,0.5028459821428571,parks.canada_instagram,"['lands', 'park', 'or', 'mer', 'air']",positive,"['park', 'land']",Environmental,"['park', 'land', 'prairie', 'prairie']",Sustainably managed lands and forests
207,2017-06-28_13-28-00,2017-06-28T13:28:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3c1c3e2a8bff9fb0ab906b037ca39e60/5AE35905/t51.2885-15/e35/19436679_695077874009252_6983571777678999552_n.jpg,"Dream away and enjoy the blue skies and ocean views that Prince Edward Island national park has to offer! Whether it’s chilling in one of our red chairs, or hiking among the dunes – it’s the perfect stop on your summer road trip! : .....",Dream away enjoy blue skies ocean views Prince Edward Island national park offer Whether chilling one red chairs hiking among dunes perfect stop summer road trip ericsvisuals PEI princeddwardisland parkscanada canada park explorecanada atlanticcanada canadian canada150 tourismpei instatravel vacation travelgram travel hiking photo instanature maritimes beach liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld beachday roadtrip,"[""pei"",""princeddwardisland"",""parkscanada"",""canada"",""park"",""explorecanada"",""atlanticcanada"",""canadian"",""canada150"",""tourismpei"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""maritimes"",""beach"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""beachday"",""roadtrip""]",30,2451,2481,en,0.19542310926649306,parks.canada_instagram,"['air', 'park', 'or', 'mer', 'nature']",positive,"['ocean', 'park']",Environmental,"['ocean', 'national_park', 'national_park', 'hiking']",Connecting Canadians with nature 
208,2017-08-04_16-32-37,2017-08-04T16:32:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/be589a39f5170c7afda38790367d9957/5AEACAF9/t51.2885-15/e35/20583017_349430612157421_1561608198534725632_n.jpg,"If a picture is worth words, then seeing this gorgeous night sky in person is sure to leave you speechless! Designated as Dark Sky Preserve in , Kejimkujik National Park and National Historic Site provides one of the best places in Nova Scotia to bask in celestial wonder. by ",picture worth 1000 words seeing gorgeous night sky person sure leave speechless Designated Dark Sky Preserve 2010 Kejimkujik National Park National Historic Site provides one best places Nova Scotia bask celestial wonder DestinationNS TravelNS Kejimkujik Keji DarkSkyPreserve Astronomy DarkSky Stars Liveyouradventure Instatravel Vacation TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy,"[""destinationns"",""travelns"",""kejimkujik"",""keji"",""darkskypreserve"",""astronomy"",""darksky"",""stars"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy""]",13,2465,2478,en,0.27610576923076924,parks.canada_instagram,"['park', 'or']",positive,['park'],Environmental,"['preserve', 'park']",Healthy wildlife populations
209,2017-04-05_13-20-19,2017-04-05T13:20:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/10c3728bb1c3d0bebed3768f0657ab5b/5AE6409B/t51.2885-15/e35/17818163_1884228771834421_8531813333613936640_n.jpg,"Named for a Cree eression of and , Yoho lies on the western slopes of the Canadian . With more than kilometres of , it is a ’s paradise! Beautiful shot by ",Named Cree expression awe wonder Yoho lies western slopes Canadian RockyMountains 400 kilometres trails paradise nBeautiful shot explorecanada hellobc explorebc yohonationalpark yoho parkscanada nationalparks travel wildernessculture neverstopexploring mountainlife mountains outdoorliving nature natureaddict hike hiking canada,"[""awe"",""wonder"",""rockymountains"",""trails"",""backpacker"",""explorecanada"",""hellobc"",""explorebc"",""yohonationalpark"",""yoho"",""parkscanada"",""nationalparks"",""travel"",""wildernessculture"",""neverstopexploring"",""mountainlife"",""mountains"",""outdoorliving"",""nature"",""natureaddict"",""hike"",""hiking"",""canada""]",19,2454,2473,en,0.3236654135338346,parks.canada_instagram,"['eau', 'park', 'or', 'nature']",positive,[],unknown,"['canadian', 'canadian']",Sustainable food
