Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category
204,2016-12-13_09-15-28,2016-12-13T09:15:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c1ddfecaeb0a552397672ed50308885f/5AF84FA7/t51.2885-15/e35/25007356_152897205351240_7809699876547067904_n.jpg,"prefer habitats close to water, and wetlands for shore But a surprising number of birds can be found in dry or rocky habitats like the one here. Here is Lara (aco-op program student) taking photos of the landscape after we finished surveying the plot.",Shorebirds prefer habitats close water wetlands shore surprising number birds found dry rocky habitats like one Lara aco op program student taking photos landscape finished surveying plot tundracomesinmanyforms birdslikeitall nunavut arcticprism SummerInTheArctic Rainbow ArcticScience Tundra Wildlife WildlifePhotography ArcticTundra Biders BirdLovers BiologistsOfInstagram InstaScience CanEnvironment EnvironmentCanada,"[""shorebirds"",""tundracomesinmanyforms"",""birdslikeitall"",""nunavut"",""arcticprism"",""summerinthearctic"",""rainbow"",""arcticscience"",""tundra"",""wildlife"",""wildlifephotography"",""arctictundra"",""biders"",""birdlovers"",""biologistsofinstagram"",""instascience"",""canenvironment"",""environmentcanada""]",1,42,43,en,0.2571428571428572,canenvironment_instagram,"['wildlife', 'lands', 'wetlands', 'or', 'water', 'mer', 'bird', 'landscape']",positive,"['water', 'wetland', 'bird', 'student', 'landscape']",Environmental
205,2016-10-19_05-05-39,2016-10-19T05:05:39,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e60b88fd02569ab5c78b71c682121965/5ADEED10/t51.2885-15/e35/25010110_193696581198275_2105655326576476160_n.jpg,"“Approaching Sand Heads, a weather station off Vancouver Island in the Georgia Strait. Sometimes, I go on familiarization trips as a meteorologist, for example, to replace and calibrate weather sensors. To do that, I hop into a hovercraft with the Canadian Coast Guard! You’re jealous, I know! In the background, one of our monitoring technicians and three coast guards unload our equipment onto the platform.” – Cindy YU, MSC Crew",Approaching Sand Heads weather station Vancouver Island Georgia Strait Sometimes go familiarization trips meteorologist example replace calibrate weather sensors hop hovercraft Canadian Coast Guard jealous know background one monitoring technicians three coast guards unload equipment onto platform Cindy YU MSC Crew,[],1,42,43,en,0.0,canenvironment_instagram,"['guard', 'or', 'coast']",neutral,"['coast', 'coast', 'guard', 'guard']",Environmental
206,2017-04-19_08-50-09,2017-04-19T08:50:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/db3a216f67b2ae2102a16b320e00c07a/5AF415D7/t51.2885-15/s1080x1080/e35/24331745_304635086691763_1479992000160727040_n.jpg,"Attention weather buffs! If you‘re going to be in the Gander, NL area on May , you’ll want to check out the hurricane hunter aircraft used by the US National Hurricane Center and the US Air Force. These specialized planes use cutting edge technology to gain valuable information on tropical storms which could impact the Atlantic coast of Canada and the US. You’ll get to tour the aircraft, meet American and Canadian hurricane meteorologists and check out the US National Hurricane Center’s Hurricane Awareness Tour exhibition! SAVE THE DATE!2017 Hurricane Awareness TourGander International AirportNL Water Bomber Hangar (Hangar ).300 Marix BlvdGander, NLMay , :30 :30 (NDT)Free Admission.....",Attention weather buffs going Gander NL area May want check hurricane hunter aircraft used US National Hurricane Center US Air Force specialized planes use cutting edge technology gain valuable information tropical storms could impact Atlantic coast Canada US get tour aircraft meet American Canadian hurricane meteorologists check US National Hurricane Hurricane Awareness Tour exhibition nSAVE DATE n2017 Hurricane Awareness Tour nGander International Airport nNL Water Bomber Hangar Hangar 22 n300 Marix Blvd nGander NL nMay 2017 10 30 30 NDT nFree Admission HurricaneAwarenessTour HurricaneAwareness Gander Ganderairport Newfoundland Aircraft Meteorologists Hurricane EmergencyPrepardness Atlantic WeatherNerds HurricaneStrong EnvironmentCanada Nlwx YQX EPWeek WeatherNerd WeatherPersons WeatherBuff,"[""hurricaneawarenesstour"",""hurricaneawareness"",""gander"",""ganderairport"",""newfoundland"",""aircraft"",""meteorologists"",""hurricane"",""emergencyprepardness"",""atlantic"",""weathernerds"",""hurricanestrong"",""environmentcanada"",""nlwx"",""yqx"",""epweek"",""weathernerd"",""weatherpersons"",""weatherbuff""]",0,43,43,en,0.0,canenvironment_instagram,"['water', 'coast', 'or', 'mer', 'air']",neutral,"['air', 'technology', 'coast', 'water']",Environmental
207,2016-12-23_06-52-52,2016-12-23T06:52:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc3b4fa9db050e2c26bcfa9ff2d90d19/5AF71788/t51.2885-15/e35/24838351_302778926896656_4856962645695135744_n.jpg,"Is this a photo of Santa’s village? No it’s our Alert Lab built in where scientists monitors background concentrations of trace gases, aerosols, and organic pollutants.",retro photo village Alert Lab built 1986 scientists monitors background concentrations trace gases aerosols organic pollutants ArcticScience NaturePhotography WinterInCanada ClimateResearch InstaScience CanEnvironment Arctic CanadianArctic ArcticAdventures Canada TBT Nunavut EnvironmentCanada,"[""retro"",""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""tbt"",""throwback"",""nunavut"",""environmentcanada""]",2,41,43,en,0.0,canenvironment_instagram,"['climate', 'climat', 'nature', 'gas', 'pollutants', 'or']",neutral,"['gas', 'pollutant']",Environmental
208,2017-05-16_05-48-32,2017-05-16T05:48:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0932aa5e6ebc10d5ffdb6ffff0e145b7/5AF3A277/t51.2885-15/s1080x1080/e35/25008684_555581224784796_3328653521879826432_n.jpg,"Giving you a peek into the Biosphere’s “This is Not an Umbrella: Science and Art of Weather” exhibit. There you can discover many different aspects of weather, including its causes, its consequences, and the instruments scientists can use to predict its changes and hazards......",Giving peek Umbrella Science Art exhibit discover many different aspects weather including causes consequences instruments scientists use predict changes hazards 24hScience OdySci Weather WeatherScience Montreal QuebecTourism Environment Biosphere museum Canada150 MTL MTLMOMENTS MTLBiosphere CanadianScience ExploreCanada EnvironmentCan EnvironmentCanada 375MTL,"[""24hscience"",""odysci"",""weather"",""weatherscience"",""montreal"",""quebectourism"",""environment"",""biosphere"",""museum"",""canada150"",""mtl"",""mtlmoments"",""mtlbiosphere"",""canadianscience"",""explorecanada"",""environmentcan"",""environmentcanada"",""375mtl""]",0,41,41,en,0.0,canenvironment_instagram,['change'],neutral,['change'],Social
209,2016-12-16_08-37-22,2016-12-16T08:37:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/72f8d5f2f6890148bc3d57dc0d830083/5AEC9341/t51.2885-15/e35/25018614_1715361778526790_7533136117629976576_n.jpg,"Here’s another cool arctic climate action shot of Chris,this time. recording the size, shape, and type of snow grains for each layer of the snowpack using a field microscope. CanEnvironment",another cool arctic climate action shot Chris time recording size shape type snow grains layer snowpack using field microscope ArcticScience snowpack ScienceNerd CanEnvironment Canada instaScience Adventures ArcticScienceAdventures ScientistOfInstagram ClimateScience Ice Frozen WinterWonderland CanEnvironment EnvironmentCanada,"[""arcticscience"",""snowpack"",""sciencenerd"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""winterwonderland"",""canenvironment"",""environmentcanada""]",0,41,41,en,0.0,canenvironment_instagram,"['climate', 'or', 'ice', 'climat']",neutral,"['arctic', 'climate']",Environmental
210,2016-12-20_06-21-08,2016-12-20T06:21:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7742071f198e40cfb0e182603fe9d5fd/5AF41DDF/t51.2885-15/e35/25010641_522402018121292_1414329346138570752_n.jpg,"Another action shot of Chris, braving the cold to auger a hole through the ice on Sitidgi Lake, , to measure ice thickness. ",Another action shot Chris braving cold auger hole ice Sitidgi Lake Inuvik NWT measure ice thickness ArcticScience CanEnvironment Canada instaScience Adventures ArcticScienceAdventures ScientistOfInstagram ClimateScience Ice WinterWonderland CanEnvironment EnvironmentCanada,"[""inuvik"",""nwt"",""arcticscience"",""canenvironment"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""winterwonderland"",""canenvironment"",""environmentcanada""]",0,41,41,en,0.0,canenvironment_instagram,"['climate', 'lake ', 'ice', 'climat']",neutral,"['ice', 'lake', 'ice']",Environmental
211,2016-10-27_13-19-47,2016-10-27T13:19:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f09eed9b8de496b8323ff69880162b64/5AF13212/t51.2885-15/e35/25007522_1454917431291778_4846726875340341248_n.jpg,"“It is good to have an end to journey toward; but it is the journey that matters, in the end.” – Ursula K. Le GuinDr. Fred Roots had quite the journey, and we owe him a lot. He lived a life full of eloration and discovery, and he played an influential role in the development of Environment Canada. From organizing the Polar Continental Shelf Program to chairing the UNESCO Man and the Biosphere Programme, his accomplishments were many. Dr. Roots is also known for his contribution in writing the Antarctic Treaty—a treaty whose legacy lives on today. He will always be remembered.:",good end journey toward journey matters end Ursula Le Guin nDr Fred Roots quite journey owe lot lived life full exploration discovery played influential role development Environment Canada organizing Polar Continental Shelf Program chairing UNESCO Man Biosphere Programme accomplishments many Dr Roots also known contribution writing Antarctic treaty whose legacy lives today always remembered studentsonice,[],0,41,41,en,0.0,canenvironment_instagram,"['or', 'ice', 'air']",neutral,[],unknown
212,2016-12-08_10-31-32,2016-12-08T10:31:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/becaf72b43ce9dd1d329244d1d37b82f/5AFBDC47/t51.2885-15/e35/24332230_1206913376075599_2141884247596597248_n.jpg,"It’s not the magic school bus but it’s still a pretty awesome bus! This Canadian fuel-cell-powered is already being used in Foshan, & emits - WOAH! Ideas like this will shape the future of !",magic school bus still pretty awesome bus nThis Canadian fuel cell powered bus already used Foshan China emits ZeroEmissions WOAH nIdeas like shape future transit CleanTech CleanTechnologies ClimateAction ClimateChange RenewableEnergy GreenEnergy CanEnvironment EnvironmentCanada SustainableTransport,"[""bus"",""china"",""zeroemissions"",""transit"",""cleantech"",""cleantechnologies"",""climateaction"",""climatechange"",""renewableenergy"",""greenenergy"",""canenvironment"",""environmentcanada"",""sustainabletransport""]",2,38,40,en,0.5,canenvironment_instagram,"['climate', 'climat', 'clean', 'sustainable', 'or', 'emissions ']",positive,['future'],Social
213,2017-03-02_07-44-44,2017-03-02T07:44:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1553bbada3f5f53158cad583b0011e0c/5AEAEF4E/t51.2885-15/e35/24331878_420509668347200_3937393152435945472_n.jpg,Rock Doves circle the streets of Happy Valley-Goose Bay.,Rock Doves circle streets Happy Valley Goose Bay ChristmasBirdCount BiologistsOfInstagram InstaScience BirdCount NatureLovers CanadianWildlifeService CanEnvironment HiddenGem PerksOfFieldwork EnvironmentCanada Adventures Fieldwork Canada AtlanticCanada TheBigLand,"[""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland""]",2,37,39,en,0.425,canenvironment_instagram,"['wildlife', 'nature', 'tree', 'ice', 'bird', 'or']",positive,[],unknown
214,2017-01-04_07-14-32,2017-01-04T07:14:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0250734e1489b5d99034470e0f763add/5ADC83D9/t51.2885-15/e35/24331954_1918051621856285_8834826866939396096_n.jpg,"!Our Dr Neil Trivett Global Atmosphere Watch Lab in Alert, Nunavut was named to honour this man (1943-2002) who founded it in . ",COOLSCIENTISTALERT nOur Dr Neil Trivett Global Atmosphere Watch Lab Alert Nunavut named honour man 1943 2002 founded 1986 ArcticScience Hero ClimateResearch InstaScience CanEnvironment Arctic CanadianArctic ArcticAdventures Canada Nunavut EnvironmentCanada,"[""coolscientistalert"",""arcticscience"",""hero"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""throwback"",""nunavut"",""environmentcanada""]",0,39,39,en,0.0,canenvironment_instagram,"['arctic', 'global']",neutral,['global'],Economical
215,2017-02-21_09-44-36,2017-02-21T09:44:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d04956398c77647a39fb5aac136699be/5AFC277B/t51.2885-15/e35/25014399_150273702401784_3352878559063441408_n.jpg,Full house 's panel,Full house letstalkenergy TalkEnergy panel,"[""talkenergy""]",0,39,39,no,0.0,canenvironment_instagram,['energy'],neutral,[],unknown
216,2016-11-23_07-30-32,2016-11-23T07:30:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8025ad4b68ec2542707e73381f998be8/5AFBCCD9/t51.2885-15/e35/25010548_2078669495694703_4137535153801003008_n.jpg,Oh hello !,Oh hello YouthClimateAction,"[""youthclimateaction""]",2,36,38,en,0.5,canenvironment_instagram,"['climate', 'climat']",positive,[],unknown
217,2016-11-13_06-55-45,2016-11-13T06:55:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c439ac63f50c4b35d5d26b231d4bd295/5AE153E2/t51.2885-15/e35/25007169_1013119205496539_7230478057272770560_n.jpg,taking many shapes at in,RenewableEnergy taking many shapes COP22 Marrakech,"[""renewableenergy"",""cop22"",""marrakech""]",0,38,38,en,0.0,canenvironment_instagram,['energy'],neutral,[],unknown
218,2016-11-10_09-28-34,2016-11-10T09:28:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c075a3ee9ff54c3ee174763304155cf3/5AF7217A/t51.2885-15/e35/24845524_197582757482186_4860659195197784064_n.jpg,"Oh BUOY! What a boat! Come on board! The Canadian Coast Guard Ship (CCGS) Limnos calls Burlington, Ontario, its home, where it is docked at the Canada Centre for Inland Water (more often than knot). Puns are totally intended. Taking its name from “limnology,” the study of inland waters, CCGS Limnos is the dedicated scientific vessel for our environmental research and monitoring on the Great Lakes. It is capable of sampling the water, using a wide array of equipment, and it is equipped with an on-board laboratory for the processing and analysis of samples. How neat is that?",Oh BUOY boat Come board Canadian Coast Guard Ship CCGS Limnos calls Burlington Ontario home docked Canada Centre Inland Water often knot Puns totally intended nTaking name limnology study inland waters CCGS Limnos dedicated scientific vessel environmental research monitoring Great Lakes capable sampling water using wide array equipment equipped board laboratory processing analysis samples neat,[],1,36,37,en,0.0,canenvironment_instagram,"['water', 'guard', 'or', 'lakes', 'coast']",neutral,"['coast', 'guard', 'guard', 'water', 'water', 'water']",Environmental
