Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
424,798775163588850_984199058379792,2016-12-22 16:36:07,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154867341797888/,,,[],4,0,0,4,0,0,0,0,0,0,4,tl,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,[],[],unknown
425,798775163588850_899106470222385,2016-08-24 12:25:12,http://ow.ly/idmz303xFe0,Nous sommes à la recherche d’un nouveau membre! Les Canadiens sont invités à postuler pour des postes à la Commission canadienne des grains. Pour en savoir plus : http://ow.ly/idmz303xFe0,Nous sommes à la recherche d’un nouveau membre! Les Canadiens sont invités à postuler pour des postes à la Commission canadienne des grains. Pour en savoir plus : 0,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['commission'],neutral,['grains'],Economical,"['recherche', ""d'un"", 'nouveau', 'membre', 'les', 'canadien', 'invité', 'postuler', 'poste', 'commission', 'canadien', 'grain', 'savoir', 'plus', 'httpowlyidmz303xfe0']",['grain'],Sustainable food
426,798775163588850_982812678518430,2016-12-20 12:05:18,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/982812678518430/?type=3,"Agriculture et Agroalimentaire Canada étudie l’avoine depuis combien d’années? 
A) 111 ans B) 120 ans C) 149 ans",Agriculture et Agroalimentaire Canada étudie l’avoine depuis combien d’années? A) ans B) ans C) ans,[],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'air']",neutral,"['agriculture', 'agriculture']",Economical,"['agriculture', 'agroalimentaire', 'canada', 'étudie', ""l'avoine"", 'depuis', 'combien', ""d'années"", '111', 'an', '120', 'an', '149', 'an']",['agriculture'],Sustainable food
427,798775163588850_864339347032431,2016-06-22 13:57:52,https://youtu.be/IobJhznF9aE,Vous avez besoin d’aide pour développer votre entreprise agroalimentaire? Découvrez comment notre Programme industriel à Saint-Hyacinthe (Québec) peut vous aider :,Vous avez besoin d’aide pour développer votre entreprise agroalimentaire? Découvrez comment notre Programme industriel à Saint-Hyacinthe (Québec) peut vous aider :,[],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['air'],neutral,"['entreprise', 'découvrez', 'aider']",Social,"['besoin', ""d'aide"", 'développer', 'entreprise', 'agroalimentaire', 'découvrez', 'comment', 'programme', 'industriel', 'saint-hyacinthe', 'québec', 'peut', 'aider']","['entreprise', 'entreprise', 'entreprise']",Low-carbon government
428,798775163588850_957957794337252,2016-11-18 16:50:09,https://youtu.be/P546mhjcOCY,Savez-vous que les légumineuses utilisent moins d’énergie et d’eau pour pousser que les autres cultures? Renseignez-vous sur les bienfaits des légumineuses : #AIL2016,Savez-vous que les légumineuses utilisent moins d’énergie et d’eau pour pousser que les autres cultures? Renseignez-vous sur les bienfaits des légumineuses :,['#AIL2016'],4,0,0,3,1,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['culture'],neutral,"['légumineuse', 'culture', 'légumineuse']",Economical,"['savez-vous', 'les', 'légumineuse', 'utilisent', 'moins', ""d'énergie"", ""d'eau"", 'pousser', 'les', 'autres', 'culture', 'renseignez-vous', 'les', 'bienfait', 'légumineuse', '#ail2016']","['légumineuse', 'légumineuse']",Sustainable food
429,798775163588850_1071819562951074,2017-04-20 13:41:05,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1071819562951074/?type=3,"Brassée avec de l’orge canadienne de renommée mondiale, la bière est la principale boisson alcoolisée du Canada. Pour en savoir plus et célébrer 150 ans d’agriculture de façon responsable : http://www.agr.gc.ca/150agriculture","Brassée avec de l’orge canadienne de renommée mondiale, la bière est la principale boisson alcoolisée du Canada. Pour en savoir plus et célébrer ans d’agriculture de façon responsable :",[],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'or']",neutral,"['mondiale', 'célébrer']",Social,"['brassée', ""l'orge"", 'canadien', 'renommée', 'mondiale', 'bière', 'principal', 'boisson', 'alcoolisée', 'canada', 'savoir', 'plus', 'célébrer', '150', 'an', ""d'agriculture"", 'façon', 'responsable', 'httpwwwagrgcca150agriculture']",[],unknown
430,798775163588850_860201944112838,2016-06-14 10:40:26,http://ow.ly/HYfj301fCbj,M. Harvey Voldeng (Ph. D.) du Centre de recherche et de développement d’Ottawa a reçu le prix Semence de l’année 2015 pour la série de semences de soya Maple. Pour en savoir plus sur M. Voldeng et ses contributions à l’innovation agricole au Canada : http://ow.ly/HYfj301fCbj,M. Harvey Voldeng (Ph. D.) du Centre de recherche et de développement d’Ottawa a reçu le prix Semence de l’année pour la série de semences de soya Maple. Pour en savoir plus sur M. Voldeng et ses contributions à l’innovation agricole au Canada :,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['innovation'],neutral,"['développement', 'agricole']",Economical,"['harvey', 'voldeng', 'ph', 'centre', 'recherche', 'développement', ""d'ottawa"", 'reçu', 'prix', 'semence', ""l'année"", '2015', 'série', 'semence', 'soya', 'maple', 'savoir', 'plus', 'voldeng', 'contribution', ""l'innovation"", 'agricole', 'canada', 'httpowlyhyfj301fcbj']",['agricole'],Sustainable food
431,798775163588850_1071087759690921,2017-04-19 10:50:14,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1071087759690921/?type=3,"Dans notre étude de cas sur la gestion des risques de l’entreprise, découvrez comment un éleveur-naisseur du Manitoba s’est servi des programmes Agri-stabilité et Agri investissement pour faire face à un manque de liquidités et à des pertes de revenus en raison de la baisse du prix de ses veaux : http://ow.ly/TNuc30aZ2v3","Dans notre étude de cas sur la gestion des risques de l’entreprise, découvrez comment un éleveur-naisseur du Manitoba s’est servi des programmes Agri-stabilité et Agri investissement pour faire face à un manque de liquidités et à des pertes de revenus en raison de la baisse du prix de ses veaux :",[],2,2,0,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['invest', 'revenu']",neutral,"['découvrez', 'servi', 'investissement', 'revenu']",Social,"['étude', 'cas', 'gestion', 'risque', ""l'entreprise"", 'découvrez', 'comment', 'éleveur-naisseur', 'manitoba', ""s'est"", 'servi', 'programme', 'agri-stabilité', 'agri', 'investissement', 'faire', 'face', 'manque', 'liquidité', 'perte', 'revenu', 'raison', 'baisse', 'prix', 'veau', 'httpowlytnuc30az2v3']","['investissement', 'revenu']",Clean growth
432,798775163588850_912756738857358,2016-09-15 10:20:19,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/912756738857358/?type=3,C’est ensemble que nous pouvons le mieux faire croître le secteur agricole canadien.  Faites-vous entendre : http://ow.ly/euNl304f6zj,C’est ensemble que nous pouvons le mieux faire croître le secteur agricole canadien. Faites-vous entendre :,[],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['air'],neutral,"['croître', 'secteur', 'agricole']",Economical,"[""c'est"", 'ensemble', 'pouvons', 'mieux', 'faire', 'croître', 'secteur', 'agricole', 'canadien', 'faites-vous', 'entendre', 'httpowlyeunl304f6zj']","['croître', 'secteur', 'agricole']",Clean growth
433,798775163588850_835132719953094,2016-04-25 10:34:17,http://www.agr.gc.ca/fra/?id=1368047099623,Nous sommes en quête de reporters météo! Nous nous fions à notre réseau de bénévoles pour obtenir de l’information sur les conditions agroclimatiques partout au pays. Le réseau nous permet aussi de créer une base de données sur les impacts agroclimatiques et nous aide ainsi à mieux analyser les données et à relever les tendances et les anomalies. http://ow.ly/4n4mfb,Nous sommes en quête de reporters météo! Nous nous fions à notre réseau de bénévoles pour obtenir de l’information sur les conditions agroclimatiques partout au pays. Le réseau nous permet aussi de créer une base de données sur les impacts agroclimatiques et nous aide ainsi à mieux analyser les données et à relever les tendances et les anomalies.,[],2,0,2,2,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['eau', 'or', 'climatique', 'climat']",neutral,['pays'],Social,"['quête', 'reporter', 'météo', 'fion', 'réseau', 'bénévole', 'obtenir', ""l'information"", 'les', 'condition', 'agroclimatiques', 'partout', 'pays', 'réseau', 'permet', 'aussi', 'créer', 'base', 'donnée', 'les', 'impact', 'agroclimatiques', 'aide', 'ainsi', 'mieux', 'analyser', 'les', 'donnée', 'relever', 'les', 'tendance', 'les', 'anomalie', 'httpowly4n4mfb']",[],unknown
434,798775163588850_1066835070116190,2017-04-13 14:30:17,,Vous croyez avoir les compétences nécessaires pour assurer la présidence de la Commission de révision agricole du Canada? Renseignez-vous sur le rôle et les responsabilités d’un président de comité et postulez dès aujourd’hui : ow.ly/RMB530aPSPO,Vous croyez avoir les compétences nécessaires pour assurer la présidence de la Commission de révision agricole du Canada? Renseignez-vous sur le rôle et les responsabilités d’un président de comité et postulez dès aujourd’hui :,[],3,1,0,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['air'],neutral,"['agricole', 'responsabilité']",Social,"['croyez', 'avoir', 'les', 'compétence', 'nécessaire', 'assurer', 'présidence', 'commission', 'révision', 'agricole', 'canada', 'renseignez-vous', 'rôle', 'les', 'responsabilité', ""d'un"", 'président', 'comité', 'postulez', 'dès', ""aujourd'hui"", 'owlyrmb530apspo']",['agricole'],Sustainable food
435,798775163588850_839040699562296,2016-05-03 14:52:11,https://www.youtube.com/playlist?list=PLBgf4t0puREgQXC4nM5Ek1IlyPRanC7CU,Vous vous demandez où trouver les plus récentes vidéos que nous avons créées pour les producteurs agricoles et agroalimentaires? Jetez un coup d’œil à notre liste de lecture YouTube pour les producteurs et les petites entreprises pour accéder à l’ensemble des vidéos que nous avons produites à votre intention :,Vous vous demandez où trouver les plus récentes vidéos que nous avons créées pour les producteurs agricoles et agroalimentaires? Jetez un coup d’œil à notre liste de lecture YouTube pour les producteurs et les petites entreprises pour accéder à l’ensemble des vidéos que nous avons produites à votre intention :,[],1,0,3,1,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['air'],neutral,"['agroalimentaires', 'entreprise']",Economical,"['demandez', 'où', 'trouver', 'les', 'plus', 'récentes', 'vidéo', 'créées', 'les', 'producteur', 'agricoles', 'agroalimentaires', 'jetez', 'coup', ""d'œil"", 'liste', 'lecture', 'youtube', 'les', 'producteur', 'les', 'petit', 'entreprise', 'accéder', ""l'ensemble"", 'vidéo', 'produites', 'intention']","['producteur', 'producteur', 'agroalimentaires', 'producteur', 'producteur', 'entreprise', 'entreprise', 'entreprise']",Clean growth
436,798775163588850_839627909503575,2016-05-04 15:23:23,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/839627909503575/?type=3,Nous suivons les répercussions des conditions météorologiques avec VOTRE aide! Découvrez comment vous porter volontaire dans le dernier numéro d’Agri-Info : http://ow.ly/4nqS4D,Nous suivons les répercussions des conditions météorologiques avec VOTRE aide! Découvrez comment vous porter volontaire dans le dernier numéro d’Agri-Info : D,[],1,0,3,1,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['or', 'air']",neutral,['découvrez'],Social,"['suivons', 'les', 'répercussion', 'condition', 'météorologiques', 'aide', 'découvrez', 'comment', 'porter', 'volontaire', 'dernier', 'numéro', ""d'agri-info"", 'httpowly4nqs4d']",[],unknown
437,798775163588850_842596809206685,2016-05-10 13:35:12,http://ow.ly/zpPr3004OL3,C’est la Semaine de l’odyssée des sciences! Consultez la page Odyssée des sciences pour savoir quels événements ont lieu dans votre région et regardez les vidéos de notre liste de diffusion Science et innovation pour constater le travail remarquable qu’accomplissent nos chercheurs : http://ow.ly/zpPr3004OL3,C’est la Semaine de l’odyssée des sciences! Consultez la page Odyssée des sciences pour savoir quels événements ont lieu dans votre région et regardez les vidéos de notre liste de diffusion Science et innovation pour constater le travail remarquable qu’accomplissent nos chercheurs :,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,['innovation'],neutral,"['événement', 'innovation']",Social,"[""c'est"", 'semaine', ""l'odyssée"", 'science', 'consultez', 'page', 'odyssée', 'science', 'savoir', 'quels', 'événement', 'lieu', 'région', 'regardez', 'les', 'vidéo', 'liste', 'diffusion', 'science', 'innovation', 'constater', 'travail', 'remarquable', ""qu'accomplissent"", 'chercheur', 'httpowlyzppr3004ol3']","['événement', 'innovation', 'innovation', 'innovation', 'travail']",Clean growth
438,798775163588850_951467538319611,2016-11-08 11:38:25,https://www.facebook.com/AgricultureCanadienne/videos/951467538319611/,Voici certains des commentaires du secteur sur l’annonce de la semaine dernière au sujet de l’amélioration du transport des grains au Canada :,Voici certains des commentaires du secteur sur l’annonce de la semaine dernière au sujet de l’amélioration du transport des grains au Canada :,[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['or', 'air']",neutral,"['secteur', 'transport', 'grains']",Economical,"['voici', 'certain', 'commentaire', 'secteur', ""l'annonce"", 'semaine', 'dernier', 'sujet', ""l'amélioration"", 'transport', 'grain', 'canada']","['secteur', 'transport', 'grain']",Clean growth
439,798775163588850_843494522450247,2016-05-12 09:56:03,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/843494522450247/?type=3,N’oubliez pas! Notre discussion sur Twitter concernant les bestioles aura lieu cet après-midi de 13 h 30 à 14 h 30 (HNE). Surveillez notre événement Facebook pour en savoir plus long et obtenir des précisions sur la façon de participer : http://ow.ly/2rtQ3008Cq9,N’oubliez pas! Notre discussion sur Twitter concernant les bestioles aura lieu cet après-midi de h à h (HNE). Surveillez notre événement Facebook pour en savoir plus long et obtenir des précisions sur la façon de participer : 9,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,,neutral,"['discussion', 'événement']",Social,"[""n'oubliez"", 'discussion', 'twitter', 'concert', 'les', 'bestiole', 'lieu', 'cet', 'après-midi', '13', '30', '14', '30', 'hne', 'surveillez', 'événement', 'facebook', 'savoir', 'plus', 'long', 'obtenir', 'précision', 'façon', 'participer', 'httpowly2rtq3008cq9']",['événement'],Connecting Canadians with nature
440,798775163588850_843987355734297,2016-05-13 12:02:51,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/842114042588295/?type=3,Merci pour tous vos « J’aime » et commentaires de cette semaine! Rappel – notre nouvelle la plus populaire de la semaine a été :,Merci pour tous vos « J’aime » et commentaires de cette semaine! Rappel – notre nouvelle la plus populaire de la semaine a été :,[],4,0,0,4,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['mer', 'air']",neutral,[],unknown,"['merci', 'tous', ""j'aime"", 'commentaire', 'cette', 'semaine', 'rappel', 'nouveau', 'plus', 'populaire', 'semaine']",[],unknown
441,798775163588850_1054115308054833,2017-03-28 13:47:31,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1054115308054833/?type=3,"Inventé par des chercheurs canadiens, le blancheur de légumes commercial est maintenant utilisé aux quatre coins du monde pour produire des aliments congelés. Célébrez 150 ans d’agriculture et consultez le site : http://ow.ly/lRwA30alhBf","Inventé par des chercheurs canadiens, le blancheur de légumes commercial est maintenant utilisé aux quatre coins du monde pour produire des aliments congelés. Célébrez ans d’agriculture et consultez le site :",[],3,0,1,3,0,0,0,0,0,0,4,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'mer']",neutral,"['commercial', 'aliment', 'célébrez']",Social,"['inventé', 'chercheur', 'canadien', 'blancheur', 'légume', 'commercial', 'maintet', 'utilisé', 'quatre', 'coin', 'monde', 'produire', 'aliment', 'congelé', 'célébrez', '150', 'an', ""d'agriculture"", 'consultez', 'site', 'httpowlylrwa30alhbf']",['aliment'],Sustainable food
